時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
09:00,0,0,0,0,0,0,0,0,3,Thursday,False
09:15,110,75,30,40,5,0,0,20,3,Thursday,False
09:30,115,70,30,50,10,0,0,15,3,Thursday,False
09:45,110,80,35,60,25,0,0,20,3,Thursday,False
10:00,110,90,30,55,30,0,0,20,3,Thursday,False
10:15,110,90,35,50,30,0,25,20,3,Thursday,False
10:30,100,80,35,45,35,0,20,15,3,Thursday,False
10:45,100,70,35,40,35,0,25,20,3,Thursday,False
11:00,100,70,35,45,35,0,25,15,3,Thursday,False
11:15,80,50,25,50,35,0,15,20,3,Thursday,False
11:30,75,45,25,50,35,0,15,15,3,Thursday,False
11:45,70,50,25,60,30,0,15,35,3,Thursday,False
12:00,70,50,25,55,30,0,20,35,3,Thursday,False
12:15,85,60,30,45,25,0,25,20,3,Thursday,False
12:30,95,60,30,55,25,0,25,20,3,Thursday,False
12:45,95,60,25,55,30,0,15,20,3,Thursday,False
13:00,85,65,25,55,35,0,15,20,3,Thursday,False
13:15,80,60,20,50,35,0,15,30,3,Thursday,False
13:30,70,55,25,45,25,0,20,15,3,Thursday,False
13:45,75,55,25,50,25,0,25,15,3,Thursday,False
14:00,80,55,25,55,30,0,25,20,3,Thursday,False
14:15,80,55,25,45,35,0,15,15,3,Thursday,False
14:30,65,55,15,45,35,0,15,20,3,Thursday,False
14:45,70,55,15,50,30,0,20,20,3,Thursday,False
15:00,70,65,20,50,35,0,20,20,3,Thursday,False
15:15,75,60,20,45,35,0,15,20,3,Thursday,False
15:30,80,50,15,45,35,0,25,20,3,Thursday,False
15:45,80,50,15,45,30,0,20,20,3,Thursday,False
16:00,70,55,20,40,25,0,20,30,3,Thursday,False
16:15,75,55,15,45,25,0,15,15,3,Thursday,False
16:30,80,60,20,45,25,0,20,15,3,Thursday,False
16:45,75,60,15,45,25,0,20,15,3,Thursday,False
17:00,70,65,15,40,20,0,25,15,3,Thursday,False
17:15,70,60,20,40,15,0,15,20,3,Thursday,False
17:30,75,60,20,40,15,0,20,20,3,Thursday,False
17:45,75,60,20,40,20,0,25,15,3,Thursday,False
18:00,75,60,15,40,20,0,20,20,3,Thursday,False
18:15,65,55,15,40,20,0,25,20,3,Thursday,False
18:30,65,55,20,40,15,0,25,15,3,Thursday,False
18:45,65,50,20,40,15,0,15,15,3,Thursday,False
19:00,60,45,15,0,15,0,15,15,3,Thursday,False
19:15,50,45,15,0,5,0,20,20,3,Thursday,False
19:30,50,35,15,0,5,0,20,15,3,Thursday,False
19:45,55,35,15,0,5,0,25,15,3,Thursday,False
20:00,55,40,15,0,5,0,15,15,3,Thursday,False
20:15,45,45,15,10,5,0,25,20,3,Thursday,False
20:30,0,55,25,45,5,0,15,20,3,Thursday,False
20:45,0,0,25,0,5,0,0,15,3,Thursday,False
09:00,0,0,0,0,0,0,0,0,4,Friday,False
09:15,100,70,20,15,5,0,0,20,4,Friday,False
09:30,130,90,20,50,10,0,0,20,4,Friday,False
09:45,140,95,20,60,15,0,0,20,4,Friday,False
10:00,145,85,30,55,25,0,0,30,4,Friday,False
10:15,130,85,45,50,40,0,15,35,4,Friday,False
10:30,120,80,45,50,40,0,20,35,4,Friday,False
10:45,95,75,45,55,40,0,20,35,4,Friday,False
11:00,100,75,45,60,35,0,15,35,4,Friday,False
11:15,90,80,35,60,40,0,20,35,4,Friday,False
11:30,90,80,35,65,40,0,20,35,4,Friday,False
11:45,85,65,35,70,35,0,20,15,4,Friday,False
12:00,110,60,35,60,40,0,20,30,4,Friday,False
12:15,100,60,35,40,40,0,20,35,4,Friday,False
12:30,100,80,45,40,40,0,20,35,4,Friday,False
12:45,90,90,35,60,35,0,20,35,4,Friday,False
13:00,90,90,40,60,40,0,20,35,4,Friday,False
13:15,95,85,30,65,45,0,20,35,4,Friday,False
13:30,110,85,30,65,45,0,20,40,4,Friday,False
13:45,115,95,30,65,45,0,15,40,4,Friday,False
14:00,110,90,30,65,45,0,25,40,4,Friday,False
14:15,90,80,30,60,40,0,30,40,4,Friday,False
14:30,90,80,25,65,35,0,30,45,4,Friday,False
14:45,90,80,25,65,40,0,35,45,4,Friday,False
15:00,110,75,0,65,40,0,35,40,4,Friday,False
15:15,110,75,0,65,40,0,25,40,4,Friday,False
15:30,110,90,0,50,45,0,35,35,4,Friday,False
15:45,130,90,0,45,45,0,20,35,4,Friday,False
16:00,115,90,0,55,45,0,30,40,4,Friday,False
16:15,95,95,0,60,50,0,40,20,4,Friday,False
