時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
09:00,105,70,45,0,10,15,0,5,1,Tuesday,False
09:15,120,90,65,0,20,20,0,15,1,Tuesday,False
09:30,125,100,70,0,45,55,0,15,1,Tuesday,False
09:45,110,90,70,0,75,60,0,15,1,Tuesday,False
10:00,105,75,60,0,70,60,5,30,1,Tuesday,False
10:15,90,75,60,0,55,50,5,30,1,Tuesday,False
10:30,85,75,60,0,50,50,5,25,1,Tuesday,False
10:45,80,60,55,0,55,50,5,20,1,Tuesday,False
11:00,85,50,60,0,60,50,5,20,1,Tuesday,False
11:15,85,60,60,0,60,45,15,20,1,Tuesday,False
11:30,80,65,45,0,60,40,15,15,1,Tuesday,False
11:45,85,55,50,0,60,40,15,15,1,Tuesday,False
12:00,80,55,50,0,55,50,15,15,1,Tuesday,False
12:15,75,60,50,0,50,50,15,20,1,Tuesday,False
12:30,70,55,50,0,50,45,15,15,1,Tuesday,False
12:45,65,35,50,0,50,35,15,15,1,Tuesday,False
13:00,75,50,50,0,45,35,15,15,1,Tuesday,False
13:15,75,60,50,0,45,45,15,15,1,Tuesday,False
13:30,80,60,35,0,50,45,15,15,1,Tuesday,False
13:45,75,60,50,0,50,45,15,15,1,Tuesday,False
14:00,85,55,55,0,50,55,15,15,1,Tuesday,False
14:15,90,50,50,0,50,50,15,15,1,Tuesday,False
14:30,90,55,50,0,50,50,15,20,1,Tuesday,False
14:45,90,65,50,0,50,50,15,20,1,Tuesday,False
15:00,85,65,50,0,50,55,15,20,1,Tuesday,False
15:15,85,65,50,0,50,55,15,20,1,Tuesday,False
15:30,80,55,50,0,40,55,15,15,1,Tuesday,False
15:45,80,55,40,0,35,55,15,20,1,Tuesday,False
16:00,80,65,35,0,30,60,15,20,1,Tuesday,False
16:15,80,65,40,0,35,55,15,15,1,Tuesday,False
16:30,85,70,55,0,40,50,15,20,1,Tuesday,False
16:45,85,55,50,0,50,45,15,20,1,Tuesday,False
17:00,75,50,45,0,50,45,15,20,1,Tuesday,False
17:15,75,50,45,0,45,40,15,15,1,Tuesday,False
17:30,65,40,40,0,40,45,15,15,1,Tuesday,False
17:45,60,50,45,0,35,50,15,15,1,Tuesday,False
18:00,60,60,50,0,40,50,15,15,1,Tuesday,False
18:15,75,60,50,0,35,50,15,15,1,Tuesday,False
18:30,75,40,40,0,35,50,15,15,1,Tuesday,False
18:45,80,40,45,0,40,30,15,15,1,Tuesday,False
19:00,60,30,45,0,30,30,15,15,1,Tuesday,False
19:15,50,35,40,0,15,30,15,15,1,Tuesday,False
19:30,45,30,25,0,10,25,15,20,1,Tuesday,False
19:45,25,25,30,0,15,20,15,20,1,Tuesday,False
20:00,50,45,45,0,15,25,15,15,1,Tuesday,False
20:15,40,40,45,0,20,25,15,15,1,Tuesday,False
20:30,40,30,0,0,15,25,0,20,1,Tuesday,False
20:45,0,30,0,0,0,20,0,0,1,Tuesday,False
09:00,125,0,70,0,20,15,0,5,2,Wednesday,False
