時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
09:00,140,40,150,45,0,5,0,15,2,Wednesday,False
09:15,160,75,140,60,0,10,0,20,2,Wednesday,False
09:30,145,90,130,80,0,30,0,15,2,Wednesday,False
09:45,140,90,110,90,0,45,0,15,2,Wednesday,False
10:00,140,95,100,90,0,50,5,20,2,Wednesday,False
10:15,130,90,140,95,0,55,15,15,2,Wednesday,False
10:30,130,100,140,95,0,55,20,20,2,Wednesday,False
10:45,130,110,170,95,0,55,25,20,2,Wednesday,False
11:00,130,110,150,95,0,55,25,20,2,Wednesday,False
11:15,130,105,140,95,0,65,15,30,2,Wednesday,False
11:30,130,100,130,110,0,70,15,35,2,Wednesday,False
11:45,140,95,130,110,0,65,25,30,2,Wednesday,False
12:00,150,85,140,110,0,65,25,30,2,Wednesday,False
12:15,150,85,140,110,0,60,25,15,2,Wednesday,False
12:30,130,85,130,110,0,60,15,35,2,Wednesday,False
12:45,130,100,150,100,0,65,20,20,2,Wednesday,False
13:00,140,100,155,100,0,65,15,35,2,Wednesday,False
13:15,140,110,155,105,0,65,15,20,2,Wednesday,False
13:30,140,110,160,115,0,65,20,30,2,Wednesday,False
13:45,135,105,160,120,0,65,25,30,2,Wednesday,False
14:00,130,100,160,120,0,65,25,30,2,Wednesday,False
14:15,130,100,160,110,0,65,30,45,2,Wednesday,False
14:30,150,105,160,110,0,70,20,30,2,Wednesday,False
14:45,150,105,160,100,0,70,15,35,2,Wednesday,False
15:00,150,100,160,100,0,70,20,30,2,Wednesday,False
15:15,150,90,160,100,0,70,20,35,2,Wednesday,False
15:30,140,90,170,105,0,65,25,35,2,Wednesday,False
15:45,140,90,180,110,0,65,15,20,2,Wednesday,False
16:00,140,95,185,110,0,60,15,20,2,Wednesday,False
16:15,140,95,185,115,0,60,15,30,2,Wednesday,False
16:30,140,105,195,120,0,65,20,30,2,Wednesday,False
16:45,140,105,200,110,0,65,40,30,2,Wednesday,False
17:00,145,95,200,100,0,60,30,30,2,Wednesday,False
17:15,145,95,200,100,0,60,35,35,2,Wednesday,False
17:30,140,105,195,100,0,60,20,35,2,Wednesday,False
17:45,130,100,190,100,0,60,20,30,2,Wednesday,False
18:00,130,95,195,100,0,55,20,30,2,Wednesday,False
18:15,130,90,0,90,0,55,20,35,2,Wednesday,False
18:30,130,80,0,85,0,50,15,30,2,Wednesday,False
18:45,130,75,0,85,0,50,20,15,2,Wednesday,False
19:00,110,70,0,80,0,45,20,15,2,Wednesday,False
19:15,100,60,0,75,0,45,20,20,2,Wednesday,False
19:30,90,60,0,65,0,45,20,20,2,Wednesday,False
19:45,0,50,0,60,0,35,25,15,2,Wednesday,False
20:00,0,45,0,55,0,35,15,0,2,Wednesday,False
20:15,0,0,0,0,0,35,15,0,2,Wednesday,False
20:30,0,0,0,0,0,0,15,0,2,Wednesday,False
20:45,0,0,0,0,0,0,0,0,2,Wednesday,False
09:00,130,65,90,40,0,5,0,15,3,Thursday,False
09:15,150,80,160,60,0,5,0,20,3,Thursday,False
09:30,150,80,150,90,0,25,0,15,3,Thursday,False
09:45,150,100,150,100,0,45,0,15,3,Thursday,False
10:00,140,100,140,100,0,50,5,15,3,Thursday,False
10:15,160,90,140,90,0,50,15,20,3,Thursday,False
10:30,180,90,140,80,0,55,20,20,3,Thursday,False
10:45,160,100,140,70,0,60,25,20,3,Thursday,False
11:00,160,95,130,100,0,60,15,20,3,Thursday,False
11:15,165,90,130,105,0,60,15,30,3,Thursday,False
11:30,165,80,130,105,0,55,15,30,3,Thursday,False
11:45,140,80,120,105,0,55,15,30,3,Thursday,False
12:00,130,80,90,105,0,55,20,30,3,Thursday,False
12:15,130,80,90,105,0,50,20,20,3,Thursday,False
12:30,130,100,100,105,0,50,25,20,3,Thursday,False
12:45,130,100,130,105,0,60,25,30,3,Thursday,False
13:00,140,90,140,105,0,60,15,30,3,Thursday,False
13:15,140,100,130,100,0,60,15,20,3,Thursday,False
13:30,135,130,130,85,0,60,20,30,3,Thursday,False
13:45,135,120,130,90,0,65,20,30,3,Thursday,False
