時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
09:00,0,0,0,0,0,0,0,0,0,Monday,False
09:15,150,130,45,50,15,10,0,20,0,Monday,False
09:30,160,110,45,50,35,15,0,20,0,Monday,False
09:45,170,100,45,60,45,25,0,20,0,Monday,False
10:00,160,100,50,65,45,35,0,20,0,Monday,False
10:15,135,100,35,65,50,45,20,30,0,Monday,False
10:30,120,100,35,65,45,40,20,25,0,Monday,False
10:45,110,95,40,60,45,40,20,15,0,Monday,False
11:00,100,90,45,55,45,40,15,15,0,Monday,False
11:15,95,75,45,55,45,35,20,15,0,Monday,False
11:30,100,65,30,50,40,35,15,15,0,Monday,False
11:45,100,80,30,45,40,40,20,20,0,Monday,False
12:00,105,80,25,45,40,0,15,20,0,Monday,False
12:15,100,80,25,55,40,0,25,20,0,Monday,False
12:30,115,90,45,60,45,0,25,15,0,Monday,False
12:45,120,90,45,55,45,0,25,20,0,Monday,False
13:00,120,90,35,50,45,5,20,20,0,Monday,False
13:15,120,80,35,55,45,20,20,35,0,Monday,False
13:30,115,85,35,55,35,40,15,30,0,Monday,False
13:45,115,90,30,60,35,35,20,30,0,Monday,False
14:00,110,95,25,60,45,40,25,30,0,Monday,False
14:15,110,95,20,60,45,40,25,20,0,Monday,False
14:30,110,95,25,45,45,40,15,20,0,Monday,False
14:45,100,90,25,45,40,40,25,20,0,Monday,False
15:00,100,95,30,50,40,40,20,30,0,Monday,False
15:15,110,90,30,50,35,35,30,30,0,Monday,False
15:30,110,85,25,50,35,40,25,30,0,Monday,False
15:45,105,80,25,50,40,40,15,20,0,Monday,False
16:00,105,80,25,45,40,40,15,35,0,Monday,False
16:15,105,80,15,45,40,35,20,20,0,Monday,False
16:30,115,110,15,45,40,35,20,20,0,Monday,False
16:45,120,110,15,50,25,35,40,30,0,Monday,False
17:00,120,90,30,35,25,35,30,25,0,Monday,False
17:15,110,90,30,45,30,30,30,30,0,Monday,False
17:30,105,85,30,45,30,30,15,30,0,Monday,False
17:45,105,85,30,40,30,30,15,20,0,Monday,False
18:00,105,90,15,40,30,30,15,20,0,Monday,False
18:15,100,90,15,35,25,30,15,20,0,Monday,False
18:30,90,75,20,35,20,25,15,15,0,Monday,False
18:45,90,60,20,25,15,25,15,15,0,Monday,False
19:00,85,50,15,25,10,25,15,15,0,Monday,False
19:15,85,45,15,25,5,15,15,15,0,Monday,False
19:30,70,40,10,20,5,10,25,15,0,Monday,False
19:45,65,45,10,15,5,10,25,20,0,Monday,False
20:00,0,65,10,35,5,5,20,0,0,Monday,False
20:15,0,0,35,40,15,15,15,0,0,Monday,False
20:30,0,0,25,30,5,15,20,0,0,Monday,False
20:45,0,0,20,15,5,0,0,0,0,Monday,False
09:00,0,0,0,0,0,0,0,0,1,Tuesday,False
09:15,130,110,25,40,5,5,0,20,1,Tuesday,False
09:30,135,120,30,45,35,10,0,15,1,Tuesday,False
09:45,135,120,45,60,35,30,0,20,1,Tuesday,False
10:00,155,110,60,70,50,35,0,20,1,Tuesday,False
10:15,135,110,65,70,50,40,15,30,1,Tuesday,False
10:30,135,110,50,75,50,45,20,30,1,Tuesday,False
10:45,125,100,50,80,45,40,25,30,1,Tuesday,False
11:00,105,100,35,70,45,40,25,30,1,Tuesday,False
11:15,105,80,35,70,45,35,25,15,1,Tuesday,False
11:30,105,80,30,60,45,40,15,30,1,Tuesday,False
11:45,120,70,25,50,40,40,25,20,1,Tuesday,False
12:00,120,75,25,55,40,40,20,20,1,Tuesday,False
12:15,120,90,40,60,40,40,25,25,1,Tuesday,False
12:30,110,100,40,65,45,40,25,20,1,Tuesday,False
12:45,110,95,35,65,45,35,15,35,1,Tuesday,False
13:00,100,95,35,65,45,35,15,30,1,Tuesday,False
13:15,100,95,35,65,45,35,20,20,1,Tuesday,False
13:30,110,90,35,65,45,40,20,30,1,Tuesday,False
13:45,120,95,35,60,50,40,20,35,1,Tuesday,False
14:00,110,95,40,60,45,40,30,30,1,Tuesday,False
14:15,100,95,40,60,50,40,30,30,1,Tuesday,False
14:30,100,80,30,55,40,40,15,30,1,Tuesday,False
14:45,100,80,30,55,40,40,15,30,1,Tuesday,False
15:00,100,110,40,60,40,40,20,30,1,Tuesday,False
15:15,110,100,40,65,40,45,20,35,1,Tuesday,False
15:30,110,100,30,65,40,45,25,35,1,Tuesday,False
15:45,110,80,45,65,35,40,30,30,1,Tuesday,False
16:00,110,80,30,55,45,40,15,30,1,Tuesday,False
16:15,110,90,20,50,45,30,25,35,1,Tuesday,False
16:30,120,100,25,60,35,35,20,35,1,Tuesday,False
16:45,120,100,25,50,35,40,40,40,1,Tuesday,False
17:00,110,100,30,45,35,40,25,35,1,Tuesday,False
17:15,110,100,35,65,35,35,15,20,1,Tuesday,False
17:30,110,110,40,55,30,35,15,20,1,Tuesday,False
17:45,110,100,40,55,30,35,25,20,1,Tuesday,False
18:00,110,100,30,50,30,30,20,20,1,Tuesday,False
18:15,110,100,25,60,30,30,25,15,1,Tuesday,False
18:30,100,100,25,45,30,30,25,15,1,Tuesday,False
18:45,100,80,25,45,25,30,15,15,1,Tuesday,False
19:00,90,65,20,40,20,25,15,15,1,Tuesday,False
19:15,90,65,15,40,15,15,15,15,1,Tuesday,False
19:30,80,50,20,25,5,10,20,15,1,Tuesday,False
19:45,70,45,20,20,5,5,25,25,1,Tuesday,False
20:00,0,60,35,50,5,10,25,0,1,Tuesday,False
20:15,0,0,45,45,15,20,20,0,1,Tuesday,False
20:30,0,0,35,40,10,25,20,0,1,Tuesday,False
20:45,0,0,20,0,10,0,0,0,1,Tuesday,False
09:00,0,0,0,0,0,0,0,0,2,Wednesday,True
09:15,180,230,90,75,45,35,0,20,2,Wednesday,True
09:30,180,220,90,95,50,40,0,30,2,Wednesday,True
09:45,170,200,70,100,55,40,0,30,2,Wednesday,True
10:00,170,180,55,100,65,50,0,30,2,Wednesday,True
10:15,185,170,50,100,70,45,15,30,2,Wednesday,True
10:30,180,160,50,100,70,50,20,40,2,Wednesday,True
10:45,180,160,65,110,70,50,20,35,2,Wednesday,True
11:00,175,155,65,110,65,55,25,35,2,Wednesday,True
11:15,170,155,60,100,70,55,30,35,2,Wednesday,True
11:30,170,145,60,90,70,45,25,35,2,Wednesday,True
