時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
09:00,25,25,5,5,5,5,0,15,2,Wednesday,False
09:15,55,50,15,15,5,5,0,15,2,Wednesday,False
09:30,80,75,15,45,5,5,0,15,2,Wednesday,False
09:45,90,65,30,45,15,10,0,20,2,Wednesday,False
10:00,110,60,30,45,40,15,5,20,2,Wednesday,False
10:15,110,55,20,40,40,20,20,20,2,Wednesday,False
10:30,75,50,20,40,40,15,20,20,2,Wednesday,False
10:45,70,50,20,40,35,20,25,20,2,Wednesday,False
11:00,60,50,15,40,35,20,25,20,2,Wednesday,False
11:15,50,45,15,35,35,10,15,15,2,Wednesday,False
11:30,45,35,10,25,25,5,20,15,2,Wednesday,False
11:45,45,35,10,30,30,5,20,15,2,Wednesday,False
12:00,55,45,10,35,35,5,20,15,2,Wednesday,False
12:15,60,55,10,35,30,5,20,30,2,Wednesday,False
12:30,50,55,10,40,30,5,20,30,2,Wednesday,False
12:45,50,55,10,35,25,5,20,15,2,Wednesday,False
13:00,50,40,10,30,20,5,20,15,2,Wednesday,False
13:15,50,35,10,30,20,5,20,15,2,Wednesday,False
13:30,50,50,10,40,25,5,20,15,2,Wednesday,False
13:45,45,50,25,40,20,5,20,25,2,Wednesday,False
14:00,60,50,25,25,25,5,15,15,2,Wednesday,False
14:15,55,50,25,30,35,5,25,20,2,Wednesday,False
14:30,50,50,25,30,45,5,15,20,2,Wednesday,False
14:45,50,50,25,30,40,5,20,20,2,Wednesday,False
15:00,55,50,20,25,35,5,20,20,2,Wednesday,False
15:15,55,50,25,25,35,5,25,30,2,Wednesday,False
15:30,50,50,30,25,10,5,30,20,2,Wednesday,False
15:45,50,60,25,25,10,5,30,15,2,Wednesday,False
16:00,45,60,20,25,25,5,15,15,2,Wednesday,False
16:15,45,60,15,20,30,5,20,15,2,Wednesday,False
16:30,40,45,10,20,15,5,25,15,2,Wednesday,False
16:45,35,45,10,20,5,5,25,15,2,Wednesday,False
17:00,45,60,20,20,5,5,25,15,2,Wednesday,False
17:15,55,60,25,30,5,5,15,15,2,Wednesday,False
17:30,55,55,25,25,10,5,15,15,2,Wednesday,False
17:45,50,50,15,15,15,5,15,20,2,Wednesday,False
18:00,45,40,15,15,15,5,25,15,2,Wednesday,False
18:15,40,40,15,20,10,5,15,20,2,Wednesday,False
18:30,35,50,15,20,10,5,15,20,2,Wednesday,False
18:45,45,45,15,20,10,5,15,20,2,Wednesday,False
19:00,45,45,15,20,10,5,20,20,2,Wednesday,False
19:15,45,40,15,20,15,5,25,20,2,Wednesday,False
19:30,35,35,15,25,10,5,25,20,2,Wednesday,False
19:45,35,40,15,20,5,5,25,20,2,Wednesday,False
20:00,40,45,15,15,5,5,25,15,2,Wednesday,False
20:15,40,45,15,15,5,5,15,20,2,Wednesday,False
20:30,35,35,15,15,5,5,0,15,2,Wednesday,False
20:45,20,30,15,10,5,5,0,20,2,Wednesday,False
09:00,20,20,5,0,5,5,0,10,3,Thursday,False
09:15,110,70,5,5,5,5,0,15,3,Thursday,False
