時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
09:00,0,0,0,0,0,0,0,0,5,Saturday,False
09:15,130,25,55,40,20,15,0,20,5,Saturday,False
09:30,140,85,45,50,30,20,0,20,5,Saturday,False
09:45,140,90,35,55,30,15,0,15,5,Saturday,False
10:00,140,90,40,55,40,10,0,25,5,Saturday,False
10:15,140,90,55,55,40,5,20,35,5,Saturday,False
10:30,120,90,55,50,30,5,20,25,5,Saturday,False
10:45,110,85,50,45,30,5,25,15,5,Saturday,False
11:00,85,80,35,0,35,0,15,30,5,Saturday,False
11:15,85,80,40,0,35,0,15,30,5,Saturday,False
11:30,90,75,40,0,35,0,15,20,5,Saturday,False
11:45,90,70,45,0,35,0,15,25,5,Saturday,False
12:00,95,65,45,0,40,0,20,20,5,Saturday,False
12:15,100,65,45,10,40,0,20,30,5,Saturday,False
12:30,110,75,45,30,35,5,25,20,5,Saturday,False
12:45,100,75,40,45,35,5,25,15,5,Saturday,False
13:00,90,75,40,50,30,15,15,30,5,Saturday,False
13:15,90,70,35,50,30,25,15,20,5,Saturday,False
13:30,80,70,45,70,30,40,25,20,5,Saturday,False
13:45,100,70,45,65,25,30,25,20,5,Saturday,False
14:00,100,75,35,75,30,35,25,25,5,Saturday,False
14:15,110,75,30,75,30,40,15,30,5,Saturday,False
14:30,85,70,30,70,25,35,15,15,5,Saturday,False
14:45,85,65,30,70,25,15,20,20,5,Saturday,False
15:00,85,70,35,65,25,45,20,20,5,Saturday,False
15:15,100,65,30,50,25,45,15,20,5,Saturday,False
15:30,110,65,35,55,30,40,25,20,5,Saturday,False
15:45,100,65,35,55,30,30,15,35,5,Saturday,False
16:00,90,70,35,55,25,25,15,20,5,Saturday,False
16:15,85,75,35,55,15,35,15,15,5,Saturday,False
16:30,100,80,35,40,20,35,20,30,5,Saturday,False
16:45,105,80,30,40,30,30,25,15,5,Saturday,False
17:00,105,70,35,40,25,30,25,40,5,Saturday,False
17:15,110,70,40,50,20,30,15,20,5,Saturday,False
17:30,100,70,30,55,20,35,15,20,5,Saturday,False
17:45,90,70,25,50,20,25,15,15,5,Saturday,False
18:00,85,60,25,50,15,30,20,20,5,Saturday,False
18:15,85,50,25,45,15,30,25,15,5,Saturday,False
18:30,100,60,25,35,15,25,25,15,5,Saturday,False
18:45,100,55,25,40,15,25,15,20,5,Saturday,False
19:00,85,50,20,40,5,15,30,20,5,Saturday,False
19:15,75,45,20,35,5,15,15,15,5,Saturday,False
19:30,70,40,15,20,5,10,20,15,5,Saturday,False
19:45,50,30,10,15,5,5,15,15,5,Saturday,False
20:00,45,25,10,15,5,5,25,20,5,Saturday,False
20:15,0,35,20,20,5,5,15,15,5,Saturday,False
20:30,0,0,35,35,5,5,15,20,5,Saturday,False
20:45,0,0,0,20,5,10,0,15,5,Saturday,False
09:00,0,0,0,0,0,0,0,0,6,Sunday,False
09:15,140,100,40,50,5,5,0,20,6,Sunday,False
09:30,140,110,50,50,25,10,0,20,6,Sunday,False
09:45,130,90,50,50,35,20,0,20,6,Sunday,False
10:00,125,90,45,50,45,30,0,20,6,Sunday,False
10:15,100,90,45,45,45,30,15,30,6,Sunday,False
10:30,100,80,35,50,40,25,15,25,6,Sunday,False
10:45,100,70,35,55,35,25,20,15,6,Sunday,False
11:00,90,50,50,0,40,20,25,20,6,Sunday,False
11:15,90,45,40,0,40,30,15,20,6,Sunday,False
11:30,85,60,30,0,40,30,25,20,6,Sunday,False
11:45,85,70,30,0,35,30,15,20,6,Sunday,False
12:00,90,55,50,0,35,25,20,30,6,Sunday,False
12:15,90,55,45,0,30,25,20,15,6,Sunday,False
12:30,95,60,40,15,30,30,25,15,6,Sunday,False
12:45,95,65,45,35,35,30,15,20,6,Sunday,False
13:00,100,65,35,55,35,25,20,15,6,Sunday,False
13:15,80,60,35,55,30,25,15,20,6,Sunday,False
13:30,70,60,40,50,30,25,20,20,6,Sunday,False
13:45,75,60,40,50,25,20,20,20,6,Sunday,False
14:00,85,55,40,55,25,20,25,35,6,Sunday,False
14:15,85,55,40,50,20,20,15,30,6,Sunday,False
14:30,80,70,30,55,25,20,15,25,6,Sunday,False
14:45,80,60,30,55,25,20,15,20,6,Sunday,False
15:00,80,60,40,50,20,20,20,20,6,Sunday,False
15:15,80,55,40,45,20,25,20,20,6,Sunday,False
15:30,85,55,40,45,25,25,25,20,6,Sunday,False
15:45,85,55,40,50,25,20,15,30,6,Sunday,False
16:00,80,65,40,55,20,20,15,30,6,Sunday,False
16:15,80,65,35,50,20,20,20,15,6,Sunday,False
16:30,85,60,35,55,20,20,20,30,6,Sunday,False
16:45,85,55,35,45,20,25,25,15,6,Sunday,False
17:00,85,60,35,35,20,25,20,35,6,Sunday,False
17:15,80,60,30,40,15,25,15,20,6,Sunday,False
17:30,80,60,30,45,15,25,25,25,6,Sunday,False
17:45,70,60,25,45,20,25,25,15,6,Sunday,False
18:00,70,60,25,45,20,25,20,15,6,Sunday,False
18:15,70,50,25,40,15,15,25,15,6,Sunday,False
18:30,55,55,30,40,15,15,25,15,6,Sunday,False
18:45,60,50,30,35,5,10,15,20,6,Sunday,False
19:00,0,0,0,0,0,0,0,0,6,Sunday,False
19:15,60,45,20,30,5,15,20,20,6,Sunday,False
19:30,50,30,15,25,5,5,20,20,6,Sunday,False
19:45,40,30,15,15,5,5,25,20,6,Sunday,False
20:00,35,25,15,15,5,5,25,15,6,Sunday,False
20:15,45,35,20,20,5,5,15,15,6,Sunday,False
20:30,0,0,0,35,5,5,20,20,6,Sunday,False
20:45,0,0,0,25,0,10,0,15,6,Sunday,False
09:00,0,0,0,0,0,0,0,0,0,Monday,False
09:15,80,65,60,35,5,5,0,20,0,Monday,False
09:30,90,70,50,50,15,5,0,15,0,Monday,False
09:45,110,70,50,50,25,15,0,15,0,Monday,False
10:00,110,65,45,50,40,25,0,20,0,Monday,False
10:15,105,60,35,50,35,25,15,20,0,Monday,False
10:30,95,50,40,45,35,25,20,20,0,Monday,False
10:45,90,50,45,45,30,25,20,20,0,Monday,False
11:00,95,55,50,50,35,25,25,20,0,Monday,False
11:15,85,55,50,55,35,25,15,15,0,Monday,False
11:30,80,50,45,50,35,25,15,15,0,Monday,False
11:45,85,50,40,55,35,30,15,15,0,Monday,False
12:00,85,50,40,55,30,30,15,15,0,Monday,False
12:15,80,55,45,55,30,30,25,15,0,Monday,False
12:30,75,55,45,55,30,30,25,15,0,Monday,False
12:45,75,55,45,50,30,30,20,20,0,Monday,False
13:00,70,55,45,50,30,30,20,15,0,Monday,False
13:15,65,45,40,50,30,30,15,20,0,Monday,False
13:30,65,45,40,45,30,30,20,20,0,Monday,False
13:45,95,55,40,50,25,20,25,20,0,Monday,False
14:00,100,55,40,45,30,30,25,20,0,Monday,False
14:15,110,55,40,50,30,25,15,15,0,Monday,False
14:30,110,55,40,45,30,30,15,15,0,Monday,False
14:45,65,55,40,45,30,30,25,20,0,Monday,False
15:00,60,55,40,45,30,30,30,20,0,Monday,False
15:15,75,55,45,50,30,30,30,20,0,Monday,False
15:30,70,55,45,50,30,30,25,20,0,Monday,False
