時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
09:00,35,0,20,50,5,5,0,15,0,Monday,False
09:15,160,0,50,75,5,5,0,15,0,Monday,False
09:30,165,0,75,100,70,30,0,15,0,Monday,False
09:45,170,0,100,0,110,80,0,20,0,Monday,False
10:00,170,0,120,0,130,100,5,45,0,Monday,False
10:15,160,0,150,0,135,120,20,70,0,Monday,False
10:30,160,0,160,0,140,130,20,60,0,Monday,False
10:45,170,0,160,0,150,130,20,60,0,Monday,False
11:00,160,0,140,0,160,130,40,65,0,Monday,False
11:15,160,0,150,0,170,120,40,65,0,Monday,False
11:30,160,0,150,0,180,120,35,60,0,Monday,False
11:45,160,0,130,70,160,120,45,45,0,Monday,False
12:00,150,0,130,140,160,100,30,45,0,Monday,False
12:15,150,0,130,155,145,100,30,60,0,Monday,False
12:30,145,0,130,130,140,85,45,45,0,Monday,False
12:45,145,0,120,145,125,85,45,35,0,Monday,False
13:00,145,0,110,145,95,85,30,35,0,Monday,False
13:15,140,0,110,150,95,95,35,35,0,Monday,False
13:30,150,0,105,150,110,90,20,45,0,Monday,False
13:45,150,0,115,135,110,90,40,45,0,Monday,False
14:00,145,0,120,130,120,90,40,45,0,Monday,False
14:15,145,0,120,130,120,95,30,45,0,Monday,False
14:30,140,0,135,120,120,100,30,45,0,Monday,False
14:45,160,0,150,150,120,100,45,45,0,Monday,False
15:00,140,0,150,150,125,100,40,45,0,Monday,False
15:15,140,0,130,150,120,95,40,55,0,Monday,False
15:30,130,0,120,150,140,100,45,40,0,Monday,False
15:45,130,0,120,145,140,100,35,55,0,Monday,False
16:00,150,0,105,140,150,100,45,45,0,Monday,False
16:15,150,0,105,140,140,90,35,50,0,Monday,False
16:30,150,0,120,160,140,85,25,65,0,Monday,False
16:45,150,0,125,165,140,85,40,35,0,Monday,False
17:00,145,0,115,160,130,80,35,50,0,Monday,False
17:15,145,0,125,160,130,80,35,45,0,Monday,False
17:30,145,0,125,130,110,80,30,55,0,Monday,False
17:45,140,0,120,120,100,80,35,55,0,Monday,False
18:00,120,0,120,110,100,85,35,35,0,Monday,False
18:15,110,0,120,105,90,75,25,30,0,Monday,False
18:30,110,0,115,105,70,75,25,45,0,Monday,False
18:45,115,0,100,95,60,65,15,35,0,Monday,False
19:00,105,0,90,90,60,55,15,15,0,Monday,False
19:15,95,0,90,85,60,55,15,15,0,Monday,False
19:30,90,0,100,75,60,60,15,15,0,Monday,False
19:45,0,0,0,75,70,60,15,15,0,Monday,False
20:00,0,0,0,0,0,60,15,30,0,Monday,False
20:15,0,0,0,0,0,0,15,20,0,Monday,False
20:30,0,0,0,0,0,0,0,15,0,Monday,False
20:45,0,0,0,0,0,0,0,20,0,Monday,False
09:00,40,0,10,15,5,5,0,5,1,Tuesday,False
09:15,80,0,20,40,5,5,0,15,1,Tuesday,False
09:30,130,0,60,80,5,5,0,15,1,Tuesday,False
09:45,150,0,105,110,40,25,0,15,1,Tuesday,False
10:00,160,0,120,120,130,70,5,15,1,Tuesday,False
10:15,180,0,125,130,135,105,15,15,1,Tuesday,False
10:30,185,0,130,140,130,120,20,75,1,Tuesday,False
10:45,170,0,135,140,130,130,25,75,1,Tuesday,False
11:00,165,0,135,140,130,130,25,75,1,Tuesday,False
11:15,165,0,130,130,130,120,45,50,1,Tuesday,False
11:30,180,0,125,130,130,100,30,50,1,Tuesday,False
11:45,170,0,115,115,130,90,35,35,1,Tuesday,False
12:00,155,0,110,120,130,90,35,35,1,Tuesday,False
12:15,140,0,110,120,125,95,40,45,1,Tuesday,False
12:30,135,0,120,125,125,90,40,35,1,Tuesday,False
12:45,135,0,115,115,120,110,30,40,1,Tuesday,False
13:00,140,0,115,115,105,110,40,45,1,Tuesday,False
13:15,140,0,115,120,110,110,40,35,1,Tuesday,False
13:30,145,0,100,130,120,85,25,45,1,Tuesday,False
13:45,145,0,110,135,120,95,25,40,1,Tuesday,False
14:00,145,0,105,135,120,100,40,40,1,Tuesday,False
14:15,135,0,115,135,105,100,50,50,1,Tuesday,False
14:30,150,0,120,135,115,100,45,50,1,Tuesday,False
14:45,155,0,115,140,120,100,50,60,1,Tuesday,False
15:00,155,0,120,140,125,110,35,70,1,Tuesday,False
15:15,160,0,125,130,125,100,45,75,1,Tuesday,False
15:30,160,0,125,135,125,110,40,75,1,Tuesday,False
15:45,160,0,125,135,110,110,30,65,1,Tuesday,False
16:00,145,0,125,140,110,110,30,45,1,Tuesday,False
16:15,145,0,125,135,110,100,35,30,1,Tuesday,False
16:30,150,0,130,135,110,100,40,30,1,Tuesday,False
16:45,145,0,125,140,120,100,25,45,1,Tuesday,False
17:00,145,0,120,140,115,90,25,55,1,Tuesday,False
17:15,145,0,120,135,115,90,30,35,1,Tuesday,False
17:30,130,0,120,120,110,90,35,40,1,Tuesday,False
17:45,130,0,120,110,110,90,35,45,1,Tuesday,False
18:00,130,0,120,100,100,90,40,45,1,Tuesday,False
18:15,135,0,105,95,85,80,25,45,1,Tuesday,False
18:30,125,0,110,90,80,75,25,30,1,Tuesday,False
18:45,120,0,105,85,75,75,15,30,1,Tuesday,False
19:00,110,0,95,85,70,65,15,20,1,Tuesday,False
19:15,100,0,95,85,75,60,15,20,1,Tuesday,False
19:30,100,0,100,75,90,55,15,20,1,Tuesday,False
19:45,85,0,0,75,90,45,25,20,1,Tuesday,False
20:00,0,0,0,0,0,60,25,35,1,Tuesday,False
20:15,0,0,0,0,0,0,25,35,1,Tuesday,False
20:30,0,0,0,0,0,0,0,20,1,Tuesday,False
20:45,0,0,0,0,0,0,0,20,1,Tuesday,False
09:00,40,0,15,10,5,5,0,15,2,Wednesday,False
09:15,70,0,25,40,5,5,0,15,2,Wednesday,False
09:30,140,0,50,65,5,10,0,20,2,Wednesday,False
09:45,130,0,80,80,40,55,0,15,2,Wednesday,False
10:00,150,0,85,85,115,90,5,25,2,Wednesday,False
10:15,175,0,90,100,135,95,15,30,2,Wednesday,False
10:30,175,0,85,100,150,95,20,35,2,Wednesday,False
10:45,165,0,85,100,145,90,20,50,2,Wednesday,False
11:00,150,0,85,115,190,90,25,50,2,Wednesday,False
11:15,135,0,75,115,130,85,0,45,2,Wednesday,False
11:30,135,0,70,100,100,75,0,35,2,Wednesday,False
11:45,125,0,70,85,65,60,0,35,2,Wednesday,False
12:00,120,0,70,80,95,50,0,30,2,Wednesday,False
12:15,115,0,80,85,95,35,0,45,2,Wednesday,False
12:30,110,0,80,85,95,35,25,45,2,Wednesday,False
12:45,100,0,65,85,110,40,60,45,2,Wednesday,False
13:00,105,0,75,85,115,50,35,35,2,Wednesday,False
13:15,105,0,80,85,80,50,20,35,2,Wednesday,False
13:30,105,0,70,80,70,50,35,30,2,Wednesday,False
13:45,105,0,80,85,75,50,35,50,2,Wednesday,False
14:00,90,0,80,80,110,40,30,35,2,Wednesday,False
14:15,100,0,80,80,100,35,20,45,2,Wednesday,False
14:30,110,0,80,85,110,40,30,35,2,Wednesday,False
14:45,105,0,75,85,100,50,20,30,2,Wednesday,False
15:00,110,0,75,80,100,55,15,30,2,Wednesday,False
15:15,115,0,90,85,100,55,40,45,2,Wednesday,False
15:30,110,0,90,90,100,55,45,60,2,Wednesday,False
15:45,110,0,85,90,100,55,40,45,2,Wednesday,False
16:00,95,0,85,90,80,50,30,30,2,Wednesday,False
16:15,85,0,75,90,60,40,20,45,2,Wednesday,False
16:30,100,0,70,70,80,30,20,30,2,Wednesday,False
