時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
09:00,190,160,35,60,25,20,0,25,6,Sunday,True
09:15,180,150,70,60,30,25,0,15,6,Sunday,True
09:30,180,160,70,75,50,25,0,15,6,Sunday,True
09:45,180,160,60,80,65,40,0,30,6,Sunday,True
10:00,180,150,60,80,65,50,5,35,6,Sunday,True
10:15,180,160,60,80,65,50,15,35,6,Sunday,True
10:30,170,150,60,90,75,45,20,35,6,Sunday,True
10:45,185,140,60,90,65,45,15,30,6,Sunday,True
11:00,185,140,70,90,70,50,25,45,6,Sunday,True
11:15,185,140,60,90,65,50,25,45,6,Sunday,True
11:30,190,140,60,85,60,50,15,40,6,Sunday,True
11:45,190,135,60,95,60,40,30,35,6,Sunday,True
12:00,190,125,55,95,60,45,35,35,6,Sunday,True
12:15,185,120,60,95,65,45,45,35,6,Sunday,True
12:30,190,135,65,80,65,50,35,45,6,Sunday,True
12:45,180,135,65,80,70,55,25,40,6,Sunday,True
13:00,170,135,70,75,70,50,30,35,6,Sunday,True
13:15,160,130,60,80,70,50,35,30,6,Sunday,True
13:30,160,130,60,90,70,50,40,45,6,Sunday,True
13:45,160,135,50,85,80,50,25,35,6,Sunday,True
14:00,160,125,50,85,80,50,30,35,6,Sunday,True
14:15,150,120,60,85,70,45,35,45,6,Sunday,True
14:30,155,125,60,85,70,45,40,35,6,Sunday,True
14:45,160,130,55,85,65,50,25,45,6,Sunday,True
15:00,160,135,55,75,55,55,25,30,6,Sunday,True
15:15,170,135,50,75,60,50,30,30,6,Sunday,True
15:30,180,140,65,90,60,50,30,30,6,Sunday,True
15:45,175,130,65,85,70,50,40,45,6,Sunday,True
16:00,175,130,75,85,70,50,45,50,6,Sunday,True
16:15,170,130,75,95,65,55,25,40,6,Sunday,True
16:30,170,120,75,95,65,60,30,40,6,Sunday,True
16:45,160,115,60,95,65,60,35,40,6,Sunday,True
17:00,155,115,50,95,60,50,45,45,6,Sunday,True
17:15,150,110,50,95,60,45,25,35,6,Sunday,True
17:30,140,120,50,90,60,45,30,35,6,Sunday,True
17:45,130,120,60,80,60,45,40,35,6,Sunday,True
18:00,125,120,55,70,55,45,0,35,6,Sunday,True
18:15,115,115,50,65,55,45,0,40,6,Sunday,True
18:30,110,105,50,65,50,40,0,40,6,Sunday,True
18:45,110,95,40,65,45,35,0,35,6,Sunday,True
19:00,110,90,35,65,35,30,0,35,6,Sunday,True
19:15,105,90,30,65,30,25,0,15,6,Sunday,True
19:30,95,80,30,55,25,20,0,20,6,Sunday,True
19:45,95,80,10,45,25,15,0,20,6,Sunday,True
20:00,0,70,25,40,25,20,0,15,6,Sunday,True
20:15,0,0,30,55,25,10,0,15,6,Sunday,True
20:30,0,0,0,0,0,15,0,35,6,Sunday,True
20:45,0,0,0,0,0,0,0,40,6,Sunday,True
09:00,200,200,80,20,55,35,0,25,0,Monday,True
09:15,200,200,90,70,50,45,0,20,0,Monday,True
09:30,190,190,80,70,55,45,0,20,0,Monday,True
09:45,180,200,70,95,60,45,0,35,0,Monday,True
10:00,180,190,65,100,65,50,5,20,0,Monday,True
10:15,180,170,70,110,65,55,15,30,0,Monday,True
10:30,180,160,80,100,65,60,20,35,0,Monday,True
10:45,180,160,80,90,65,55,25,45,0,Monday,True
11:00,190,160,80,100,65,50,25,30,0,Monday,True
11:15,200,160,75,100,65,60,30,45,0,Monday,True
11:30,200,160,75,110,70,55,45,30,0,Monday,True
11:45,200,150,70,110,70,55,35,35,0,Monday,True
12:00,190,150,60,100,75,55,40,35,0,Monday,True
12:15,160,120,60,90,75,55,40,35,0,Monday,True
12:30,160,120,70,80,75,55,30,35,0,Monday,True
12:45,160,130,70,80,70,55,30,45,0,Monday,True
13:00,180,140,70,100,70,55,30,30,0,Monday,True
13:15,180,140,70,105,60,55,35,45,0,Monday,True
13:30,180,140,70,100,60,60,40,40,0,Monday,True
13:45,180,140,60,100,60,60,30,30,0,Monday,True
14:00,180,140,60,80,70,60,30,30,0,Monday,True
14:15,180,130,60,90,70,60,40,35,0,Monday,True
14:30,180,130,70,90,70,60,35,35,0,Monday,True
14:45,180,130,70,90,70,60,40,35,0,Monday,True
15:00,170,130,55,100,70,60,45,35,0,Monday,True
15:15,160,140,55,100,65,60,30,35,0,Monday,True
15:30,170,150,80,100,70,55,35,45,0,Monday,True
15:45,170,150,80,100,75,60,45,50,0,Monday,True
16:00,170,150,70,100,75,60,40,45,0,Monday,True
16:15,170,150,70,100,70,60,30,35,0,Monday,True
16:30,170,140,70,100,65,60,30,45,0,Monday,True
16:45,170,130,65,100,65,50,35,35,0,Monday,True
17:00,170,130,65,90,65,50,25,30,0,Monday,True
17:15,150,135,65,90,65,50,25,45,0,Monday,True
17:30,150,135,65,90,65,50,50,30,0,Monday,True
17:45,130,135,65,80,65,50,0,35,0,Monday,True
18:00,130,130,60,85,55,45,0,30,0,Monday,True
18:15,125,115,60,80,55,45,0,30,0,Monday,True
18:30,120,115,65,85,50,40,0,35,0,Monday,True
18:45,115,100,60,85,50,40,0,35,0,Monday,True
19:00,110,100,50,70,45,35,0,35,0,Monday,True
19:15,105,80,45,60,45,30,0,20,0,Monday,True
19:30,105,80,30,55,40,25,0,20,0,Monday,True
19:45,0,70,25,45,25,25,0,15,0,Monday,True
20:00,0,65,40,45,10,25,0,20,0,Monday,True
20:15,0,0,0,45,25,25,0,15,0,Monday,True
20:30,0,0,35,0,0,0,0,30,0,Monday,True
20:45,0,0,20,0,0,0,0,30,0,Monday,True
09:00,200,150,45,65,40,20,0,15,1,Tuesday,False
09:15,200,150,60,70,55,25,0,20,1,Tuesday,False
09:30,230,150,70,90,70,40,0,15,1,Tuesday,False
09:45,235,170,80,100,75,45,0,25,1,Tuesday,False
10:00,220,175,80,105,75,55,5,35,1,Tuesday,False
10:15,205,165,75,105,70,50,15,35,1,Tuesday,False
10:30,200,165,80,105,70,55,20,30,1,Tuesday,False
10:45,200,160,75,100,70,60,25,30,1,Tuesday,False
11:00,195,150,80,100,70,60,25,40,1,Tuesday,False
11:15,190,140,85,105,75,55,25,45,1,Tuesday,False
11:30,190,140,85,105,75,60,50,45,1,Tuesday,False
11:45,175,140,75,100,75,60,50,30,1,Tuesday,False
