時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
09:00,160,0,40,30,5,5,0,15,4,Friday,False
09:15,185,0,70,60,5,5,0,15,4,Friday,False
09:30,165,0,105,120,60,30,0,15,4,Friday,False
09:45,150,0,120,110,150,70,0,45,4,Friday,False
10:00,155,0,130,115,130,90,15,50,4,Friday,False
10:15,155,0,130,110,115,90,15,50,4,Friday,False
10:30,155,0,135,115,115,90,20,50,4,Friday,False
10:45,135,0,135,115,115,90,30,45,4,Friday,False
11:00,145,0,125,110,90,80,40,35,4,Friday,False
11:15,145,0,110,115,85,80,40,20,4,Friday,False
11:30,150,0,95,115,90,80,30,25,4,Friday,False
11:45,150,0,95,110,80,70,35,45,4,Friday,False
12:00,140,0,105,110,80,65,35,45,4,Friday,False
12:15,135,0,105,110,90,65,40,30,4,Friday,False
12:30,135,0,105,110,100,70,40,45,4,Friday,False
12:45,130,0,95,95,90,70,45,50,4,Friday,False
13:00,140,0,95,95,85,80,50,50,4,Friday,False
13:15,145,0,95,100,100,80,45,35,4,Friday,False
13:30,150,0,95,110,90,80,40,35,4,Friday,False
13:45,150,0,105,110,90,80,25,45,4,Friday,False
14:00,150,0,105,115,100,75,25,40,4,Friday,False
14:15,150,0,105,110,100,70,30,45,4,Friday,False
14:30,155,0,110,100,105,70,30,45,4,Friday,False
14:45,155,0,110,100,105,80,35,50,4,Friday,False
15:00,155,0,110,100,100,80,35,45,4,Friday,False
15:15,155,0,110,105,100,90,40,45,4,Friday,False
15:30,145,0,110,100,100,95,40,50,4,Friday,False
15:45,135,0,115,100,95,95,35,55,4,Friday,False
16:00,150,0,115,110,95,90,30,60,4,Friday,False
16:15,160,0,115,100,90,90,40,45,4,Friday,False
16:30,160,0,115,105,90,80,30,45,4,Friday,False
16:45,160,0,120,105,90,80,40,35,4,Friday,False
17:00,160,0,115,100,90,75,30,45,4,Friday,False
17:15,150,0,115,100,90,75,45,50,4,Friday,False
17:30,140,0,115,100,95,75,50,35,4,Friday,False
17:45,135,0,110,95,95,75,35,45,4,Friday,False
18:00,125,0,110,90,95,75,40,55,4,Friday,False
18:15,115,0,110,90,85,80,25,45,4,Friday,False
18:30,110,0,100,80,80,80,40,40,4,Friday,False
18:45,120,0,100,70,60,70,15,40,4,Friday,False
19:00,115,0,90,60,45,50,15,20,4,Friday,False
19:15,115,0,90,60,50,45,15,20,4,Friday,False
19:30,0,0,90,55,40,40,20,20,4,Friday,False
19:45,0,0,0,60,40,40,25,15,4,Friday,False
20:00,0,0,0,0,60,40,15,20,4,Friday,False
20:15,0,0,0,0,0,0,15,30,4,Friday,False
20:30,0,0,0,0,0,0,0,25,4,Friday,False
20:45,0,0,0,0,0,0,0,15,4,Friday,False
09:00,125,0,10,35,5,5,0,5,5,Saturday,False
09:15,150,0,60,60,15,5,0,20,5,Saturday,False
09:30,180,0,90,85,70,10,0,30,5,Saturday,False
09:45,180,0,100,85,75,55,0,50,5,Saturday,False
10:00,180,0,110,90,80,70,5,50,5,Saturday,False
10:15,170,0,95,90,80,70,15,35,5,Saturday,False
10:30,0,0,95,100,70,60,15,35,5,Saturday,False
10:45,0,0,90,105,70,60,20,30,5,Saturday,False
11:00,0,0,75,100,80,55,30,30,5,Saturday,False
11:15,0,0,75,90,70,55,30,20,5,Saturday,False
11:30,0,0,70,80,60,45,40,35,5,Saturday,False
11:45,0,0,65,80,50,45,35,45,5,Saturday,False
12:00,0,0,75,80,45,45,40,45,5,Saturday,False
12:15,0,0,70,80,50,45,40,35,5,Saturday,False
12:30,0,0,65,65,50,45,45,40,5,Saturday,False
12:45,0,0,65,65,55,45,25,50,5,Saturday,False
13:00,0,0,70,55,70,45,45,45,5,Saturday,False
13:15,0,0,70,60,70,40,30,30,5,Saturday,False
13:30,0,0,65,65,75,50,35,30,5,Saturday,False
13:45,0,0,65,75,60,55,40,30,5,Saturday,False
14:00,0,0,60,70,60,45,45,45,5,Saturday,False
14:15,0,0,65,70,60,45,45,30,5,Saturday,False
14:30,0,0,75,70,55,50,50,60,5,Saturday,False
14:45,0,0,80,70,55,55,40,50,5,Saturday,False
15:00,0,0,80,75,55,50,40,50,5,Saturday,False
15:15,0,0,70,75,55,50,40,45,5,Saturday,False
15:30,0,0,70,70,70,45,20,45,5,Saturday,False
15:45,0,0,70,85,70,45,20,30,5,Saturday,False
16:00,0,0,75,75,65,50,60,60,5,Saturday,False
16:15,0,0,70,75,65,50,35,45,5,Saturday,False
16:30,0,0,70,70,65,50,40,45,5,Saturday,False
16:45,0,0,70,65,70,55,40,50,5,Saturday,False
17:00,0,0,70,60,70,55,40,50,5,Saturday,False
17:15,0,0,80,60,70,55,40,35,5,Saturday,False
17:30,0,0,80,60,65,50,40,35,5,Saturday,False
17:45,0,0,65,65,60,50,40,30,5,Saturday,False
18:00,0,0,70,65,55,45,35,45,5,Saturday,False
18:15,0,0,70,60,55,45,25,50,5,Saturday,False
18:30,0,0,65,50,55,40,25,40,5,Saturday,False
18:45,0,0,60,35,40,35,30,45,5,Saturday,False
19:00,0,0,55,35,25,30,20,15,5,Saturday,False
19:15,0,0,45,35,25,20,20,20,5,Saturday,False
19:30,0,0,35,30,30,20,20,20,5,Saturday,False
19:45,0,0,50,30,30,15,25,15,5,Saturday,False
20:00,0,0,0,50,25,15,15,20,5,Saturday,False
20:15,0,0,0,30,0,40,25,30,5,Saturday,False
20:30,30,0,0,25,0,35,0,15,5,Saturday,False
20:45,0,0,0,0,0,0,0,15,5,Saturday,False
09:00,135,0,20,50,5,5,0,5,6,Sunday,False
09:15,155,0,80,75,15,0,0,15,6,Sunday,False
09:30,165,0,100,85,80,0,0,30,6,Sunday,False
09:45,160,0,100,80,105,30,0,35,6,Sunday,False
10:00,160,0,90,90,105,50,5,45,6,Sunday,False
10:15,150,0,80,80,105,50,15,50,6,Sunday,False
10:30,140,0,75,75,70,45,15,35,6,Sunday,False
10:45,135,0,75,80,65,45,20,35,6,Sunday,False
11:00,110,0,70,90,60,40,30,35,6,Sunday,False
11:15,100,0,75,90,55,55,30,20,6,Sunday,False
11:30,105,0,75,90,50,55,30,40,6,Sunday,False
11:45,105,0,75,80,40,55,35,30,6,Sunday,False
12:00,100,0,75,65,40,45,25,30,6,Sunday,False
12:15,90,0,80,70,50,45,20,30,6,Sunday,False
12:30,90,0,80,70,55,45,20,15,6,Sunday,False
12:45,110,0,80,75,55,45,25,30,6,Sunday,False
13:00,105,0,65,85,60,45,30,30,6,Sunday,False
13:15,105,0,60,80,70,45,35,30,6,Sunday,False
13:30,105,0,60,70,65,45,20,35,6,Sunday,False
13:45,105,0,70,60,70,45,20,20,6,Sunday,False
14:00,95,0,70,55,65,50,25,35,6,Sunday,False
14:15,100,0,70,65,55,50,25,35,6,Sunday,False
14:30,100,0,65,75,45,50,20,50,6,Sunday,False
14:45,105,0,60,75,45,60,30,55,6,Sunday,False
15:00,105,0,65,60,55,55,35,50,6,Sunday,False
15:15,105,0,65,50,55,50,25,45,6,Sunday,False
15:30,100,0,65,55,60,50,15,30,6,Sunday,False
15:45,100,0,65,55,55,55,30,50,6,Sunday,False
16:00,95,0,70,60,50,55,30,35,6,Sunday,False
16:15,100,0,70,70,50,55,30,30,6,Sunday,False
16:30,100,0,70,55,50,55,20,45,6,Sunday,False
16:45,95,0,70,60,50,55,25,45,6,Sunday,False
17:00,105,0,70,65,55,45,30,35,6,Sunday,False
17:15,105,0,65,60,55,45,30,45,6,Sunday,False
17:30,100,0,65,55,60,45,30,45,6,Sunday,False
17:45,95,0,65,55,50,45,25,35,6,Sunday,False
