時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
09:00,0,0,0,0,0,0,0,0,5,Saturday,False
09:15,180,175,65,105,50,20,0,15,5,Saturday,False
09:30,190,170,65,115,55,40,0,30,5,Saturday,False
09:45,180,170,65,120,60,55,0,25,5,Saturday,False
10:00,170,170,60,140,70,55,0,35,5,Saturday,False
10:15,180,165,70,140,75,60,15,45,5,Saturday,False
10:30,200,170,85,130,85,70,20,45,5,Saturday,False
10:45,200,170,85,130,90,80,25,45,5,Saturday,False
11:00,200,205,110,130,85,80,30,45,5,Saturday,False
11:15,200,205,105,130,85,80,30,35,5,Saturday,False
11:30,200,180,105,120,85,70,30,40,5,Saturday,False
11:45,180,175,90,110,85,65,35,40,5,Saturday,False
12:00,180,175,80,120,85,65,35,40,5,Saturday,False
12:15,180,165,80,120,85,70,40,35,5,Saturday,False
12:30,165,140,60,130,85,70,25,40,5,Saturday,False
12:45,165,140,65,130,85,65,30,50,5,Saturday,False
13:00,155,155,75,130,85,60,45,50,5,Saturday,False
13:15,160,140,80,130,80,65,40,55,5,Saturday,False
13:30,170,130,80,130,80,70,20,40,5,Saturday,False
13:45,170,120,85,120,80,70,40,40,5,Saturday,False
14:00,170,130,85,120,80,70,30,50,5,Saturday,False
14:15,170,130,80,120,80,70,30,50,5,Saturday,False
14:30,170,120,75,120,80,70,40,50,5,Saturday,False
14:45,170,160,75,100,85,70,35,55,5,Saturday,False
15:00,170,150,70,100,80,70,35,55,5,Saturday,False
15:15,160,155,75,120,75,65,50,35,5,Saturday,False
15:30,160,170,85,130,75,65,45,35,5,Saturday,False
15:45,0,0,0,0,0,0,0,0,5,Saturday,False
16:00,160,180,80,125,75,70,35,75,5,Saturday,False
16:15,180,175,80,135,80,70,35,50,5,Saturday,False
16:30,190,175,80,135,80,65,60,55,5,Saturday,False
16:45,180,165,75,135,80,65,45,50,5,Saturday,False
17:00,185,150,75,125,80,65,45,35,5,Saturday,False
17:15,165,150,75,120,70,65,40,50,5,Saturday,False
17:30,165,150,70,100,70,65,35,55,5,Saturday,False
17:45,165,135,70,95,70,60,35,40,5,Saturday,False
18:00,155,135,70,95,70,60,20,40,5,Saturday,False
18:15,150,115,60,95,65,55,25,40,5,Saturday,False
18:30,160,110,55,100,60,55,25,35,5,Saturday,False
18:45,160,110,60,80,60,50,25,35,5,Saturday,False
19:00,155,100,55,80,45,50,25,20,5,Saturday,False
19:15,130,90,50,80,45,35,20,20,5,Saturday,False
19:30,110,80,40,75,35,35,20,20,5,Saturday,False
19:45,0,80,40,70,30,35,20,20,5,Saturday,False
20:00,0,0,55,75,35,40,20,15,5,Saturday,False
20:15,0,0,0,75,0,40,20,35,5,Saturday,False
20:30,0,0,0,0,0,0,15,35,5,Saturday,False
20:45,0,0,0,0,0,0,0,35,5,Saturday,False
09:00,0,0,0,0,0,0,0,0,6,Sunday,False
09:15,190,150,80,140,50,30,0,15,6,Sunday,False
09:30,200,160,80,120,65,55,0,15,6,Sunday,False
09:45,200,160,70,120,80,60,0,20,6,Sunday,False
10:00,200,150,80,115,80,65,0,40,6,Sunday,False
10:15,220,150,80,110,80,70,20,50,6,Sunday,False
10:30,210,150,95,120,80,70,20,50,6,Sunday,False
10:45,210,150,95,130,85,70,20,45,6,Sunday,False
11:00,215,150,95,140,85,75,20,35,6,Sunday,False
11:15,220,150,110,140,85,70,25,30,6,Sunday,False
11:30,210,140,100,140,85,70,30,50,6,Sunday,False
11:45,200,140,90,140,85,75,35,45,6,Sunday,False
12:00,190,140,80,140,95,75,35,45,6,Sunday,False
12:15,180,140,80,140,95,75,40,45,6,Sunday,False
12:30,180,145,75,145,90,75,25,40,6,Sunday,False
12:45,170,145,85,125,85,75,30,45,6,Sunday,False
13:00,160,145,85,120,85,80,35,45,6,Sunday,False
13:15,160,145,85,120,80,75,35,50,6,Sunday,False
13:30,150,170,90,120,80,75,35,35,6,Sunday,False
13:45,160,180,100,130,85,75,30,35,6,Sunday,False
14:00,160,170,100,130,85,70,35,45,6,Sunday,False
14:15,160,160,100,135,85,75,35,50,6,Sunday,False
14:30,180,150,90,140,85,75,35,50,6,Sunday,False
14:45,190,160,90,140,85,75,35,45,6,Sunday,False
15:00,190,160,90,140,85,75,35,50,6,Sunday,False
15:15,185,150,80,140,85,75,50,50,6,Sunday,False
15:30,185,150,80,140,80,75,35,55,6,Sunday,False
15:45,185,150,90,140,85,75,45,40,6,Sunday,False
16:00,185,160,95,140,85,75,50,50,6,Sunday,False
16:15,180,160,95,150,85,75,35,50,6,Sunday,False
16:30,180,160,100,150,0,75,55,50,6,Sunday,False
16:45,180,165,95,150,0,80,45,50,6,Sunday,False
17:00,180,160,95,150,0,80,40,40,6,Sunday,False
17:15,150,150,95,150,0,80,35,55,6,Sunday,False
17:30,150,150,95,130,0,90,40,55,6,Sunday,False
17:45,150,135,95,130,0,90,35,50,6,Sunday,False
18:00,150,135,95,115,0,85,25,50,6,Sunday,False
18:15,150,140,85,105,0,70,40,35,6,Sunday,False
18:30,150,140,75,100,0,60,30,35,6,Sunday,False
18:45,150,120,70,95,0,60,30,35,6,Sunday,False
19:00,130,110,70,95,45,50,20,15,6,Sunday,False
19:15,130,100,60,95,45,45,15,20,6,Sunday,False
19:30,120,90,50,85,55,40,20,20,6,Sunday,False
19:45,0,70,55,70,65,35,25,15,6,Sunday,False
20:00,0,0,60,60,55,45,25,20,6,Sunday,False
20:15,0,0,0,60,0,45,20,30,6,Sunday,False
20:30,0,0,0,0,0,0,20,45,6,Sunday,False
20:45,0,0,0,0,0,0,0,45,6,Sunday,False
09:00,0,0,0,0,0,0,0,0,0,Monday,False
09:15,175,180,55,100,25,10,0,15,0,Monday,False
09:30,160,170,65,110,60,40,0,20,0,Monday,False
09:45,170,160,80,105,75,50,0,20,0,Monday,False
10:00,175,160,85,105,80,55,0,20,0,Monday,False
10:15,165,150,100,110,75,60,15,35,0,Monday,False
