時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
09:00,150,70,75,70,25,20,0,0,2,Wednesday,False
09:15,180,80,90,75,20,30,0,0,2,Wednesday,False
09:30,150,90,85,75,55,40,0,0,2,Wednesday,False
09:45,150,100,85,75,60,45,0,0,2,Wednesday,False
10:00,145,90,85,85,60,55,25,0,2,Wednesday,False
10:15,150,95,80,85,65,55,20,0,2,Wednesday,False
10:30,140,85,75,90,60,55,25,0,2,Wednesday,False
10:45,120,85,70,90,55,55,25,0,2,Wednesday,False
11:00,120,85,70,80,60,55,25,0,2,Wednesday,False
11:15,120,85,70,80,55,55,15,0,2,Wednesday,False
11:30,115,85,70,70,55,55,15,0,2,Wednesday,False
11:45,115,80,65,70,55,55,15,0,2,Wednesday,False
12:00,120,80,55,0,60,55,20,0,2,Wednesday,False
12:15,130,70,60,0,60,55,15,0,2,Wednesday,False
12:30,130,70,65,0,60,60,25,0,2,Wednesday,False
12:45,140,75,75,0,60,60,15,0,2,Wednesday,False
13:00,150,90,90,0,60,55,20,0,2,Wednesday,False
13:15,130,110,85,0,60,60,20,0,2,Wednesday,False
13:30,130,110,85,45,65,60,25,0,2,Wednesday,False
13:45,110,95,70,100,60,60,25,0,2,Wednesday,False
14:00,115,80,110,90,60,60,25,0,2,Wednesday,False
14:15,120,80,110,85,60,55,15,0,2,Wednesday,False
14:30,125,85,100,85,60,55,15,0,2,Wednesday,False
14:45,125,85,95,90,60,60,20,0,2,Wednesday,False
15:00,125,85,85,95,55,55,20,0,2,Wednesday,False
15:15,125,75,85,105,55,55,25,0,2,Wednesday,False
15:30,130,85,95,110,55,55,25,0,2,Wednesday,False
15:45,130,85,80,110,55,50,20,0,2,Wednesday,False
16:00,130,85,50,120,55,50,15,0,2,Wednesday,False
16:15,130,95,50,120,50,50,25,0,2,Wednesday,False
16:30,130,100,90,110,50,50,25,0,2,Wednesday,False
16:45,130,75,70,90,45,50,40,0,2,Wednesday,False
17:00,135,70,60,90,50,45,25,0,2,Wednesday,False
17:15,135,75,65,100,40,45,20,0,2,Wednesday,False
17:30,125,75,80,100,45,45,25,0,2,Wednesday,False
17:45,125,95,80,100,45,45,25,0,2,Wednesday,False
18:00,125,100,80,90,45,45,25,0,2,Wednesday,False
18:15,125,100,80,90,45,40,20,0,2,Wednesday,False
18:30,110,80,65,90,40,40,25,0,2,Wednesday,False
18:45,100,65,65,80,30,40,15,0,2,Wednesday,False
19:00,100,50,60,70,30,40,15,0,2,Wednesday,False
19:15,95,50,60,65,25,30,20,0,2,Wednesday,False
19:30,100,50,55,55,20,30,20,0,2,Wednesday,False
19:45,90,45,55,55,15,25,25,0,2,Wednesday,False
20:00,0,40,45,45,15,20,15,0,2,Wednesday,False
20:15,0,40,55,50,15,20,15,0,2,Wednesday,False
20:30,0,0,0,0,25,0,25,0,2,Wednesday,False
20:45,0,0,0,0,0,0,0,0,2,Wednesday,False
09:00,160,50,5,60,25,30,0,0,3,Thursday,False
09:15,160,65,100,75,30,30,0,0,3,Thursday,False
09:30,160,100,80,75,50,40,0,0,3,Thursday,False
09:45,155,100,80,80,55,40,0,0,3,Thursday,False
10:00,150,110,80,85,60,45,5,0,3,Thursday,False
10:15,150,100,80,80,60,60,15,0,3,Thursday,False
10:30,130,90,75,75,65,60,20,0,3,Thursday,False
10:45,120,95,75,75,65,60,25,0,3,Thursday,False
11:00,120,85,70,75,0,70,25,0,3,Thursday,False
11:15,130,85,65,75,0,70,15,0,3,Thursday,False
11:30,135,80,70,80,0,65,15,0,3,Thursday,False
11:45,135,80,75,80,0,65,15,0,3,Thursday,False
12:00,125,80,80,80,0,65,20,0,3,Thursday,False
12:15,115,90,80,80,0,65,25,0,3,Thursday,False
12:30,130,95,70,85,5,65,25,0,3,Thursday,False
12:45,140,100,80,95,40,55,15,0,3,Thursday,False
13:00,140,100,80,95,70,55,20,0,3,Thursday,False
13:15,140,95,80,90,70,55,15,0,3,Thursday,False
