時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
09:00,80,70,50,10,25,0,0,5,0,Monday,False
09:15,100,85,55,70,20,0,0,15,0,Monday,False
09:30,105,100,65,95,40,0,0,30,0,Monday,False
09:45,105,105,75,75,60,0,0,25,0,Monday,False
10:00,125,100,65,85,70,10,5,35,0,Monday,False
10:15,100,90,65,100,65,45,15,35,0,Monday,False
10:30,95,75,60,85,60,60,15,20,0,Monday,False
10:45,110,65,65,80,50,50,25,20,0,Monday,False
11:00,110,70,55,80,45,50,15,20,0,Monday,False
11:15,110,70,55,80,45,50,15,20,0,Monday,False
11:30,75,70,50,65,40,55,15,15,0,Monday,False
11:45,70,65,60,70,40,55,30,15,0,Monday,False
12:00,75,75,60,80,55,40,30,15,0,Monday,False
12:15,75,75,40,75,50,0,15,20,0,Monday,False
12:30,80,60,40,65,45,0,25,15,0,Monday,False
12:45,80,60,40,75,55,0,20,20,0,Monday,False
13:00,80,70,50,85,60,0,20,20,0,Monday,False
13:15,80,75,55,100,60,0,25,20,0,Monday,False
13:30,80,55,55,90,70,0,25,20,0,Monday,False
13:45,75,50,65,85,65,0,15,20,0,Monday,False
14:00,80,60,65,80,60,0,15,20,0,Monday,False
14:15,85,55,65,90,70,0,20,20,0,Monday,False
14:30,85,70,55,90,70,45,25,15,0,Monday,False
14:45,85,70,55,85,70,60,15,15,0,Monday,False
15:00,85,70,60,80,65,60,20,15,0,Monday,False
15:15,75,65,60,80,65,75,20,15,0,Monday,False
15:30,85,60,55,80,65,75,25,15,0,Monday,False
15:45,90,65,60,75,65,75,15,15,0,Monday,False
16:00,80,60,60,75,50,75,30,15,0,Monday,False
16:15,75,65,50,70,50,75,15,15,0,Monday,False
16:30,80,65,45,70,40,75,25,20,0,Monday,False
16:45,80,60,55,70,40,75,25,15,0,Monday,False
17:00,90,65,45,70,60,80,25,15,0,Monday,False
17:15,85,65,45,75,60,70,25,20,0,Monday,False
17:30,85,70,70,70,60,45,25,20,0,Monday,False
17:45,80,60,70,75,45,55,25,20,0,Monday,False
18:00,75,55,60,80,35,55,25,15,0,Monday,False
18:15,60,50,55,70,35,55,15,20,0,Monday,False
18:30,65,55,45,65,45,55,20,15,0,Monday,False
18:45,70,50,40,60,45,50,15,15,0,Monday,False
19:00,75,45,35,55,40,50,20,15,0,Monday,False
19:15,65,45,40,45,40,40,20,20,0,Monday,False
19:30,60,40,40,40,35,35,25,15,0,Monday,False
19:45,50,40,35,50,10,30,25,15,0,Monday,False
20:00,40,35,20,40,10,30,15,15,0,Monday,False
20:15,40,35,25,35,10,10,15,15,0,Monday,False
20:30,40,20,20,25,5,10,0,0,0,Monday,False
20:45,0,15,25,25,5,5,0,5,0,Monday,False
09:00,80,70,5,50,10,5,0,5,1,Tuesday,False
09:15,85,75,65,65,15,5,0,15,1,Tuesday,False
09:30,95,65,65,70,40,35,0,20,1,Tuesday,False
09:45,95,60,65,60,55,40,0,20,1,Tuesday,False
10:00,80,60,60,60,60,50,5,35,1,Tuesday,False
10:15,65,65,50,60,60,55,20,20,1,Tuesday,False
10:30,60,55,45,60,45,45,20,20,1,Tuesday,False
10:45,70,60,45,60,35,40,15,15,1,Tuesday,False
11:00,70,60,40,60,35,40,20,20,1,Tuesday,False
11:15,75,50,35,55,40,45,25,15,1,Tuesday,False
11:30,75,45,45,50,40,45,15,15,1,Tuesday,False
11:45,75,45,45,50,35,45,15,10,1,Tuesday,False
12:00,65,45,45,50,35,45,15,10,1,Tuesday,False
12:15,60,45,45,55,45,30,15,15,1,Tuesday,False
12:30,50,45,45,50,45,40,15,15,1,Tuesday,False
12:45,55,45,45,50,45,40,20,15,1,Tuesday,False
13:00,55,50,45,60,45,35,20,15,1,Tuesday,False
13:15,60,55,40,55,45,35,20,15,1,Tuesday,False
13:30,65,55,45,50,45,40,25,15,1,Tuesday,False
13:45,65,45,45,50,50,45,25,10,1,Tuesday,False
14:00,70,40,45,60,50,45,25,15,1,Tuesday,False
14:15,80,45,45,65,50,50,15,15,1,Tuesday,False
14:30,80,55,45,60,55,40,20,15,1,Tuesday,False
14:45,65,65,45,55,55,50,25,15,1,Tuesday,False
15:00,60,65,50,55,55,55,20,15,1,Tuesday,False
15:15,70,60,50,65,45,55,20,15,1,Tuesday,False
15:30,75,45,45,55,40,55,20,15,1,Tuesday,False
