日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-24,3,3270.0,470,"[7, 7, 2, 6, 6, 4, 5, 1, 6, 6]","[7, 2, 6, 4, 5, 1, 6]","[0, 75, 135, 195, 255, 300, 405]"
2023-08-24,9,4222.0,717,"[0, 3, 3, 5, 1, 1, 4, 2, 6, 7, 7, 1, 7, 7, 1, 6]","[0, 3, 5, 1, 4, 2, 6, 7, 1]","[0, 150, 225, 285, 390, 450, 525, 570, 660]"
2023-08-24,9,3750.0,542,"[7, 7, 6, 5, 0, 5, 2, 7, 7, 4]","[7, 6, 5, 0, 5, 2, 7, 4]","[0, 75, 135, 180, 285, 345, 420, 495]"
2023-08-24,5,4671.0,736,"[3, 4, 7, 5, 1, 6, 0, 6, 1, 0, 6]","[3, 4, 7, 5, 1, 6, 0, 6, 1, 6]","[0, 75, 135, 210, 270, 360, 435, 540, 600, 690]"
2023-08-24,4,4232.0,714,"[2, 2, 1, 7, 6, 1, 4, 1, 1, 3, 2, 0, 2, 7]","[2, 1, 7, 6, 1, 4, 1, 3, 2]","[0, 75, 195, 270, 330, 435, 495, 615, 675]"
2023-08-24,6,4188.0,719,"[1, 0, 1, 1, 5, 3, 6, 2, 3, 0, 5, 2, 1, 6, 0, 4, 0, 1, 3]","[1, 0, 1, 5, 3, 6, 2, 3, 5]","[0, 135, 240, 390, 450, 525, 585, 645, 690]"
2023-08-24,4,4219.0,721,"[1, 6, 6, 0, 4, 0, 5, 0, 6, 6, 3, 4, 3, 3, 4, 3, 3, 7]","[1, 6, 0, 4, 0, 5, 0, 6, 3]","[0, 135, 180, 285, 345, 450, 510, 645, 705]"
2023-08-24,6,3279.0,495,"[5, 4, 3, 0, 0, 2, 1, 1, 6, 6]","[5, 4, 3, 0, 2, 1, 6]","[0, 30, 105, 180, 285, 345, 450]"
2023-08-24,2,4217.0,642,"[2, 5, 0, 4, 1, 1, 5, 7, 4, 6]","[2, 5, 0, 4, 1, 5, 7, 4, 6]","[0, 75, 135, 240, 300, 405, 465, 525, 600]"
2023-08-24,3,4654.0,627,"[7, 2, 6, 5, 4, 6, 4, 5, 1, 5]","[7, 2, 6, 5, 4, 6, 4, 5, 1, 5]","[0, 75, 135, 195, 240, 300, 360, 420, 480, 570]"
