日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-28,7,4255.0,672,"[1, 1, 0, 0, 7, 7, 3, 7, 1, 0, 3, 2]","[1, 0, 7, 3, 7, 1, 0, 3, 2]","[0, 150, 270, 315, 375, 420, 510, 615, 660]"
2022-08-28,3,4224.0,696,"[7, 1, 6, 0, 0, 7, 0, 2, 1, 5, 0]","[7, 1, 6, 0, 7, 0, 2, 1, 5]","[0, 45, 180, 225, 345, 390, 510, 570, 660]"
2022-08-28,2,4207.0,717,"[1, 6, 1, 1, 1, 4, 3, 1, 6, 1, 1, 2, 1, 0, 7, 5, 5, 3, 7]","[1, 6, 1, 4, 3, 1, 6, 1, 2]","[0, 150, 210, 300, 345, 405, 495, 555, 645]"
2022-08-28,2,3741.0,539,"[5, 4, 1, 1, 1, 2, 3, 2, 6, 1]","[5, 4, 1, 2, 3, 2, 6, 1]","[0, 30, 75, 180, 255, 315, 405, 450]"
2022-08-28,2,3751.0,707,"[0, 1, 0, 0, 4, 0, 1, 6, 5, 5, 6, 2, 0, 4, 3, 1, 5]","[0, 1, 0, 4, 0, 1, 6, 5]","[0, 165, 255, 375, 420, 525, 630, 675]"
2022-08-28,2,5186.0,723,"[1, 1, 4, 2, 7, 2, 7, 2, 3, 6, 3, 6, 0, 3, 1]","[1, 4, 2, 7, 2, 7, 2, 3, 6, 3, 6]","[0, 150, 210, 270, 315, 405, 450, 540, 585, 645, 690]"
2022-08-28,6,4243.0,713,"[1, 0, 6, 3, 1, 0, 7, 7, 3, 7, 7, 5, 4, 7, 7, 3, 4, 4, 3]","[1, 0, 6, 3, 1, 0, 7, 3, 7]","[0, 150, 270, 315, 375, 465, 585, 630, 675]"
2022-08-28,10,4246.0,735,"[1, 4, 1, 0, 0, 1, 7, 6, 4, 4, 0]","[1, 4, 1, 0, 1, 7, 6, 4, 0]","[0, 150, 210, 300, 405, 495, 540, 600, 630]"
2022-08-28,8,4706.0,738,"[0, 7, 0, 7, 7, 0, 1, 6, 3, 5, 3, 1, 1, 1, 6, 4, 3, 4, 3]","[0, 7, 0, 7, 0, 1, 6, 3, 5, 3]","[0, 165, 210, 330, 375, 480, 555, 615, 660, 690]"
2022-08-28,3,3783.0,536,"[4, 1, 3, 4, 0, 7, 7, 4, 5, 5]","[4, 1, 3, 4, 0, 7, 4, 5]","[0, 45, 165, 240, 285, 405, 450, 495]"
