日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-06,6,4259.0,463,"[4, 0, 7, 1, 1, 0, 6, 7, 1, 4]","[4, 0, 7, 1, 0, 6, 7, 1, 4]","[0, 30, 105, 180, 225, 270, 330, 390, 435]"
2022-07-06,4,5161.0,456,"[2, 5, 2, 4, 3, 2, 6, 2, 0, 0, 0, 5, 5, 0]","[2, 5, 2, 4, 3, 2, 6, 2, 0, 5, 0]","[0, 30, 45, 105, 135, 165, 225, 285, 345, 405, 420]"
2022-07-06,2,5167.0,609,"[0, 1, 7, 1, 2, 6, 6, 1, 7, 6, 4, 1]","[0, 1, 7, 1, 2, 6, 1, 7, 6, 4, 1]","[0, 90, 135, 195, 255, 300, 360, 420, 480, 555, 585]"
2022-07-06,2,5595.0,496,"[4, 2, 5, 5, 2, 3, 5, 6, 3, 1, 7, 1, 5]","[4, 2, 5, 2, 3, 5, 6, 3, 1, 7, 1, 5]","[0, 30, 90, 120, 165, 195, 225, 285, 315, 375, 435, 480]"
2022-07-06,7,4733.0,403,"[6, 6, 2, 4, 3, 4, 4, 0, 6, 7, 4, 4, 3, 3]","[6, 2, 4, 3, 4, 0, 6, 7, 4, 3]","[0, 45, 105, 120, 165, 180, 225, 300, 360, 390]"
2022-07-06,5,4212.0,374,"[5, 5, 2, 1, 1, 5, 4, 6, 4, 0, 2]","[5, 2, 1, 5, 4, 6, 4, 0, 2]","[0, 30, 90, 135, 165, 180, 255, 270, 330]"
2022-07-06,3,5157.0,571,"[0, 6, 7, 3, 6, 2, 5, 5, 2, 3, 6, 7]","[0, 6, 7, 3, 6, 2, 5, 2, 3, 6, 7]","[0, 90, 150, 225, 255, 315, 375, 390, 435, 450, 510]"
2022-07-06,6,3251.0,294,"[3, 6, 5, 5, 0, 0, 5, 1, 1, 2]","[3, 6, 5, 0, 5, 1, 2]","[0, 45, 90, 105, 180, 195, 255]"
2022-07-06,2,4213.0,350,"[4, 4, 5, 1, 2, 5, 6, 4, 3, 7]","[4, 5, 1, 2, 5, 6, 4, 3, 7]","[0, 30, 60, 120, 165, 195, 240, 270, 300]"
2022-07-06,3,5144.0,429,"[5, 4, 1, 4, 5, 4, 2, 0, 5, 2, 6]","[5, 4, 1, 4, 5, 4, 2, 0, 5, 2, 6]","[0, 30, 45, 120, 135, 165, 180, 240, 285, 315, 375]"
