日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-24,4,3754.0,718,"[6, 6, 0, 1, 3, 0, 7, 1, 6, 4, 6, 5, 0, 5, 3, 3, 2, 6, 2, 6]","[6, 0, 1, 3, 0, 7, 1, 6]","[0, 45, 210, 315, 390, 495, 555, 675]"
2023-07-24,3,4706.0,716,"[5, 7, 2, 7, 7, 0, 1, 5, 0, 4, 4, 0, 2, 3, 2, 6, 7, 2, 6, 2]","[5, 7, 2, 7, 0, 1, 5, 0, 4, 0]","[0, 30, 90, 135, 195, 315, 420, 465, 570, 615]"
2023-07-24,6,4255.0,742,"[7, 7, 0, 7, 1, 0, 0, 2, 3, 1, 0, 3, 3, 1, 4, 3, 7, 2, 6]","[7, 0, 7, 1, 0, 2, 3, 1, 3]","[0, 45, 225, 300, 390, 495, 555, 630, 705]"
2023-07-24,3,5172.0,725,"[1, 0, 0, 7, 4, 7, 1, 4, 3, 6, 1, 1, 1, 5, 1]","[1, 0, 7, 4, 7, 1, 4, 3, 6, 1, 5]","[0, 30, 195, 255, 300, 375, 480, 525, 585, 645, 705]"
2023-07-24,7,5113.0,711,"[5, 6, 0, 5, 0, 2, 5, 6, 2, 1, 0, 0, 3]","[5, 6, 0, 5, 0, 2, 5, 6, 2, 1, 3]","[0, 30, 60, 225, 285, 390, 465, 510, 540, 600, 675]"
2023-07-24,3,4270.0,517,"[0, 0, 3, 2, 7, 3, 4, 6, 4, 7, 7]","[0, 3, 2, 7, 3, 4, 6, 4, 7]","[0, 30, 90, 150, 210, 285, 345, 405, 465]"
2023-07-24,8,5100.0,670,"[0, 3, 5, 3, 5, 5, 5, 6, 1, 1, 5, 6, 1, 3]","[0, 3, 5, 3, 5, 6, 1, 5, 6, 1, 3]","[0, 30, 90, 135, 225, 270, 330, 420, 480, 525, 630]"
2023-07-24,7,5117.0,706,"[7, 5, 6, 7, 0, 6, 5, 6, 6, 3, 1, 6, 4, 5, 2, 3, 1]","[7, 5, 6, 7, 0, 6, 5, 6, 3, 1, 6]","[0, 45, 90, 150, 210, 330, 375, 420, 480, 540, 645]"
2023-07-24,9,4221.0,576,"[5, 4, 1, 7, 7, 0, 1, 4, 5, 5, 2]","[5, 4, 1, 7, 0, 1, 4, 5, 2]","[0, 30, 60, 195, 255, 360, 465, 510, 525]"
2023-07-24,3,4681.0,660,"[5, 7, 7, 3, 3, 4, 0, 1, 4, 4, 6, 1, 5]","[5, 7, 3, 4, 0, 1, 4, 6, 1, 5]","[0, 30, 90, 150, 210, 330, 420, 480, 540, 645]"
