日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-24,3,4683.0,735,"[1, 6, 2, 0, 6, 7, 1, 4, 5, 3, 1, 6, 2, 5, 6, 3]","[1, 6, 2, 0, 6, 7, 1, 4, 5, 3]","[0, 135, 180, 285, 390, 450, 495, 600, 630, 675]"
2022-08-24,2,3697.0,546,"[3, 3, 5, 7, 7, 5, 6, 6, 1, 5, 1]","[3, 5, 7, 5, 6, 1, 5, 1]","[0, 90, 150, 195, 255, 300, 405, 450]"
2022-08-24,8,3769.0,722,"[1, 0, 7, 1, 3, 3, 0, 1, 1, 3, 0, 0, 6, 4, 5, 1, 6, 0, 1]","[1, 0, 7, 1, 3, 0, 1, 3]","[0, 135, 240, 285, 375, 450, 555, 660]"
2022-08-24,5,4217.0,706,"[3, 0, 0, 4, 3, 0, 5, 0, 0, 6, 5, 0, 5, 0]","[3, 0, 4, 3, 0, 5, 0, 6, 5]","[0, 90, 210, 270, 330, 435, 495, 615, 675]"
2022-08-24,4,3296.0,435,"[7, 4, 4, 5, 5, 4, 4, 5, 0, 7]","[7, 4, 5, 4, 5, 0, 7]","[0, 45, 120, 180, 240, 285, 390]"
2022-08-24,6,4195.0,717,"[6, 1, 6, 6, 7, 3, 3, 1, 5, 1, 1, 0, 5, 6, 6, 5, 5, 4, 2, 1]","[6, 1, 6, 7, 3, 1, 5, 1, 0]","[0, 45, 180, 255, 300, 360, 465, 510, 615]"
2022-08-24,5,4246.0,554,"[3, 2, 2, 6, 4, 7, 5, 4, 4, 7, 7, 7, 3]","[3, 2, 6, 4, 7, 5, 4, 7, 3]","[0, 90, 180, 240, 300, 345, 405, 465, 510]"
2022-08-24,8,4225.0,720,"[0, 2, 0, 3, 6, 5, 7, 1, 3, 3, 3, 3, 4, 6, 5, 0, 5, 1]","[0, 2, 0, 3, 6, 5, 7, 1, 3]","[0, 180, 270, 390, 450, 510, 570, 615, 705]"
2022-08-24,4,3738.0,685,"[6, 0, 0, 2, 1, 0, 6, 6, 1, 6, 0]","[6, 0, 2, 1, 0, 6, 1, 6]","[0, 45, 180, 270, 375, 495, 555, 660]"
2022-08-24,3,4244.0,666,"[2, 6, 2, 3, 3, 1, 7, 2, 0, 2, 2]","[2, 6, 2, 3, 1, 7, 2, 0, 2]","[0, 30, 60, 180, 240, 345, 390, 465, 585]"
