日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-26,4,3752.0,723,"[1, 1, 2, 5, 1, 1, 0, 1, 1, 0, 4]","[1, 2, 5, 1, 0, 1, 0, 4]","[0, 135, 210, 255, 345, 480, 555, 690]"
2022-08-26,3,4659.0,718,"[2, 0, 0, 3, 1, 1, 6, 6, 5, 5, 1, 5, 1, 7]","[2, 0, 3, 1, 6, 5, 1, 5, 1, 7]","[0, 135, 255, 315, 420, 465, 525, 615, 660, 675]"
2022-08-26,2,4232.0,722,"[2, 1, 2, 1, 6, 6, 7, 6, 4, 0, 5]","[2, 1, 2, 1, 6, 7, 6, 4, 0]","[0, 135, 210, 315, 420, 465, 510, 585, 630]"
2022-08-26,3,4203.0,727,"[1, 5, 1, 6, 4, 1, 7, 0, 0, 6, 4]","[1, 5, 1, 6, 4, 1, 7, 0, 6]","[0, 135, 195, 300, 360, 405, 510, 555, 690]"
2022-08-26,5,4231.0,731,"[0, 6, 7, 6, 0, 1, 6, 4, 2, 7, 7, 7, 6, 1, 7]","[0, 6, 7, 6, 0, 1, 6, 4, 2]","[0, 180, 240, 285, 345, 480, 555, 600, 645]"
2022-08-26,4,3719.0,707,"[0, 1, 0, 5, 6, 5, 0, 0, 6, 7, 7]","[0, 1, 0, 5, 6, 5, 0, 6]","[0, 180, 285, 390, 435, 495, 540, 675]"
2022-08-26,4,4656.0,744,"[6, 5, 2, 6, 2, 1, 6, 1, 1, 1, 2, 3, 0, 7, 0, 6, 7]","[6, 5, 2, 6, 2, 1, 6, 1, 2, 3]","[0, 45, 105, 195, 255, 360, 435, 495, 600, 690]"
2022-08-26,4,4186.0,721,"[5, 1, 1, 6, 1, 1, 3, 1, 7, 0, 5]","[5, 1, 6, 1, 3, 1, 7, 0, 5]","[0, 30, 180, 240, 330, 390, 495, 540, 675]"
2022-08-26,2,4649.0,721,"[0, 7, 1, 0, 5, 1, 5, 6, 3, 5, 4, 7, 4, 3, 5]","[0, 7, 1, 0, 5, 1, 5, 6, 3, 5]","[0, 180, 225, 300, 405, 450, 540, 585, 660, 705]"
2022-08-26,4,3317.0,485,"[4, 4, 4, 2, 5, 7, 0, 4, 4, 7, 7]","[4, 2, 5, 7, 0, 4, 7]","[0, 75, 180, 240, 285, 390, 450]"
