日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-17,7,3312.0,719,"[1, 2, 2, 4, 2, 1, 0, 4, 1, 7, 3, 0, 1]","[1, 2, 4, 2, 1, 0, 4]","[0, 165, 255, 360, 450, 570, 705]"
2023-08-17,6,3316.0,738,"[0, 0, 2, 7, 2, 1, 7, 2, 3, 4, 1, 3, 1, 5, 5, 5, 4, 1]","[0, 2, 7, 2, 1, 7, 2]","[0, 195, 300, 390, 480, 615, 675]"
2023-08-17,3,3731.0,732,"[5, 0, 5, 4, 2, 1, 3, 0, 6, 2, 7, 1, 2, 0, 0, 7, 0, 0]","[5, 0, 5, 4, 2, 1, 3, 6]","[0, 30, 210, 285, 375, 480, 615, 690]"
2023-08-17,5,3740.0,734,"[7, 0, 5, 3, 1, 4, 1, 5, 1, 3, 6]","[7, 0, 5, 3, 1, 4, 1, 5]","[0, 60, 150, 225, 345, 495, 570, 690]"
2023-08-17,3,3263.0,733,"[5, 5, 0, 0, 1, 6, 3, 0, 6, 1, 6, 3]","[5, 0, 1, 6, 3, 0, 6]","[0, 30, 210, 345, 420, 540, 690]"
2023-08-17,2,3260.0,727,"[1, 1, 2, 3, 6, 3, 5, 1, 3, 6, 4]","[1, 2, 3, 6, 3, 5, 1]","[0, 165, 255, 390, 465, 570, 645]"
2023-08-17,3,2829.0,722,"[0, 2, 6, 1, 1, 7, 0, 6, 1, 4, 3, 4, 7, 3, 0, 2]","[0, 2, 6, 1, 7, 0]","[0, 195, 300, 375, 510, 600]"
2023-08-17,2,3317.0,717,"[2, 4, 7, 2, 0, 3, 1, 7, 7, 0, 0, 2, 0, 1]","[2, 4, 7, 2, 0, 3, 1]","[0, 75, 180, 255, 360, 495, 615]"
2023-08-17,10,3747.0,710,"[3, 5, 3, 0, 1, 5, 7, 7, 4, 4, 5, 3]","[3, 5, 3, 0, 1, 5, 7, 4]","[0, 120, 180, 300, 435, 555, 630, 705]"
2023-08-17,4,3287.0,722,"[0, 0, 1, 2, 2, 6, 2, 6, 7, 5, 4, 7]","[0, 1, 2, 6, 2, 6, 7]","[0, 195, 330, 435, 510, 600, 675]"
