日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-27,3,3759.0,528,"[0, 0, 6, 3, 1, 4, 2, 5, 4, 4]","[0, 6, 3, 1, 4, 2, 5, 4]","[0, 30, 60, 165, 270, 345, 405, 465]"
2023-07-27,2,3738.0,716,"[1, 0, 1, 1, 6, 0, 0, 5, 7, 1, 1, 2, 0, 4, 6, 3, 6, 0, 5, 7]","[1, 0, 1, 6, 0, 5, 7, 1]","[0, 30, 195, 300, 360, 465, 525, 600]"
2023-07-27,4,4667.0,709,"[3, 6, 3, 6, 0, 6, 1, 2, 1, 6, 1, 7, 5, 3, 0, 0, 5, 0, 0]","[3, 6, 3, 6, 0, 6, 1, 2, 1, 6]","[0, 30, 60, 165, 240, 330, 390, 510, 585, 660]"
2023-07-27,8,4178.0,495,"[3, 5, 7, 6, 5, 1, 6, 3, 1, 1, 1]","[3, 5, 7, 6, 5, 1, 6, 3, 1]","[0, 30, 45, 120, 180, 225, 330, 390, 480]"
2023-07-27,2,4218.0,548,"[6, 5, 5, 7, 4, 5, 4, 3, 7, 1]","[6, 5, 7, 4, 5, 4, 3, 7, 1]","[0, 45, 90, 165, 225, 285, 345, 375, 450]"
2023-07-27,2,4736.0,714,"[3, 0, 7, 1, 1, 7, 6, 7, 4, 4, 0, 0, 3]","[3, 0, 7, 1, 7, 6, 7, 4, 0, 3]","[0, 30, 195, 270, 360, 450, 510, 585, 645, 660]"
2023-07-27,7,4649.0,709,"[0, 6, 5, 6, 1, 7, 5, 0, 5, 0, 4, 4, 0, 1, 6, 2]","[0, 6, 5, 6, 1, 7, 5, 0, 5, 0]","[0, 30, 60, 120, 195, 285, 360, 435, 540, 600]"
2023-07-27,4,3767.0,733,"[1, 0, 2, 1, 4, 1, 7, 1, 1, 0, 3, 2, 6, 5, 4]","[1, 0, 2, 1, 4, 1, 7, 1]","[0, 30, 195, 270, 360, 420, 540, 615]"
2023-07-27,2,3301.0,431,"[1, 1, 7, 3, 3, 2, 2, 4, 6, 3]","[1, 7, 3, 2, 4, 6, 3]","[0, 30, 90, 180, 240, 315, 375]"
2023-07-27,6,4189.0,721,"[6, 6, 0, 5, 3, 6, 5, 6, 0, 7, 6, 0, 2, 1, 2, 7]","[6, 0, 5, 3, 6, 5, 6, 0, 7]","[0, 45, 210, 270, 360, 420, 480, 555, 675]"
