日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-22,8,3739.0,717,"[1, 3, 0, 1, 5, 3, 1, 1, 3, 6, 5, 2, 1, 0, 0, 4, 7, 4]","[1, 3, 0, 1, 5, 3, 1, 3]","[0, 135, 240, 345, 480, 510, 630, 705]"
2023-08-22,6,4205.0,710,"[6, 5, 5, 2, 3, 4, 7, 5, 1, 1, 3, 7, 7, 5, 5, 3, 0]","[6, 5, 2, 3, 4, 7, 5, 1, 3]","[0, 45, 120, 210, 285, 360, 450, 465, 585]"
2023-08-22,3,3737.0,735,"[2, 5, 0, 0, 1, 0, 5, 5, 1, 7, 7, 0, 4, 4, 3]","[2, 5, 0, 1, 0, 5, 1, 7]","[0, 60, 150, 255, 375, 510, 555, 675]"
2023-08-22,3,3784.0,751,"[0, 5, 7, 7, 2, 7, 0, 2, 2, 7, 3, 3, 6, 6, 5, 6]","[0, 5, 7, 2, 7, 0, 2, 7]","[0, 150, 225, 300, 390, 465, 615, 690]"
2023-08-22,10,3327.0,711,"[0, 1, 0, 4, 7, 4, 3, 5, 4, 1, 1, 1, 7, 7, 7, 1, 2, 2]","[0, 1, 0, 4, 7, 4, 3]","[0, 150, 255, 360, 435, 525, 585]"
2023-08-22,5,4227.0,715,"[7, 1, 0, 5, 1, 6, 4, 7, 0, 3, 7, 4, 7, 7, 7]","[7, 1, 0, 5, 1, 6, 4, 7, 3]","[0, 75, 210, 330, 405, 510, 570, 645, 705]"
2023-08-22,8,3287.0,706,"[3, 1, 0, 0, 2, 0, 5, 2, 0, 0, 2, 5, 4]","[3, 1, 0, 2, 0, 5, 2]","[0, 90, 240, 345, 435, 585, 645]"
2023-08-22,7,4225.0,712,"[5, 5, 4, 6, 6, 4, 3, 0, 4, 3, 5, 6, 6, 5, 0, 1, 2, 0, 7]","[5, 4, 6, 4, 3, 0, 4, 3, 5]","[0, 30, 105, 165, 225, 315, 450, 555, 675]"
2023-08-22,2,4226.0,708,"[7, 2, 5, 3, 6, 0, 0, 2, 4, 6, 0, 6, 7, 2, 7, 0]","[7, 2, 5, 3, 6, 0, 2, 4, 6]","[0, 75, 150, 225, 315, 375, 510, 585, 660]"
2023-08-22,4,4231.0,715,"[5, 4, 3, 0, 7, 0, 0, 4, 4, 1, 5, 1, 7, 5, 1, 7, 2, 2, 4, 0]","[5, 4, 3, 0, 7, 0, 4, 1, 5]","[0, 30, 105, 210, 315, 405, 480, 570, 675]"
