日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-16,7,3308.0,716,"[7, 7, 0, 3, 0, 2, 2, 2, 6, 3, 6, 4, 3, 4]","[7, 0, 3, 0, 2, 6, 3]","[0, 45, 210, 330, 480, 570, 645]"
2023-07-16,4,3739.0,731,"[5, 5, 5, 6, 0, 2, 0, 2, 5, 0, 3, 3, 5]","[5, 6, 0, 2, 0, 2, 5, 0]","[0, 30, 60, 195, 300, 435, 540, 600]"
2023-07-16,5,3760.0,733,"[4, 5, 6, 1, 3, 0, 7, 0, 5, 0, 3, 1, 3, 7, 4]","[4, 5, 6, 1, 3, 0, 7, 0]","[0, 30, 60, 105, 255, 375, 525, 600]"
2023-07-16,7,3747.0,731,"[6, 6, 1, 6, 6, 0, 4, 1, 7, 6, 7, 4, 1]","[6, 1, 6, 0, 4, 1, 7, 6]","[0, 45, 195, 255, 390, 465, 615, 675]"
2023-07-16,7,3307.0,729,"[7, 3, 2, 1, 7, 7, 0, 0, 1, 0, 7, 1, 6, 3, 6, 1, 0, 6, 2]","[7, 3, 2, 1, 7, 0, 1]","[0, 45, 135, 240, 390, 480, 630]"
2023-07-16,10,3272.0,713,"[7, 7, 0, 5, 5, 2, 1, 5, 0, 0, 7, 1, 6, 1, 5, 7, 5, 0, 5, 6]","[7, 0, 5, 2, 1, 5, 0]","[0, 45, 210, 270, 360, 480, 540]"
2023-07-16,4,4231.0,728,"[7, 3, 2, 1, 4, 7, 6, 5, 3, 7]","[7, 3, 2, 1, 4, 7, 6, 5, 3]","[0, 45, 135, 240, 390, 450, 555, 615, 660]"
2023-07-16,10,3292.0,739,"[5, 3, 7, 0, 2, 1, 0, 3, 5, 6, 1, 7, 7, 7, 7, 2, 7, 5]","[5, 3, 7, 0, 2, 1, 0]","[0, 30, 105, 180, 345, 435, 570]"
2023-07-16,4,4190.0,707,"[2, 3, 3, 0, 6, 5, 1, 7, 5, 5, 6]","[2, 3, 0, 6, 5, 1, 7, 5, 6]","[0, 30, 105, 270, 360, 405, 540, 615, 660]"
2023-07-16,2,3740.0,719,"[3, 1, 1, 5, 7, 4, 5, 5, 0, 1]","[3, 1, 5, 7, 4, 5, 0, 1]","[0, 30, 165, 225, 300, 375, 435, 585]"
