日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-09,3,5169.0,717,"[5, 5, 5, 0, 4, 4, 7, 6, 0, 5, 0, 0, 1, 4, 2, 6, 5, 7]","[5, 0, 4, 7, 6, 0, 5, 0, 1, 4, 2]","[0, 30, 180, 240, 300, 360, 465, 495, 615, 690, 705]"
2023-07-09,2,3801.0,488,"[4, 4, 2, 1, 3, 3, 3, 2, 4, 7, 4]","[4, 2, 1, 3, 2, 4, 7, 4]","[0, 30, 105, 210, 270, 330, 375, 465]"
2023-07-09,2,3716.0,601,"[6, 1, 5, 1, 1, 0, 5, 5, 1, 4]","[6, 1, 5, 1, 0, 5, 1, 4]","[0, 45, 180, 225, 315, 435, 480, 570]"
2023-07-09,7,5168.0,732,"[0, 1, 1, 7, 7, 3, 0, 7, 6, 1, 5, 3, 1, 2, 0, 2, 1, 7]","[0, 1, 7, 3, 0, 7, 6, 1, 5, 3, 2]","[0, 30, 135, 195, 270, 390, 450, 510, 600, 645, 675]"
2023-07-09,3,4249.0,713,"[7, 0, 7, 0, 6, 1, 7, 0, 6, 2]","[7, 0, 7, 0, 6, 1, 7, 0, 6]","[0, 45, 195, 270, 375, 435, 510, 570, 660]"
2023-07-09,2,4695.0,647,"[2, 6, 0, 6, 0, 4, 1, 7, 5, 2]","[2, 6, 0, 6, 0, 4, 1, 7, 5, 2]","[0, 30, 60, 210, 270, 375, 420, 510, 570, 600]"
2023-07-09,9,4225.0,469,"[0, 7, 6, 7, 6, 4, 7, 5, 6, 6]","[0, 7, 6, 7, 6, 4, 7, 5, 6]","[0, 30, 90, 150, 210, 270, 315, 375, 420]"
2023-07-09,6,4685.0,709,"[6, 0, 2, 0, 1, 1, 1, 3, 3, 1, 4, 1, 5]","[6, 0, 2, 0, 1, 3, 1, 4, 1, 5]","[0, 45, 195, 255, 360, 450, 495, 600, 630, 690]"
2023-07-09,4,4682.0,650,"[0, 1, 1, 5, 7, 3, 3, 3, 5, 2, 1, 0, 2]","[0, 1, 5, 7, 3, 5, 2, 1, 0, 2]","[0, 30, 135, 180, 240, 300, 360, 420, 510, 615]"
2023-07-09,7,4714.0,637,"[4, 7, 7, 6, 0, 6, 4, 0, 0, 5, 3, 7]","[4, 7, 6, 0, 6, 4, 0, 5, 3, 7]","[0, 30, 90, 150, 270, 315, 375, 480, 510, 570]"
