日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-15,2,3295.0,733,"[1, 5, 3, 4, 7, 3, 0, 5, 2, 4, 0, 5, 1]","[1, 5, 3, 4, 7, 3, 0]","[0, 180, 240, 345, 420, 495, 570]"
2022-08-15,6,2837.0,729,"[1, 0, 4, 1, 2, 7, 4, 0, 6, 3, 6, 1, 1, 4, 2, 0, 7, 4]","[1, 0, 4, 1, 2, 7]","[0, 180, 330, 405, 540, 660]"
2022-08-15,7,3269.0,732,"[1, 0, 6, 1, 3, 5, 7, 5, 2, 3, 2]","[1, 0, 6, 1, 3, 5, 7]","[0, 180, 330, 390, 525, 600, 660]"
2022-08-15,5,3288.0,711,"[0, 3, 1, 6, 6, 2, 6, 4, 0, 4]","[0, 3, 1, 6, 2, 6, 4]","[0, 210, 300, 420, 480, 600, 660]"
2022-08-15,5,3280.0,710,"[3, 0, 5, 0, 1, 7, 6, 5, 1, 3, 1, 3]","[3, 0, 5, 0, 1, 7, 6]","[0, 90, 270, 330, 480, 615, 675]"
2022-08-15,9,2831.0,742,"[1, 4, 1, 3, 0, 0, 2, 0, 4, 6, 7, 2, 2, 2, 4, 6, 4]","[1, 4, 1, 3, 0, 2]","[0, 180, 255, 375, 465, 630]"
2022-08-15,3,2811.0,555,"[2, 2, 6, 6, 5, 3, 2, 2, 2, 2, 4]","[2, 6, 5, 3, 2, 4]","[0, 150, 225, 285, 375, 495]"
2022-08-15,4,2839.0,738,"[0, 0, 3, 0, 3, 7, 1, 4, 5, 4, 3, 4, 1, 6, 3, 7]","[0, 3, 0, 3, 7, 1]","[0, 210, 300, 450, 540, 630]"
2022-08-15,10,3754.0,722,"[2, 3, 2, 1, 7, 6, 5, 4, 7, 0, 5, 3]","[2, 3, 2, 1, 7, 6, 5, 4]","[0, 150, 255, 345, 495, 570, 630, 690]"
2022-08-15,2,3279.0,685,"[5, 4, 1, 1, 6, 2, 3, 0, 1, 1, 0]","[5, 4, 1, 6, 2, 3, 0]","[0, 45, 105, 270, 315, 435, 525]"
