日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-11,4,4218.0,518,"[7, 2, 7, 2, 5, 6, 6, 2, 7, 5]","[7, 2, 7, 2, 5, 6, 2, 7, 5]","[0, 45, 120, 180, 240, 285, 345, 420, 480]"
2023-07-11,6,3293.0,422,"[6, 2, 2, 2, 0, 0, 5, 2, 2, 7, 4]","[6, 2, 0, 5, 2, 7, 4]","[0, 45, 105, 195, 240, 315, 375]"
2023-07-11,7,5161.0,705,"[6, 2, 7, 3, 0, 1, 7, 6, 2, 3, 0, 5]","[6, 2, 7, 3, 0, 1, 7, 6, 2, 3, 5]","[0, 45, 105, 180, 255, 360, 435, 495, 555, 615, 690]"
2023-07-11,4,5164.0,708,"[6, 6, 7, 0, 5, 0, 1, 6, 4, 4, 3, 7, 1, 2, 3, 6, 7, 4]","[6, 7, 0, 5, 0, 1, 6, 4, 3, 7, 1]","[0, 45, 105, 195, 240, 345, 420, 480, 525, 585, 645]"
2023-07-11,6,4228.0,652,"[2, 0, 0, 5, 0, 4, 2, 2, 6, 3, 1]","[2, 0, 5, 0, 4, 2, 6, 3, 1]","[0, 30, 150, 195, 300, 375, 435, 510, 570]"
2023-07-11,4,4648.0,633,"[6, 2, 2, 7, 5, 1, 5, 7, 3, 1, 5, 5]","[6, 2, 7, 5, 1, 5, 7, 3, 1, 5]","[0, 45, 105, 180, 225, 300, 345, 420, 495, 600]"
2023-07-11,4,4200.0,502,"[7, 5, 5, 5, 7, 6, 2, 3, 6, 2, 5]","[7, 5, 7, 6, 2, 3, 6, 2, 5]","[0, 45, 90, 165, 210, 285, 345, 405, 465]"
2023-07-11,9,4231.0,574,"[4, 6, 0, 6, 6, 5, 0, 4, 1, 4]","[4, 6, 0, 6, 5, 0, 4, 1, 4]","[0, 30, 60, 195, 255, 315, 405, 465, 540]"
2023-07-11,4,4687.0,715,"[0, 1, 1, 1, 7, 3, 1, 2, 0, 1, 5, 1, 2, 2, 0, 6, 0, 6, 7]","[0, 1, 7, 3, 1, 2, 0, 1, 5, 1]","[0, 30, 135, 195, 270, 345, 405, 510, 615, 660]"
2023-07-11,2,3758.0,450,"[1, 4, 4, 2, 6, 1, 2, 4, 4, 6, 6]","[1, 4, 2, 6, 1, 2, 4, 6]","[0, 30, 75, 135, 195, 270, 345, 390]"
