日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-26,3,3749.0,479,"[3, 3, 6, 5, 6, 4, 7, 2, 3, 3]","[3, 6, 5, 6, 4, 7, 2, 3]","[0, 75, 135, 165, 240, 285, 360, 435]"
2022-07-26,7,4206.0,583,"[1, 1, 0, 0, 0, 0, 0, 4, 6, 3, 0, 5, 3, 5]","[1, 0, 4, 6, 3, 0, 5, 3, 5]","[0, 135, 195, 240, 300, 360, 465, 495, 555]"
2022-07-26,2,4724.0,715,"[4, 3, 4, 1, 1, 1, 3, 0, 1, 1, 1, 2, 0, 1, 6]","[4, 3, 4, 1, 3, 0, 1, 2, 0, 1]","[0, 30, 90, 150, 240, 285, 375, 480, 540, 630]"
2022-07-26,2,4246.0,750,"[2, 6, 6, 0, 7, 6, 7, 0, 1, 7, 2, 2, 6, 3, 6, 5, 5]","[2, 6, 0, 7, 6, 7, 0, 1, 7]","[0, 120, 165, 300, 360, 435, 510, 600, 690]"
2022-07-26,2,4698.0,671,"[6, 2, 4, 1, 1, 1, 4, 5, 7, 7, 0, 3, 6, 6]","[6, 2, 4, 1, 4, 5, 7, 0, 3, 6]","[0, 45, 135, 195, 285, 330, 375, 465, 555, 615]"
2022-07-26,5,4692.0,657,"[1, 4, 0, 2, 5, 2, 4, 6, 4, 5]","[1, 4, 0, 2, 5, 2, 4, 6, 4, 5]","[0, 135, 195, 315, 390, 435, 495, 525, 585, 630]"
2022-07-26,3,4222.0,552,"[7, 3, 2, 7, 3, 5, 4, 4, 5, 1]","[7, 3, 2, 7, 3, 5, 4, 5, 1]","[0, 45, 105, 210, 285, 345, 375, 435, 465]"
2022-07-26,5,4691.0,714,"[3, 0, 6, 5, 5, 1, 3, 0, 4, 6, 0, 6]","[3, 0, 6, 5, 1, 3, 0, 4, 6, 0]","[0, 75, 195, 255, 285, 375, 420, 525, 570, 630]"
2022-07-26,5,3264.0,467,"[7, 0, 0, 0, 5, 4, 6, 6, 5, 1]","[7, 0, 5, 4, 6, 5, 1]","[0, 45, 180, 225, 270, 345, 375]"
2022-07-26,3,3748.0,394,"[5, 7, 4, 0, 1, 3, 2, 5, 5, 5]","[5, 7, 4, 0, 1, 3, 2, 5]","[0, 30, 75, 120, 150, 240, 285, 360]"
