日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-20,4,3736.0,679,"[0, 5, 1, 7, 6, 0, 5, 0, 0, 1, 0]","[0, 5, 1, 7, 6, 0, 5, 0]","[0, 210, 270, 360, 435, 495, 630, 660]"
2022-08-20,4,3776.0,769,"[0, 2, 0, 5, 0, 1, 4, 7, 0, 1, 3, 3, 4, 6, 4]","[0, 2, 0, 5, 0, 1, 4, 7]","[0, 210, 285, 420, 465, 600, 690, 705]"
2022-08-20,7,4720.0,740,"[4, 2, 6, 3, 7, 6, 6, 4, 6, 0, 7, 2, 6, 5, 1, 2, 6]","[4, 2, 6, 3, 7, 6, 4, 6, 0, 7]","[0, 60, 195, 255, 270, 360, 405, 465, 540, 690]"
2022-08-20,8,3784.0,717,"[1, 2, 7, 4, 2, 7, 0, 6, 7, 4]","[1, 2, 7, 4, 2, 7, 0, 6]","[0, 150, 255, 315, 390, 480, 555, 690]"
2022-08-20,3,2815.0,492,"[2, 6, 6, 6, 6, 0, 0, 2, 5, 4]","[2, 6, 0, 2, 5, 4]","[0, 120, 180, 300, 390, 450]"
2022-08-20,2,4234.0,766,"[0, 0, 7, 1, 2, 5, 7, 2, 1, 6, 7, 4, 7, 2]","[0, 7, 1, 2, 5, 7, 2, 6, 7]","[0, 210, 270, 375, 465, 510, 570, 675, 705]"
2022-08-20,6,3300.0,659,"[0, 2, 5, 0, 0, 1, 4, 4, 4, 7]","[0, 2, 5, 0, 1, 4, 7]","[0, 210, 285, 330, 450, 555, 600]"
2022-08-20,4,3753.0,717,"[0, 5, 1, 0, 7, 2, 3, 6, 3, 0, 1, 6, 5, 7, 4, 4]","[0, 5, 1, 0, 7, 2, 3, 6]","[0, 210, 270, 360, 495, 570, 675, 690]"
2022-08-20,2,3306.0,736,"[0, 6, 6, 0, 7, 6, 0, 7, 0, 0, 2]","[0, 6, 0, 7, 6, 0, 7]","[0, 210, 270, 405, 465, 555, 690]"
2022-08-20,3,4213.0,719,"[1, 6, 3, 2, 1, 1, 7, 6, 6, 1, 2, 6, 6, 1, 3, 2, 0, 6, 5, 5]","[1, 6, 3, 2, 1, 7, 6, 1, 2]","[0, 150, 195, 225, 300, 390, 465, 555, 645]"
