日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-22,8,4710.0,720,"[2, 4, 7, 0, 1, 4, 5, 5, 1, 4, 6, 3, 2, 1, 7, 4, 4, 0, 2]","[2, 4, 7, 0, 1, 4, 5, 1, 4, 6]","[0, 135, 195, 240, 345, 450, 495, 540, 645, 690]"
2022-08-22,7,4204.0,698,"[1, 7, 1, 2, 4, 1, 6, 1, 5, 5]","[1, 7, 1, 2, 4, 1, 6, 1, 5]","[0, 165, 210, 300, 390, 435, 525, 585, 660]"
2022-08-22,2,3727.0,587,"[5, 6, 0, 6, 2, 0, 0, 5, 5, 0]","[5, 6, 0, 6, 2, 0, 5, 0]","[0, 30, 60, 195, 255, 330, 435, 495]"
2022-08-22,2,4728.0,727,"[7, 0, 7, 7, 4, 7, 1, 3, 5, 5, 0, 2, 3, 6, 1]","[7, 0, 7, 4, 7, 1, 3, 5, 0, 2]","[0, 45, 195, 240, 300, 345, 435, 495, 540, 645]"
2022-08-22,4,3782.0,654,"[0, 0, 2, 7, 3, 3, 3, 2, 1, 3, 2]","[0, 2, 7, 3, 2, 1, 3, 2]","[0, 165, 255, 300, 345, 435, 525, 585]"
2022-08-22,2,3821.0,566,"[7, 0, 4, 2, 4, 4, 0, 4, 7, 7]","[7, 0, 4, 2, 4, 0, 4, 7]","[0, 45, 195, 240, 315, 390, 480, 525]"
2022-08-22,3,4198.0,729,"[2, 1, 4, 6, 0, 5, 1, 6, 1, 5, 4, 4, 7, 4, 5, 7, 6, 1]","[2, 1, 4, 6, 0, 5, 1, 6, 1]","[0, 135, 225, 285, 345, 450, 495, 585, 645]"
2022-08-22,6,5201.0,717,"[2, 7, 5, 5, 4, 0, 3, 0, 1, 0, 4, 2]","[2, 7, 5, 4, 0, 3, 0, 1, 0, 4, 2]","[0, 135, 180, 225, 285, 390, 450, 540, 660, 675, 705]"
2022-08-22,5,4758.0,706,"[4, 4, 0, 4, 7, 3, 1, 7, 0, 2, 4, 5, 1, 7, 5, 1]","[4, 0, 4, 7, 3, 1, 7, 0, 2, 4]","[0, 45, 195, 240, 285, 345, 450, 495, 600, 675]"
2022-08-22,3,3754.0,743,"[1, 6, 2, 0, 1, 0, 1, 2, 0, 7, 3]","[1, 6, 2, 0, 1, 0, 1, 2]","[0, 165, 210, 300, 390, 480, 585, 660]"
