日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-05,2,4713.0,710,"[0, 7, 3, 3, 6, 4, 3, 1, 6, 6, 0, 3, 4, 3, 6]","[0, 7, 3, 6, 4, 3, 1, 6, 0, 3]","[0, 135, 195, 255, 315, 360, 420, 495, 555, 675]"
2022-08-05,3,2819.0,433,"[3, 0, 1, 6, 6, 4, 4, 4, 1, 1]","[3, 0, 1, 6, 4, 1]","[0, 30, 165, 255, 315, 360]"
2022-08-05,5,3769.0,557,"[7, 0, 5, 6, 6, 0, 2, 2, 4, 2]","[7, 0, 5, 6, 0, 2, 4, 2]","[0, 45, 180, 225, 285, 390, 465, 495]"
2022-08-05,5,4691.0,645,"[7, 2, 0, 3, 3, 3, 3, 6, 1, 6, 2, 4, 5]","[7, 2, 0, 3, 6, 1, 6, 2, 4, 5]","[0, 45, 165, 255, 315, 375, 450, 510, 570, 615]"
2022-08-05,3,4714.0,714,"[0, 3, 0, 6, 3, 4, 6, 7, 1, 2, 3, 2, 6, 1, 5]","[0, 3, 0, 6, 3, 4, 6, 7, 1, 2]","[0, 135, 195, 300, 360, 420, 465, 540, 615, 705]"
2022-08-05,6,4686.0,720,"[0, 2, 1, 7, 1, 5, 5, 1, 2, 7, 0, 1, 6, 7, 1]","[0, 2, 1, 7, 1, 5, 1, 2, 7, 6]","[0, 135, 210, 285, 345, 435, 480, 555, 630, 690]"
2022-08-05,7,4666.0,674,"[5, 2, 2, 2, 3, 1, 0, 2, 5, 5, 1, 2, 1]","[5, 2, 3, 1, 0, 2, 5, 1, 2, 1]","[0, 30, 150, 210, 300, 390, 465, 495, 585, 660]"
2022-08-05,2,4224.0,485,"[5, 7, 7, 3, 3, 2, 5, 4, 3, 2, 3]","[5, 7, 3, 2, 5, 4, 3, 2, 3]","[0, 30, 75, 135, 210, 255, 315, 360, 435]"
2022-08-05,3,4702.0,647,"[6, 7, 3, 3, 1, 6, 0, 3, 4, 4, 3, 1]","[6, 7, 3, 1, 6, 0, 3, 4, 3, 1]","[0, 45, 90, 165, 240, 315, 420, 465, 510, 555]"
2022-08-05,3,4251.0,718,"[0, 4, 1, 7, 7, 0, 3, 6, 6, 7, 1, 7, 4, 1, 7, 0, 3, 1]","[0, 4, 1, 7, 0, 3, 6, 7, 1]","[0, 135, 195, 285, 345, 435, 495, 555, 630]"
