日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-06,3,5166.0,725,"[2, 7, 0, 0, 1, 0, 0, 0, 4, 0, 0, 5, 1, 2, 5, 4, 0]","[2, 7, 0, 1, 0, 4, 0, 5, 1, 2, 5]","[0, 30, 75, 195, 285, 405, 450, 555, 600, 675, 705]"
2023-07-06,4,2857.0,413,"[7, 3, 3, 2, 2, 4, 4, 0, 0, 7]","[7, 3, 2, 4, 0, 7]","[0, 45, 135, 195, 255, 360]"
2023-07-06,4,4227.0,458,"[3, 0, 5, 6, 0, 4, 3, 1, 2, 2]","[3, 0, 5, 6, 0, 4, 3, 1, 2]","[0, 30, 45, 75, 120, 225, 255, 315, 390]"
2023-07-06,6,4692.0,600,"[3, 0, 2, 6, 0, 5, 3, 1, 2, 3]","[3, 0, 2, 6, 0, 5, 3, 1, 2, 3]","[0, 30, 45, 105, 165, 285, 330, 345, 420, 525]"
2023-07-06,3,4682.0,511,"[2, 5, 5, 4, 1, 7, 3, 2, 5, 1, 3]","[2, 5, 4, 1, 7, 3, 2, 5, 1, 3]","[0, 30, 45, 90, 165, 225, 255, 300, 345, 420]"
2023-07-06,6,5178.0,722,"[7, 1, 7, 1, 2, 4, 6, 5, 0, 7, 3, 6, 7, 4, 2, 6, 7, 0, 2, 5]","[7, 1, 7, 1, 2, 4, 6, 5, 0, 7, 3]","[0, 45, 150, 210, 300, 375, 420, 480, 510, 645, 705]"
2023-07-06,4,4679.0,727,"[6, 7, 5, 1, 6, 0, 1, 0, 2, 3, 4, 3, 1, 6, 0, 1, 1]","[6, 7, 5, 1, 6, 0, 1, 0, 2, 3]","[0, 45, 105, 150, 240, 285, 405, 495, 630, 690]"
2023-07-06,6,5170.0,604,"[7, 4, 5, 3, 6, 3, 2, 3, 7, 4, 5]","[7, 4, 5, 3, 6, 3, 2, 3, 7, 4, 5]","[0, 45, 90, 135, 210, 270, 330, 405, 450, 525, 570]"
2023-07-06,2,4250.0,471,"[3, 2, 3, 4, 2, 0, 5, 3, 4, 4]","[3, 2, 3, 4, 2, 0, 5, 3, 4]","[0, 30, 45, 120, 180, 240, 345, 390, 435]"
2023-07-06,4,4655.0,629,"[5, 7, 6, 2, 1, 6, 6, 5, 3, 1, 0]","[5, 7, 6, 2, 1, 6, 5, 3, 1, 0]","[0, 30, 75, 120, 195, 285, 345, 390, 420, 510]"
