日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-03,9,3782.0,562,"[0, 0, 4, 1, 0, 2, 2, 7, 2, 6]","[0, 4, 1, 0, 2, 7, 2, 6]","[0, 120, 165, 240, 315, 375, 435, 510]"
2022-08-03,2,4184.0,549,"[5, 1, 3, 6, 1, 6, 1, 1, 7, 1, 1]","[5, 1, 3, 6, 1, 6, 1, 7, 1]","[0, 30, 120, 135, 195, 285, 345, 420, 495]"
2022-08-03,4,4217.0,524,"[3, 0, 6, 4, 5, 6, 6, 7, 7, 7, 1, 3]","[3, 0, 6, 4, 5, 6, 7, 1, 3]","[0, 75, 165, 225, 255, 300, 345, 420, 480]"
2022-08-03,8,4720.0,626,"[0, 7, 3, 7, 2, 2, 1, 4, 6, 0, 6, 6]","[0, 7, 3, 7, 2, 1, 4, 6, 0, 6]","[0, 120, 180, 210, 270, 330, 405, 435, 495, 570]"
2022-08-03,7,4693.0,508,"[6, 4, 7, 7, 5, 4, 3, 4, 1, 1, 2, 2, 5]","[6, 4, 7, 5, 4, 3, 4, 1, 2, 5]","[0, 45, 90, 165, 195, 240, 300, 330, 405, 480]"
2022-08-03,4,6093.0,709,"[1, 4, 7, 7, 5, 0, 5, 3, 1, 1, 3, 0, 5, 1, 4, 2, 3, 0, 7, 6]","[1, 4, 7, 5, 0, 5, 3, 1, 3, 0, 5, 4, 2]","[0, 105, 150, 210, 255, 330, 375, 435, 510, 555, 645, 675, 705]"
2022-08-03,2,5607.0,693,"[6, 2, 1, 4, 5, 0, 6, 3, 0, 6, 7, 7, 5]","[6, 2, 1, 4, 5, 0, 6, 3, 0, 6, 7, 5]","[0, 45, 135, 210, 240, 285, 360, 420, 465, 540, 615, 675]"
2022-08-03,4,5144.0,644,"[5, 1, 6, 7, 4, 3, 3, 3, 5, 1, 1, 0, 7, 1]","[5, 1, 6, 7, 4, 3, 5, 1, 0, 7, 1]","[0, 30, 120, 180, 240, 285, 330, 375, 435, 510, 570]"
2022-08-03,7,4213.0,521,"[7, 1, 4, 2, 5, 1, 1, 0, 3, 5]","[7, 1, 4, 2, 5, 1, 0, 3, 5]","[0, 45, 150, 210, 270, 300, 375, 450, 495]"
2022-08-03,5,5594.0,660,"[5, 3, 3, 6, 2, 5, 0, 3, 5, 3, 2, 2, 6, 7]","[5, 3, 6, 2, 5, 0, 3, 5, 3, 2, 6, 7]","[0, 30, 90, 150, 210, 255, 330, 390, 435, 480, 555, 600]"
