日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-05,9,4649.0,641,"[1, 1, 5, 6, 2, 6, 2, 5, 6, 6, 2, 7]","[1, 5, 6, 2, 6, 2, 5, 6, 2, 7]","[0, 165, 225, 285, 330, 375, 420, 465, 525, 570]"
2023-08-05,5,4700.0,737,"[0, 3, 2, 1, 6, 6, 1, 2, 0, 7, 0, 6, 4, 5, 4, 0, 7, 5]","[0, 3, 2, 1, 6, 1, 2, 0, 7, 6]","[0, 150, 225, 270, 360, 420, 510, 555, 645, 705]"
2023-08-05,2,4211.0,477,"[4, 6, 6, 5, 2, 3, 1, 7, 7, 5, 7, 7, 7]","[4, 6, 5, 2, 3, 1, 7, 5, 7]","[0, 30, 75, 105, 165, 225, 315, 375, 420]"
2023-08-05,5,3731.0,608,"[1, 1, 1, 2, 1, 5, 0, 5, 0, 3]","[1, 2, 1, 5, 0, 5, 0, 3]","[0, 165, 225, 315, 360, 435, 480, 570]"
2023-08-05,6,4232.0,540,"[7, 6, 3, 4, 5, 5, 6, 4, 3, 0]","[7, 6, 3, 4, 5, 6, 4, 3, 0]","[0, 75, 135, 210, 255, 300, 360, 405, 450]"
2023-08-05,6,4220.0,572,"[3, 3, 5, 0, 2, 1, 1, 3, 7, 4, 5]","[3, 5, 0, 2, 1, 3, 7, 4, 5]","[0, 75, 120, 225, 285, 390, 435, 495, 540]"
2023-08-05,2,4706.0,726,"[0, 0, 7, 2, 2, 1, 0, 0, 7, 0, 5, 4, 5, 1, 5, 6, 1, 1]","[0, 7, 2, 1, 0, 7, 0, 5, 4, 5]","[0, 150, 225, 285, 390, 495, 570, 660, 690, 705]"
2023-08-05,4,4654.0,678,"[5, 5, 0, 6, 0, 6, 1, 7, 3, 6, 6, 5]","[5, 0, 6, 0, 6, 1, 7, 3, 6, 5]","[0, 30, 195, 240, 330, 390, 495, 570, 600, 660]"
2023-08-05,9,4692.0,719,"[0, 3, 7, 2, 3, 0, 1, 5, 0, 5, 4, 7, 1, 6]","[0, 3, 7, 2, 3, 0, 1, 5, 0, 5]","[0, 150, 225, 285, 330, 375, 480, 570, 600, 705]"
2023-08-05,8,4234.0,555,"[2, 7, 7, 4, 6, 3, 6, 6, 0, 3, 3, 6]","[2, 7, 4, 6, 3, 6, 0, 3, 6]","[0, 75, 135, 180, 240, 315, 360, 435, 510]"
