日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-01,2,3787.0,582,"[0, 0, 2, 3, 2, 7, 1, 3, 3, 7]","[0, 2, 3, 2, 7, 1, 3, 7]","[0, 30, 120, 135, 300, 345, 420, 525]"
2023-08-01,6,4685.0,683,"[7, 5, 5, 6, 3, 2, 4, 1, 3, 5, 4, 1]","[7, 5, 6, 3, 2, 4, 1, 3, 5, 4]","[0, 45, 120, 180, 285, 300, 375, 510, 585, 645]"
2023-08-01,2,4712.0,754,"[3, 0, 6, 7, 0, 6, 4, 7, 5, 7, 0, 4, 3, 7, 6, 5]","[3, 0, 6, 7, 0, 6, 4, 7, 5, 7]","[0, 30, 180, 255, 330, 480, 525, 600, 660, 690]"
2023-08-01,6,3717.0,573,"[5, 4, 4, 0, 0, 3, 5, 3, 5, 6]","[5, 4, 0, 3, 5, 3, 5, 6]","[0, 30, 75, 210, 315, 330, 450, 525]"
2023-08-01,2,4208.0,505,"[1, 2, 2, 1, 0, 0, 2, 1, 6, 6, 7, 5, 5]","[1, 2, 1, 0, 2, 1, 6, 7, 5]","[0, 30, 120, 240, 255, 270, 300, 360, 450]"
2023-08-01,3,5603.0,682,"[2, 4, 6, 1, 5, 6, 4, 1, 1, 6, 6, 3, 6, 3]","[2, 4, 6, 1, 5, 6, 4, 1, 6, 3, 6, 3]","[0, 30, 75, 135, 150, 210, 270, 345, 435, 480, 570, 630]"
2023-08-01,3,4674.0,740,"[6, 6, 2, 1, 6, 1, 4, 4, 3, 5, 4, 1, 5]","[6, 2, 1, 6, 1, 4, 3, 5, 4, 1]","[0, 45, 120, 255, 315, 345, 405, 540, 585, 645]"
2023-08-01,2,3734.0,433,"[5, 5, 7, 7, 6, 1, 3, 1, 4, 6]","[5, 7, 6, 1, 3, 1, 4, 6]","[0, 30, 90, 150, 165, 270, 300, 360]"
2023-08-01,7,4244.0,755,"[7, 5, 5, 4, 0, 3, 1, 3, 2, 0, 4, 1, 3, 2, 2, 3, 7, 6]","[7, 5, 4, 0, 3, 1, 3, 2, 0]","[0, 45, 120, 195, 300, 420, 525, 600, 660]"
2023-08-01,5,4660.0,679,"[6, 3, 4, 5, 6, 0, 1, 4, 4, 6, 5]","[6, 3, 4, 5, 6, 0, 1, 4, 6, 5]","[0, 45, 135, 210, 270, 300, 390, 525, 585, 645]"
