日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-29,6,4689.0,636,"[7, 1, 4, 6, 2, 4, 6, 5, 7, 6]","[7, 1, 4, 6, 2, 4, 6, 5, 7, 6]","[0, 45, 165, 210, 285, 375, 420, 465, 510, 585]"
2022-08-29,4,4665.0,624,"[5, 6, 6, 6, 4, 1, 3, 3, 2, 5, 1, 2, 3]","[5, 6, 4, 1, 3, 2, 5, 1, 2, 3]","[0, 30, 60, 135, 210, 285, 375, 420, 510, 585]"
2022-08-29,5,4201.0,707,"[2, 5, 1, 5, 2, 1, 4, 1, 1, 0, 2, 2, 0, 7, 6, 0, 7, 7, 6, 0]","[2, 5, 1, 5, 2, 1, 4, 1, 0]","[0, 150, 195, 285, 330, 405, 495, 525, 630]"
2022-08-29,2,4695.0,678,"[4, 2, 6, 6, 7, 7, 4, 2, 3, 6, 5, 1]","[4, 2, 6, 7, 4, 2, 3, 6, 5, 1]","[0, 75, 180, 240, 300, 360, 435, 495, 555, 600]"
2022-08-29,4,4695.0,707,"[4, 3, 0, 6, 5, 0, 3, 6, 2, 3, 0, 4, 2]","[4, 3, 0, 6, 5, 0, 3, 6, 2, 3]","[0, 75, 150, 255, 300, 360, 465, 525, 585, 660]"
2022-08-29,3,5137.0,715,"[0, 7, 5, 5, 6, 2, 2, 7, 6, 3, 6, 6, 5, 2]","[0, 7, 5, 6, 2, 7, 6, 3, 6, 5, 2]","[0, 150, 225, 270, 330, 405, 480, 540, 600, 675, 705]"
2022-08-29,2,4700.0,702,"[7, 0, 1, 3, 2, 5, 5, 5, 6, 4, 1, 7, 1, 1, 0]","[7, 0, 1, 3, 2, 5, 6, 4, 1, 7]","[0, 45, 180, 255, 315, 405, 450, 510, 555, 645]"
2022-08-29,6,3746.0,562,"[4, 1, 5, 1, 1, 7, 3, 2, 2, 6]","[4, 1, 5, 1, 7, 3, 2, 6]","[0, 75, 180, 225, 300, 360, 420, 510]"
2022-08-29,2,4685.0,736,"[2, 4, 6, 5, 4, 6, 0, 6, 0, 1, 5, 6, 7]","[2, 4, 6, 5, 4, 6, 0, 6, 0, 1]","[0, 150, 195, 255, 300, 360, 420, 510, 570, 660]"
2022-08-29,3,4651.0,710,"[0, 5, 6, 5, 2, 3, 7, 6, 6, 1, 6, 5, 3, 5, 4, 2, 1]","[0, 5, 6, 5, 2, 3, 7, 6, 1, 6]","[0, 150, 210, 270, 315, 405, 465, 525, 585, 675]"
