日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-26,10,4208.0,562,"[6, 2, 2, 2, 6, 5, 2, 7, 7, 5, 4, 7]","[6, 2, 6, 5, 2, 7, 5, 4, 7]","[0, 45, 120, 180, 240, 300, 375, 420, 480]"
2023-07-26,3,4233.0,555,"[0, 0, 6, 4, 2, 1, 3, 3, 0, 7, 5]","[0, 6, 4, 2, 1, 3, 0, 7, 5]","[0, 30, 60, 135, 195, 285, 345, 450, 510]"
2023-07-26,5,3761.0,534,"[7, 7, 7, 6, 6, 6, 5, 1, 1, 7, 2, 7, 0]","[7, 6, 5, 1, 7, 2, 7, 0]","[0, 45, 90, 150, 225, 300, 360, 435]"
2023-07-26,2,4247.0,576,"[7, 3, 4, 4, 5, 3, 7, 1, 3, 7, 7]","[7, 3, 4, 5, 3, 7, 1, 3, 7]","[0, 45, 75, 135, 195, 270, 345, 420, 495]"
2023-07-26,7,4188.0,527,"[5, 3, 5, 7, 4, 4, 6, 0, 1, 5]","[5, 3, 5, 7, 4, 6, 0, 1, 5]","[0, 30, 45, 90, 165, 225, 300, 405, 495]"
2023-07-26,3,4234.0,725,"[3, 0, 7, 0, 6, 7, 1, 5, 0, 4, 7, 2, 0]","[3, 0, 7, 0, 6, 7, 1, 5, 0]","[0, 30, 180, 240, 345, 405, 480, 570, 615]"
2023-07-26,8,5189.0,716,"[4, 5, 1, 1, 3, 2, 4, 1, 4, 7, 3, 0, 3, 3, 1]","[4, 5, 1, 3, 2, 4, 1, 4, 7, 3, 3]","[0, 30, 75, 210, 285, 345, 405, 510, 570, 630, 690]"
2023-07-26,7,3745.0,489,"[5, 5, 2, 5, 2, 6, 6, 0, 7, 4, 4]","[5, 2, 5, 2, 6, 0, 7, 4]","[0, 30, 90, 150, 210, 270, 360, 435]"
2023-07-26,3,3310.0,516,"[7, 4, 4, 0, 6, 1, 1, 3, 3, 3, 7]","[7, 4, 0, 6, 1, 3, 7]","[0, 45, 135, 225, 300, 390, 465]"
2023-07-26,6,3294.0,515,"[4, 4, 4, 1, 3, 7, 7, 1, 6, 6, 2]","[4, 1, 3, 7, 1, 6, 2]","[0, 30, 150, 240, 300, 390, 465]"
