日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-07,7,4241.0,427,"[6, 7, 2, 7, 5, 3, 2, 2, 0, 7]","[6, 7, 2, 7, 5, 3, 2, 0, 7]","[0, 45, 90, 135, 195, 225, 255, 315, 375]"
2022-07-07,10,4264.0,476,"[7, 4, 6, 3, 0, 0, 7, 1, 7, 0]","[7, 4, 6, 3, 0, 7, 1, 7, 0]","[0, 45, 75, 135, 180, 240, 300, 360, 420]"
2022-07-07,5,4637.0,539,"[2, 6, 2, 1, 1, 6, 5, 6, 1, 6, 1]","[2, 6, 2, 1, 6, 5, 6, 1, 6, 1]","[0, 75, 135, 180, 240, 285, 315, 375, 420, 495]"
2022-07-07,6,4244.0,410,"[7, 4, 4, 0, 1, 5, 3, 0, 2, 3]","[7, 4, 0, 1, 5, 3, 0, 2, 3]","[0, 45, 75, 150, 195, 225, 255, 330, 375]"
2022-07-07,3,5168.0,579,"[1, 6, 7, 6, 5, 2, 4, 0, 2, 0, 2]","[1, 6, 7, 6, 5, 2, 4, 0, 2, 0, 2]","[0, 90, 150, 210, 285, 300, 360, 375, 435, 480, 540]"
2022-07-07,6,5141.0,494,"[7, 1, 3, 5, 3, 3, 4, 6, 3, 3, 6, 0, 0, 5]","[7, 1, 3, 5, 3, 4, 6, 3, 6, 0, 5]","[0, 45, 120, 165, 195, 240, 270, 330, 360, 420, 480]"
2022-07-07,4,4704.0,448,"[2, 4, 5, 3, 0, 4, 4, 1, 6, 3, 3, 2]","[2, 4, 5, 3, 0, 4, 1, 6, 3, 2]","[0, 75, 90, 120, 165, 240, 255, 315, 375, 405]"
2022-07-07,3,6607.0,743,"[1, 3, 7, 5, 0, 7, 0, 7, 0, 4, 1, 2, 1, 2]","[1, 3, 7, 5, 0, 7, 0, 7, 0, 4, 1, 2, 1, 2]","[0, 90, 120, 180, 210, 270, 330, 405, 465, 510, 540, 600, 645, 690]"
2022-07-07,5,4234.0,409,"[0, 6, 1, 5, 4, 3, 3, 0, 3, 4]","[0, 6, 1, 5, 4, 3, 0, 3, 4]","[0, 90, 165, 225, 240, 270, 300, 360, 390]"
2022-07-07,6,3732.0,428,"[1, 2, 7, 7, 7, 2, 5, 7, 6, 6, 5]","[1, 2, 7, 2, 5, 7, 6, 5]","[0, 90, 135, 195, 255, 285, 345, 420]"
