日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-29,9,5133.0,717,"[1, 1, 5, 1, 0, 2, 3, 6, 0, 0, 6, 5, 4]","[1, 5, 1, 0, 2, 3, 6, 0, 6, 5, 4]","[0, 120, 165, 240, 330, 405, 435, 510, 600, 660, 690]"
2022-07-29,9,4671.0,720,"[2, 7, 5, 1, 1, 0, 2, 6, 6, 5, 1, 0, 1, 7]","[2, 7, 5, 1, 0, 2, 6, 5, 1, 0]","[0, 120, 180, 225, 300, 375, 450, 510, 540, 630]"
2022-07-29,10,4674.0,642,"[0, 6, 0, 5, 2, 7, 6, 4, 1, 5]","[0, 6, 0, 5, 2, 7, 6, 4, 1, 5]","[0, 120, 180, 255, 300, 375, 450, 495, 525, 615]"
2022-07-29,4,4247.0,661,"[2, 1, 3, 2, 3, 3, 2, 7, 0, 1, 0]","[2, 1, 3, 2, 3, 2, 7, 0, 1]","[0, 120, 180, 240, 315, 360, 435, 510, 600]"
2022-07-29,2,5194.0,717,"[0, 3, 7, 2, 6, 2, 0, 2, 2, 6, 7, 2, 0]","[0, 3, 7, 2, 6, 2, 0, 2, 6, 7, 2]","[0, 120, 180, 240, 315, 360, 435, 525, 585, 645, 705]"
2022-07-29,7,4270.0,482,"[7, 7, 4, 6, 6, 4, 0, 3, 7, 3, 2]","[7, 4, 6, 4, 0, 3, 7, 3, 2]","[0, 45, 105, 150, 195, 270, 315, 375, 420]"
2022-07-29,4,5149.0,663,"[1, 0, 5, 3, 4, 0, 5, 7, 2, 5, 2]","[1, 0, 5, 3, 4, 0, 5, 7, 2, 5, 2]","[0, 120, 195, 240, 285, 315, 390, 435, 510, 570, 615]"
2022-07-29,2,4263.0,608,"[1, 4, 0, 4, 4, 0, 4, 5, 7, 0]","[1, 4, 0, 4, 0, 4, 5, 7, 0]","[0, 120, 165, 255, 285, 375, 420, 450, 525]"
2022-07-29,2,4671.0,617,"[0, 1, 5, 3, 3, 7, 5, 1, 6, 6, 3, 7]","[0, 1, 5, 3, 7, 5, 1, 6, 3, 7]","[0, 120, 195, 225, 285, 345, 375, 465, 525, 570]"
2022-07-29,3,4687.0,582,"[3, 0, 2, 3, 4, 5, 2, 3, 1, 5]","[3, 0, 2, 3, 4, 5, 2, 3, 1, 5]","[0, 60, 165, 225, 285, 315, 360, 435, 465, 555]"
