日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-08,3,4704.0,570,"[3, 1, 1, 1, 1, 5, 5, 6, 4, 7, 7, 2, 2, 7, 3, 2]","[3, 1, 5, 6, 4, 7, 2, 7, 3, 2]","[0, 60, 150, 180, 255, 300, 360, 405, 480, 510]"
2022-07-08,2,3780.0,452,"[4, 2, 2, 1, 5, 4, 0, 7, 7, 0]","[4, 2, 1, 5, 4, 0, 7, 0]","[0, 45, 120, 195, 240, 255, 330, 390]"
2022-07-08,8,5151.0,728,"[1, 2, 3, 2, 1, 1, 6, 2, 1, 6, 7, 1, 5, 3, 3, 2, 3, 7, 4, 3]","[1, 2, 3, 2, 1, 6, 2, 1, 6, 7, 1]","[0, 105, 165, 225, 300, 375, 420, 480, 540, 600, 660]"
2022-07-08,4,5131.0,578,"[3, 5, 6, 5, 5, 7, 5, 6, 7, 2, 3, 4]","[3, 5, 6, 5, 7, 5, 6, 7, 2, 3, 4]","[0, 60, 105, 165, 195, 255, 300, 360, 435, 495, 525]"
2022-07-08,7,5621.0,692,"[4, 5, 1, 2, 2, 5, 3, 4, 3, 1, 6, 2, 0]","[4, 5, 1, 2, 5, 3, 4, 3, 1, 6, 2, 0]","[0, 45, 90, 165, 225, 270, 315, 375, 420, 495, 555, 615]"
2022-07-08,2,5661.0,720,"[3, 5, 1, 3, 1, 7, 4, 7, 0, 0, 7, 3, 2, 3, 3, 3, 7, 5]","[3, 5, 1, 3, 1, 7, 4, 7, 0, 7, 3, 2]","[0, 60, 105, 180, 225, 285, 360, 405, 480, 555, 615, 660]"
2022-07-08,3,5146.0,735,"[1, 6, 2, 0, 4, 1, 5, 5, 6, 0, 6, 6, 0, 4, 7, 7, 4, 4]","[1, 6, 2, 0, 4, 1, 5, 6, 0, 6, 0]","[0, 105, 150, 225, 300, 345, 420, 465, 525, 600, 660]"
2022-07-08,6,5148.0,708,"[1, 6, 7, 0, 1, 2, 1, 5, 1, 3, 0, 6, 0, 7]","[1, 6, 7, 0, 1, 2, 1, 5, 1, 3, 0]","[0, 105, 150, 210, 285, 360, 420, 495, 525, 600, 630]"
2022-07-08,4,5167.0,580,"[6, 5, 1, 7, 4, 7, 5, 5, 5, 4, 3, 2, 0]","[6, 5, 1, 7, 4, 7, 5, 4, 3, 2, 0]","[0, 45, 90, 165, 225, 240, 300, 345, 405, 450, 510]"
2022-07-08,2,2783.0,264,"[5, 6, 6, 4, 4, 4, 1, 2, 2, 5]","[5, 6, 4, 1, 2, 5]","[0, 30, 60, 90, 150, 225]"
