日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-05,5,5191.0,703,"[4, 6, 7, 0, 1, 1, 4, 2, 6, 0, 0, 1, 0]","[4, 6, 7, 0, 1, 4, 2, 6, 0, 1, 0]","[0, 45, 90, 150, 210, 270, 330, 390, 465, 555, 615]"
2022-07-05,5,3770.0,438,"[7, 4, 6, 1, 7, 5, 5, 0, 0, 4]","[7, 4, 6, 1, 7, 5, 0, 4]","[0, 45, 90, 150, 225, 285, 330, 405]"
2022-07-05,8,4228.0,588,"[6, 0, 4, 6, 2, 7, 1, 1, 2, 6, 6]","[6, 0, 4, 6, 2, 7, 1, 2, 6]","[0, 45, 135, 195, 255, 330, 390, 465, 540]"
2022-07-05,5,4227.0,479,"[5, 7, 2, 4, 6, 7, 3, 6, 3, 3]","[5, 7, 2, 4, 6, 7, 3, 6, 3]","[0, 30, 75, 150, 210, 270, 330, 375, 435]"
2022-07-05,5,4253.0,520,"[0, 0, 7, 7, 6, 1, 1, 1, 4, 3, 4, 6, 4]","[0, 7, 6, 1, 4, 3, 4, 6, 4]","[0, 120, 180, 255, 315, 360, 420, 450, 495]"
2022-07-05,2,3236.0,383,"[7, 7, 7, 1, 5, 3, 5, 1, 1, 5, 5, 5]","[7, 1, 5, 3, 5, 1, 5]","[0, 45, 135, 180, 225, 270, 345]"
2022-07-05,8,4651.0,508,"[5, 4, 5, 7, 2, 6, 5, 2, 5, 7]","[5, 4, 5, 7, 2, 6, 5, 2, 5, 7]","[0, 30, 60, 105, 165, 225, 285, 330, 405, 450]"
2022-07-05,5,4243.0,485,"[6, 4, 4, 7, 7, 7, 7, 5, 5, 4, 0, 2, 7, 1]","[6, 4, 7, 5, 4, 0, 2, 7, 1]","[0, 45, 75, 135, 180, 225, 300, 360, 420]"
2022-07-05,2,4705.0,529,"[4, 3, 5, 1, 2, 7, 6, 3, 4, 4, 4, 4, 3]","[4, 3, 5, 1, 2, 7, 6, 3, 4, 3]","[0, 45, 105, 150, 210, 285, 345, 405, 465, 495]"
2022-07-05,3,4671.0,527,"[3, 3, 7, 5, 1, 1, 0, 1, 1, 1, 6, 3, 7, 7, 5]","[3, 7, 5, 1, 0, 1, 6, 3, 7, 5]","[0, 30, 75, 120, 180, 255, 330, 390, 435, 495]"
