日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-23,5,4175.0,494,"[5, 2, 2, 1, 3, 0, 0, 5, 3, 6, 5]","[5, 2, 1, 3, 0, 5, 3, 6, 5]","[0, 30, 90, 165, 180, 300, 345, 405, 465]"
2023-07-23,3,3745.0,471,"[2, 4, 0, 1, 6, 5, 1, 1, 2, 2]","[2, 4, 0, 1, 6, 5, 1, 2]","[0, 30, 75, 180, 255, 300, 345, 420]"
2023-07-23,2,4701.0,461,"[1, 6, 7, 5, 3, 0, 3, 2, 3, 4]","[1, 6, 7, 5, 3, 0, 3, 2, 3, 4]","[0, 30, 60, 120, 165, 180, 300, 315, 360, 435]"
2023-07-23,8,5636.0,707,"[5, 2, 6, 0, 1, 2, 4, 0, 5, 0, 3, 3, 1, 1, 4, 0, 5, 1]","[5, 2, 6, 0, 1, 2, 4, 0, 5, 0, 3, 4]","[0, 30, 90, 150, 270, 360, 405, 450, 540, 570, 660, 690]"
2023-07-23,2,4652.0,548,"[0, 4, 6, 6, 0, 1, 5, 2, 5, 1, 5]","[0, 4, 6, 0, 1, 5, 2, 5, 1, 5]","[0, 30, 75, 135, 255, 330, 360, 405, 435, 525]"
2023-07-23,4,4223.0,465,"[4, 2, 6, 2, 7, 7, 6, 5, 3, 2]","[4, 2, 6, 2, 7, 6, 5, 3, 2]","[0, 30, 90, 150, 210, 270, 330, 360, 420]"
2023-07-23,7,4207.0,555,"[7, 5, 4, 1, 4, 1, 1, 6, 1, 6]","[7, 5, 4, 1, 4, 1, 6, 1, 6]","[0, 45, 105, 150, 225, 270, 360, 420, 510]"
2023-07-23,2,4719.0,565,"[6, 5, 4, 7, 0, 0, 3, 2, 7, 0, 2]","[6, 5, 4, 7, 0, 3, 2, 7, 0, 2]","[0, 45, 90, 150, 210, 300, 330, 360, 420, 540]"
2023-07-23,5,4672.0,585,"[6, 3, 1, 1, 7, 6, 6, 5, 2, 6, 2, 0]","[6, 3, 1, 7, 6, 5, 2, 6, 2, 0]","[0, 45, 120, 195, 255, 315, 345, 390, 450, 495]"
2023-07-23,3,4246.0,590,"[1, 2, 0, 3, 0, 2, 3, 6, 6, 7]","[1, 2, 0, 3, 0, 2, 3, 6, 7]","[0, 30, 90, 195, 255, 360, 405, 480, 525]"
