日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-02,3,4267.0,580,"[7, 7, 3, 7, 4, 3, 3, 2, 2, 0, 1, 2]","[7, 3, 7, 4, 3, 2, 0, 1, 2]","[0, 45, 120, 180, 240, 315, 375, 465, 540]"
2023-07-02,3,3251.0,464,"[6, 0, 1, 1, 3, 3, 5, 5, 2, 5, 5]","[6, 0, 1, 3, 5, 2, 5]","[0, 45, 195, 270, 345, 375, 435]"
2023-07-02,6,4177.0,596,"[3, 1, 5, 1, 1, 4, 1, 5, 6, 1]","[3, 1, 5, 1, 4, 1, 5, 6, 1]","[0, 30, 150, 210, 285, 330, 420, 465, 525]"
2023-07-02,6,3745.0,476,"[2, 3, 3, 3, 5, 2, 6, 0, 1, 2]","[2, 3, 5, 2, 6, 0, 1, 2]","[0, 30, 90, 135, 195, 255, 345, 435]"
2023-07-02,2,4673.0,558,"[0, 5, 6, 6, 0, 6, 7, 5, 5, 5, 5, 7, 7, 6, 7, 7]","[0, 5, 6, 0, 6, 7, 5, 7, 6, 7]","[0, 30, 60, 90, 210, 270, 345, 375, 435, 495]"
2023-07-02,3,5181.0,725,"[1, 2, 0, 1, 7, 5, 4, 0, 1, 2, 7]","[1, 2, 0, 1, 7, 5, 4, 0, 1, 2, 7]","[0, 30, 90, 210, 300, 375, 420, 465, 570, 645, 675]"
2023-07-02,2,4735.0,537,"[4, 7, 2, 7, 3, 4, 2, 0, 2, 2, 5]","[4, 7, 2, 7, 3, 4, 2, 0, 2, 5]","[0, 30, 90, 135, 210, 240, 300, 345, 450, 495]"
2023-07-02,2,4680.0,571,"[7, 5, 7, 4, 4, 2, 5, 5, 7, 5, 1, 3]","[7, 5, 7, 4, 2, 5, 7, 5, 1, 3]","[0, 45, 90, 165, 210, 270, 315, 390, 435, 510]"
2023-07-02,3,4218.0,579,"[3, 0, 5, 5, 7, 7, 7, 1, 3, 2, 7, 5]","[3, 0, 5, 7, 1, 3, 2, 7, 5]","[0, 30, 180, 225, 285, 375, 435, 495, 555]"
2023-07-02,4,5186.0,727,"[6, 6, 7, 7, 0, 1, 0, 3, 1, 4, 3, 4, 6, 7, 7]","[6, 7, 0, 1, 0, 3, 1, 4, 3, 4, 6]","[0, 45, 105, 225, 315, 420, 495, 570, 615, 660, 675]"
