日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-20,2,5173.0,560,"[0, 0, 4, 1, 0, 4, 4, 5, 6, 2, 5, 5, 7, 4]","[0, 4, 1, 0, 4, 5, 6, 2, 5, 7, 4]","[0, 30, 60, 150, 240, 300, 330, 390, 435, 480, 540]"
2023-07-20,2,5636.0,673,"[7, 0, 1, 4, 6, 4, 2, 5, 7, 5, 6, 4]","[7, 0, 1, 4, 6, 4, 2, 5, 7, 5, 6, 4]","[0, 45, 165, 240, 285, 360, 405, 450, 495, 555, 600, 660]"
2023-07-20,3,5142.0,613,"[1, 1, 2, 5, 2, 5, 7, 6, 2, 2, 0, 7, 6]","[1, 2, 5, 2, 5, 7, 6, 2, 0, 7, 6]","[0, 30, 105, 135, 195, 225, 300, 360, 405, 495, 555]"
2023-07-20,3,4706.0,567,"[5, 0, 2, 7, 7, 4, 3, 5, 7, 2, 2, 3]","[5, 0, 2, 7, 4, 3, 5, 7, 2, 3]","[0, 30, 135, 195, 255, 315, 360, 405, 480, 525]"
2023-07-20,7,4221.0,435,"[6, 4, 2, 5, 4, 4, 2, 3, 7, 5]","[6, 4, 2, 5, 4, 2, 3, 7, 5]","[0, 45, 90, 150, 180, 225, 285, 345, 405]"
2023-07-20,3,4199.0,453,"[7, 6, 2, 5, 3, 7, 5, 5, 3, 6]","[7, 6, 2, 5, 3, 7, 5, 3, 6]","[0, 45, 90, 150, 180, 240, 300, 345, 390]"
2023-07-20,2,4212.0,466,"[3, 1, 3, 3, 5, 7, 5, 5, 4, 6, 4]","[3, 1, 3, 5, 7, 5, 4, 6, 4]","[0, 30, 120, 180, 225, 285, 330, 375, 435]"
2023-07-20,5,5163.0,625,"[3, 2, 4, 3, 3, 2, 3, 6, 6, 6, 1, 5, 1, 7]","[3, 2, 4, 3, 2, 3, 6, 1, 5, 1, 7]","[0, 30, 90, 135, 210, 255, 315, 375, 450, 480, 570]"
2023-07-20,4,5613.0,643,"[1, 7, 1, 4, 7, 1, 1, 1, 0, 5, 3, 5, 7, 5]","[1, 7, 1, 4, 7, 1, 0, 5, 3, 5, 7, 5]","[0, 30, 90, 165, 210, 270, 345, 420, 465, 525, 555, 615]"
2023-07-20,7,4679.0,506,"[2, 6, 1, 2, 4, 4, 5, 5, 7, 1, 4, 5]","[2, 6, 1, 2, 4, 5, 7, 1, 4, 5]","[0, 30, 60, 150, 195, 240, 285, 360, 435, 480]"
