日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-25,2,4224.0,624,"[6, 4, 4, 6, 2, 6, 2, 6, 7, 0]","[6, 4, 6, 2, 6, 2, 6, 7, 0]","[0, 45, 120, 180, 255, 315, 405, 465, 525]"
2022-07-25,2,3801.0,627,"[0, 2, 2, 2, 7, 0, 4, 4, 1, 4, 2]","[0, 2, 7, 0, 4, 1, 4, 2]","[0, 120, 225, 285, 375, 420, 510, 555]"
2022-07-25,5,4241.0,727,"[0, 1, 4, 0, 1, 6, 2, 4, 1, 6]","[0, 1, 4, 0, 1, 6, 2, 4, 1]","[0, 120, 225, 270, 375, 465, 525, 615, 645]"
2022-07-25,5,4178.0,668,"[2, 6, 6, 0, 1, 2, 5, 6, 5, 1]","[2, 6, 0, 1, 2, 5, 6, 5, 1]","[0, 120, 180, 270, 375, 435, 480, 555, 600]"
2022-07-25,6,4248.0,635,"[3, 0, 3, 7, 3, 7, 7, 6, 7, 6]","[3, 0, 3, 7, 3, 7, 6, 7, 6]","[0, 30, 180, 240, 315, 375, 450, 510, 585]"
2022-07-25,4,4695.0,726,"[5, 1, 4, 4, 1, 1, 2, 3, 3, 7, 3, 1, 2, 6, 5, 4, 1, 7, 1]","[5, 1, 4, 1, 2, 3, 7, 3, 1, 2]","[0, 30, 165, 225, 300, 390, 435, 495, 555, 645]"
2022-07-25,3,4203.0,716,"[5, 0, 5, 1, 7, 6, 6, 0, 7, 7, 1, 1, 7, 7, 6]","[5, 0, 5, 1, 7, 6, 0, 7, 1]","[0, 30, 180, 240, 330, 420, 480, 570, 630]"
2022-07-25,10,4223.0,666,"[7, 5, 1, 1, 1, 4, 1, 0, 2, 6, 2]","[7, 5, 1, 4, 1, 0, 2, 6, 2]","[0, 45, 105, 195, 240, 345, 450, 525, 600]"
2022-07-25,3,5128.0,722,"[1, 2, 6, 7, 6, 5, 6, 6, 7, 1, 0, 6, 2, 1, 0, 6, 7, 7, 1]","[1, 2, 6, 7, 6, 5, 6, 7, 1, 6, 2]","[0, 135, 210, 270, 345, 420, 450, 510, 585, 675, 705]"
2022-07-25,7,4257.0,715,"[4, 1, 0, 3, 3, 0, 2, 1, 3, 7, 6, 4, 4, 3, 0, 5, 2]","[4, 1, 0, 3, 0, 2, 1, 3, 7]","[0, 45, 165, 270, 345, 450, 525, 615, 660]"
