日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-21,5,4234.0,712,"[4, 7, 7, 2, 7, 6, 1, 6, 1, 2, 6, 4, 3, 5, 4, 1, 3, 7, 7, 5]","[4, 7, 2, 7, 6, 1, 6, 1, 2]","[0, 30, 90, 180, 240, 315, 450, 510, 660]"
2023-07-21,10,4227.0,639,"[3, 2, 6, 2, 5, 7, 7, 2, 3, 2]","[3, 2, 6, 2, 5, 7, 2, 3, 2]","[0, 30, 105, 165, 255, 315, 390, 480, 555]"
2023-07-21,4,4240.0,745,"[2, 7, 3, 1, 6, 0, 1, 3, 7, 1, 7, 1, 2, 7, 0, 5]","[2, 7, 3, 1, 6, 0, 1, 3, 7]","[0, 30, 90, 180, 300, 330, 480, 600, 690]"
2023-07-21,9,3735.0,713,"[6, 3, 3, 0, 1, 3, 1, 5, 5, 3, 3, 7]","[6, 3, 0, 1, 3, 1, 5, 3]","[0, 45, 150, 285, 390, 480, 600, 660]"
2023-07-21,5,3761.0,727,"[5, 5, 0, 2, 6, 7, 2, 3, 0, 0, 4, 0, 3, 4]","[5, 0, 2, 6, 7, 2, 3, 0]","[0, 30, 195, 285, 345, 420, 495, 600]"
2023-07-21,2,4227.0,707,"[5, 6, 4, 6, 1, 4, 3, 4, 0, 6, 4, 6, 6, 6, 7, 5, 4]","[5, 6, 4, 6, 1, 4, 3, 4, 0]","[0, 30, 60, 135, 195, 315, 405, 495, 555]"
2023-07-21,3,3759.0,719,"[2, 0, 1, 5, 3, 0, 2, 1, 3, 4, 0, 1, 3, 2, 0]","[2, 0, 1, 5, 3, 0, 2, 3]","[0, 30, 195, 315, 375, 480, 615, 675]"
2023-07-21,9,3760.0,740,"[3, 1, 1, 4, 5, 1, 0, 3, 0, 0, 7, 0]","[3, 1, 4, 5, 1, 0, 3, 7]","[0, 30, 195, 270, 330, 465, 600, 690]"
2023-07-21,5,4159.0,713,"[5, 1, 1, 5, 6, 2, 1, 6, 5, 7, 2, 6, 6, 3]","[5, 1, 5, 6, 2, 1, 6, 5, 7]","[0, 30, 195, 270, 345, 420, 555, 615, 660]"
2023-07-21,3,3733.0,678,"[1, 1, 1, 4, 5, 1, 7, 0, 5, 1]","[1, 4, 5, 1, 7, 0, 5, 1]","[0, 30, 90, 150, 285, 360, 495, 540]"
