日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-04,2,4248.0,467,"[1, 3, 2, 1, 1, 7, 3, 2, 3, 7]","[1, 3, 2, 1, 7, 3, 2, 3, 7]","[0, 90, 120, 180, 240, 300, 330, 375, 405]"
2022-07-04,6,4719.0,461,"[1, 4, 2, 4, 2, 1, 2, 7, 5, 4]","[1, 4, 2, 4, 2, 1, 2, 7, 5, 4]","[0, 90, 120, 180, 195, 255, 315, 375, 435, 450]"
2022-07-04,3,2820.0,351,"[5, 5, 0, 2, 7, 7, 0, 1, 1, 1]","[5, 0, 2, 7, 0, 1]","[0, 30, 120, 180, 240, 300]"
2022-07-04,3,4225.0,408,"[5, 7, 4, 4, 1, 1, 2, 2, 5, 0, 2, 0]","[5, 7, 4, 1, 2, 5, 0, 2, 0]","[0, 30, 75, 105, 180, 225, 255, 315, 360]"
2022-07-04,4,4184.0,405,"[6, 6, 6, 5, 3, 2, 3, 5, 0, 0, 1, 6]","[6, 5, 3, 2, 3, 5, 0, 1, 6]","[0, 45, 60, 120, 165, 210, 225, 285, 345]"
2022-07-04,8,3738.0,430,"[1, 6, 5, 7, 7, 7, 1, 6, 0, 4, 4]","[1, 6, 5, 7, 1, 6, 0, 4]","[0, 90, 150, 180, 240, 300, 360, 420]"
2022-07-04,5,4277.0,489,"[7, 7, 0, 4, 7, 6, 3, 7, 0, 7]","[7, 0, 4, 7, 6, 3, 7, 0, 7]","[0, 45, 135, 180, 240, 285, 315, 375, 435]"
2022-07-04,5,4661.0,495,"[1, 0, 1, 3, 3, 5, 5, 0, 5, 7, 2, 5]","[1, 0, 1, 3, 5, 0, 5, 7, 2, 5]","[0, 90, 165, 225, 255, 285, 345, 375, 435, 480]"
2022-07-04,6,5634.0,565,"[5, 3, 1, 0, 6, 4, 2, 0, 1, 2, 4, 6]","[5, 3, 1, 0, 6, 4, 2, 0, 1, 2, 4, 6]","[0, 30, 60, 135, 210, 270, 285, 330, 390, 450, 495, 510]"
2022-07-04,3,3298.0,357,"[7, 3, 3, 7, 7, 0, 0, 6, 3, 6]","[7, 3, 7, 0, 6, 3, 6]","[0, 45, 90, 150, 225, 270, 300]"
