日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-08,6,3762.0,532,"[6, 5, 2, 2, 4, 7, 7, 2, 3, 2]","[6, 5, 2, 4, 7, 2, 3, 2]","[0, 45, 90, 165, 225, 300, 390, 465]"
2023-07-08,2,4686.0,697,"[4, 1, 6, 4, 0, 6, 6, 3, 7, 5, 6]","[4, 1, 6, 4, 0, 6, 3, 7, 5, 6]","[0, 30, 165, 225, 300, 420, 465, 540, 600, 645]"
2023-07-08,7,4226.0,721,"[6, 7, 5, 1, 7, 0, 7, 2, 1, 2, 4, 5]","[6, 7, 5, 1, 7, 0, 7, 2, 1]","[0, 45, 105, 165, 285, 375, 495, 585, 645]"
2023-07-08,7,4210.0,723,"[1, 0, 6, 1, 0, 3, 6, 2, 2, 2, 0, 6]","[1, 0, 6, 1, 0, 3, 6, 2, 6]","[0, 30, 180, 240, 360, 480, 555, 615, 675]"
2023-07-08,2,3749.0,710,"[1, 1, 4, 0, 0, 1, 6, 0, 6, 1]","[1, 4, 0, 1, 6, 0, 6, 1]","[0, 30, 75, 225, 360, 420, 540, 600]"
2023-07-08,2,4226.0,719,"[4, 1, 6, 0, 5, 1, 7, 0, 2, 1, 1, 2, 4, 6]","[4, 1, 6, 0, 5, 1, 7, 0, 2]","[0, 30, 165, 225, 345, 405, 525, 585, 705]"
2023-07-08,2,4209.0,637,"[5, 2, 7, 6, 5, 5, 1, 0, 0, 3, 4]","[5, 2, 7, 6, 5, 1, 0, 3, 4]","[0, 30, 105, 180, 240, 285, 405, 540, 600]"
2023-07-08,6,3729.0,711,"[5, 1, 2, 1, 3, 3, 6, 0, 0, 1, 6, 2, 7, 7, 7, 4, 3]","[5, 1, 2, 1, 3, 6, 0, 1]","[0, 30, 165, 240, 360, 435, 495, 645]"
2023-07-08,3,4248.0,712,"[0, 5, 0, 4, 1, 7, 0, 2, 3, 1, 1, 5, 0, 2, 1, 4, 3, 7, 3]","[0, 5, 0, 4, 1, 7, 0, 2, 3]","[0, 30, 60, 210, 270, 405, 480, 630, 675]"
2023-07-08,4,4217.0,706,"[5, 2, 2, 2, 1, 2, 7, 3, 1, 6, 7, 4, 6, 6, 2, 0, 4, 0]","[5, 2, 1, 2, 7, 3, 1, 6, 7]","[0, 30, 105, 240, 315, 390, 480, 600, 660]"
