時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-07-09 09:00:00,120,100,100,5,5,5,0,0
2022-07-09 09:15:00,150,130,100,60,10,5,0,0
2022-07-09 09:30:00,140,130,90,70,40,15,0,0
2022-07-09 09:45:00,150,120,100,60,45,30,0,0
2022-07-09 10:00:00,160,120,100,60,45,35,15,5
2022-07-09 10:15:00,160,115,90,65,45,40,20,20
2022-07-09 10:30:00,160,105,90,65,45,40,15,35
2022-07-09 10:45:00,160,105,90,65,50,40,15,50
2022-07-09 11:00:00,160,105,100,65,50,40,25,45
2022-07-09 11:15:00,160,105,100,65,50,40,25,35
2022-07-09 11:30:00,150,105,90,60,50,40,15,30
2022-07-09 11:45:00,140,95,90,60,45,40,25,30
2022-07-09 12:00:00,130,95,70,60,40,35,30,30
2022-07-09 12:15:00,130,130,60,55,40,35,30,30
2022-07-09 12:30:00,150,130,55,55,45,35,25,30
2022-07-09 12:45:00,150,130,60,65,50,40,40,35
2022-07-09 13:00:00,150,100,65,65,45,40,40,35
2022-07-09 13:15:00,150,100,80,65,45,35,40,35
2022-07-09 13:30:00,140,100,80,65,40,35,35,35
2022-07-09 13:45:00,140,100,80,70,40,35,40,45
2022-07-09 14:00:00,140,80,75,60,40,40,25,35
2022-07-09 14:15:00,130,70,75,0,55,40,35,35
2022-07-09 14:30:00,130,90,90,0,55,40,40,45
2022-07-09 14:45:00,140,100,90,0,55,40,50,30
2022-07-09 15:00:00,140,110,90,0,50,40,40,35
2022-07-09 15:15:00,140,110,90,0,40,35,45,45
2022-07-09 15:30:00,130,110,90,35,50,35,35,45
2022-07-09 15:45:00,130,110,90,60,50,45,40,45
2022-07-09 16:00:00,130,110,80,60,45,45,40,35
2022-07-09 16:15:00,120,110,80,65,35,45,30,35
2022-07-09 16:30:00,140,110,80,60,45,40,40,45
2022-07-09 16:45:00,150,110,80,60,50,35,25,35
2022-07-09 17:00:00,170,110,80,60,50,35,35,35
2022-07-09 17:15:00,170,110,90,60,45,40,40,30
2022-07-09 17:30:00,170,110,100,65,35,40,25,35
2022-07-09 17:45:00,170,100,100,65,45,40,35,45
2022-07-09 18:00:00,160,100,100,75,45,40,40,45
2022-07-09 18:15:00,160,100,100,75,45,45,20,35
2022-07-09 18:30:00,160,105,90,70,40,45,30,35
2022-07-09 18:45:00,140,105,80,70,40,40,40,35
2022-07-09 19:00:00,140,90,80,60,40,35,25,35
2022-07-09 19:15:00,110,90,80,60,40,30,35,35
2022-07-09 19:30:00,100,100,100,60,30,30,20,35
2022-07-09 19:45:00,0,0,100,60,30,35,0,35
2022-07-09 20:00:00,0,0,0,60,30,35,0,35
2022-07-09 20:15:00,0,0,0,0,30,35,0,35
2022-07-09 20:30:00,0,0,0,0,25,35,0,35
2022-07-09 20:45:00,0,0,0,0,0,0,0,35
