時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-07-22 09:00:00,150,120,90,40,20,5,0,0
2022-07-22 09:15:00,130,130,90,50,20,5,0,0
2022-07-22 09:30:00,140,110,80,50,25,10,0,0
2022-07-22 09:45:00,120,90,80,45,35,30,0,0
2022-07-22 10:00:00,120,90,90,50,40,25,5,30
2022-07-22 10:15:00,110,90,90,50,40,25,20,35
2022-07-22 10:30:00,100,90,75,45,40,30,25,30
2022-07-22 10:45:00,90,90,70,40,35,25,15,20
2022-07-22 11:00:00,100,85,65,40,35,30,25,20
2022-07-22 11:15:00,110,85,55,35,35,30,30,25
2022-07-22 11:30:00,110,75,60,35,35,30,15,30
2022-07-22 11:45:00,110,75,55,40,35,30,25,20
2022-07-22 12:00:00,100,75,60,40,30,25,30,25
2022-07-22 12:15:00,120,75,70,45,30,25,15,30
2022-07-22 12:30:00,120,70,70,45,25,30,20,20
2022-07-22 12:45:00,120,60,75,40,30,30,30,20
2022-07-22 13:00:00,110,60,50,35,30,25,20,35
2022-07-22 13:15:00,90,60,40,30,35,25,25,35
2022-07-22 13:30:00,90,80,45,30,30,25,25,30
2022-07-22 13:45:00,80,80,45,30,30,25,20,30
2022-07-22 14:00:00,80,80,55,30,30,25,15,30
2022-07-22 14:15:00,85,80,50,30,25,25,15,30
2022-07-22 14:30:00,90,90,65,30,35,30,40,35
2022-07-22 14:45:00,100,90,65,30,30,30,40,30
2022-07-22 15:00:00,90,90,55,30,30,25,40,35
2022-07-22 15:15:00,80,90,55,30,30,20,20,35
2022-07-22 15:30:00,80,60,60,30,30,20,30,35
2022-07-22 15:45:00,80,50,60,25,20,0,30,30
2022-07-22 16:00:00,75,70,60,20,20,0,25,20
2022-07-22 16:15:00,60,70,60,25,25,0,30,20
2022-07-22 16:30:00,70,75,40,30,25,0,35,30
2022-07-22 16:45:00,90,80,45,30,20,0,25,35
2022-07-22 17:00:00,90,75,50,30,10,0,30,35
2022-07-22 17:15:00,100,70,55,30,10,0,15,35
2022-07-22 17:30:00,90,60,55,30,20,0,20,15
2022-07-22 17:45:00,90,70,60,25,20,0,30,40
2022-07-22 18:00:00,70,70,60,25,20,0,15,30
2022-07-22 18:15:00,75,80,55,25,20,0,25,35
2022-07-22 18:30:00,75,70,60,25,20,0,30,35
2022-07-22 18:45:00,80,70,60,30,20,0,20,20
2022-07-22 19:00:00,85,65,60,30,20,0,25,25
2022-07-22 19:15:00,85,65,60,20,20,0,15,20
2022-07-22 19:30:00,85,70,60,20,10,0,25,30
2022-07-22 19:45:00,75,75,60,25,10,0,0,30
2022-07-22 20:00:00,0,0,60,30,10,0,0,30
2022-07-22 20:15:00,0,0,0,30,5,0,0,20
2022-07-22 20:30:00,0,0,0,25,5,0,0,15
2022-07-22 20:45:00,0,0,0,20,5,0,0,30
