時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-08-26 09:00:00,150,105,110,0,45,5,0,0
2022-08-26 09:15:00,150,110,120,0,50,15,0,0
2022-08-26 09:30:00,135,125,110,0,50,40,0,0
2022-08-26 09:45:00,135,115,100,50,50,40,0,0
2022-08-26 10:00:00,115,115,100,55,45,40,10,0
2022-08-26 10:15:00,115,110,100,60,45,40,25,0
2022-08-26 10:30:00,100,70,90,65,40,40,15,0
2022-08-26 10:45:00,100,70,80,65,40,35,25,0
2022-08-26 11:00:00,100,60,60,55,45,40,25,0
2022-08-26 11:15:00,100,60,60,50,45,40,15,0
2022-08-26 11:30:00,110,80,60,45,40,35,15,0
2022-08-26 11:45:00,100,80,70,45,40,35,15,0
2022-08-26 12:00:00,90,80,70,50,35,35,25,0
2022-08-26 12:15:00,90,80,80,55,35,30,25,0
2022-08-26 12:30:00,90,70,80,55,40,30,20,0
2022-08-26 12:45:00,110,60,70,55,40,35,15,0
2022-08-26 13:00:00,110,70,80,45,40,35,15,0
2022-08-26 13:15:00,110,70,80,45,35,30,20,0
2022-08-26 13:30:00,90,70,55,45,40,30,20,0
2022-08-26 13:45:00,90,70,55,50,35,30,25,0
2022-08-26 14:00:00,80,70,60,50,35,35,25,0
2022-08-26 14:15:00,90,80,65,45,45,30,20,0
2022-08-26 14:30:00,100,80,70,45,40,30,15,0
2022-08-26 14:45:00,110,60,70,45,40,35,20,0
2022-08-26 15:00:00,110,60,70,45,35,35,20,0
2022-08-26 15:15:00,80,80,70,45,35,35,20,0
2022-08-26 15:30:00,80,80,65,45,35,30,30,0
2022-08-26 15:45:00,100,80,70,45,35,30,15,0
2022-08-26 16:00:00,100,80,70,40,35,30,15,0
2022-08-26 16:15:00,90,80,65,35,35,30,20,0
2022-08-26 16:30:00,90,70,70,40,35,30,25,0
2022-08-26 16:45:00,90,60,75,45,35,30,20,0
2022-08-26 17:00:00,90,50,70,45,30,30,30,0
2022-08-26 17:15:00,90,80,65,40,30,25,20,0
2022-08-26 17:30:00,90,70,65,45,25,30,30,0
2022-08-26 17:45:00,100,70,75,45,25,30,25,0
2022-08-26 18:00:00,120,90,75,50,35,30,15,0
2022-08-26 18:15:00,120,80,75,45,35,30,15,0
2022-08-26 18:30:00,100,70,75,40,30,30,25,0
2022-08-26 18:45:00,90,65,70,35,30,30,25,0
2022-08-26 19:00:00,90,70,75,35,20,35,25,0
2022-08-26 19:15:00,90,75,75,40,20,30,15,0
2022-08-26 19:30:00,80,75,80,40,20,20,15,0
2022-08-26 19:45:00,0,80,80,40,25,25,20,0
2022-08-26 20:00:00,0,0,0,40,20,25,0,0
2022-08-26 20:15:00,0,0,0,40,20,30,0,0
2022-08-26 20:30:00,0,0,0,40,20,0,0,0
2022-08-26 20:45:00,0,0,0,0,15,0,0,0
