時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-07-27 09:00:00,0,0,0,0,0,0,0,0
2023-07-27 09:15:00,110,115,60,45,10,5,0,20
2023-07-27 09:30:00,150,95,55,60,20,10,0,20
2023-07-27 09:45:00,150,95,60,70,45,30,0,20
2023-07-27 10:00:00,125,95,50,85,45,45,0,20
2023-07-27 10:15:00,125,85,40,85,45,45,20,30
2023-07-27 10:30:00,110,75,40,65,50,40,20,30
2023-07-27 10:45:00,105,70,55,60,55,30,20,30
2023-07-27 11:00:00,105,65,60,65,55,35,25,35
2023-07-27 11:15:00,95,80,60,65,50,45,30,35
2023-07-27 11:30:00,85,80,55,60,35,50,35,30
2023-07-27 11:45:00,95,85,50,60,40,45,35,30
2023-07-27 12:00:00,95,65,50,65,40,35,25,30
2023-07-27 12:15:00,95,80,50,65,45,35,20,30
2023-07-27 12:30:00,90,70,50,65,50,40,30,30
2023-07-27 12:45:00,70,70,40,65,50,40,30,35
2023-07-27 13:00:00,70,70,45,75,50,35,30,30
2023-07-27 13:15:00,85,70,45,65,35,30,35,20
2023-07-27 13:30:00,95,70,50,65,45,30,30,30
2023-07-27 13:45:00,95,80,50,70,50,35,25,30
2023-07-27 14:00:00,90,80,55,0,50,35,25,30
2023-07-27 14:15:00,85,85,55,0,50,45,30,25
2023-07-27 14:30:00,85,95,55,0,50,45,30,30
2023-07-27 14:45:00,85,80,55,0,50,45,30,40
2023-07-27 15:00:00,85,80,60,0,45,45,30,40
2023-07-27 15:15:00,95,90,65,40,45,45,30,40
2023-07-27 15:30:00,95,90,65,70,50,45,30,40
2023-07-27 15:45:00,105,95,60,70,50,45,30,35
2023-07-27 16:00:00,95,95,60,60,55,45,35,20
2023-07-27 16:15:00,95,75,40,60,50,60,35,20
2023-07-27 16:30:00,95,80,35,60,45,45,20,35
2023-07-27 16:45:00,95,0,45,70,45,45,25,45
2023-07-27 17:00:00,95,0,55,80,40,30,25,45
2023-07-27 17:15:00,105,0,55,80,40,25,15,20
2023-07-27 17:30:00,110,0,55,75,35,30,35,40
2023-07-27 17:45:00,110,0,55,75,45,30,15,25
2023-07-27 18:00:00,100,0,50,60,55,45,20,35
2023-07-27 18:15:00,100,0,45,50,55,35,25,40
2023-07-27 18:30:00,100,80,45,55,45,40,25,35
2023-07-27 18:45:00,95,60,45,60,35,40,20,20
2023-07-27 19:00:00,90,100,35,60,40,30,20,20
2023-07-27 19:15:00,80,100,40,45,40,30,25,20
2023-07-27 19:30:00,70,100,45,45,40,20,15,15
2023-07-27 19:45:00,0,90,35,45,30,20,15,15
2023-07-27 20:00:00,0,40,25,40,10,20,15,15
2023-07-27 20:15:00,0,30,25,35,10,5,20,15
2023-07-27 20:30:00,0,0,20,25,15,5,20,15
2023-07-27 20:45:00,0,0,0,0,15,5,0,15
