時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-07-03 09:00:00,0,0,0,0,0,0,0,0
2023-07-03 09:15:00,80,65,60,35,5,5,0,20
2023-07-03 09:30:00,90,70,50,50,15,5,0,15
2023-07-03 09:45:00,110,70,50,50,25,15,0,15
2023-07-03 10:00:00,110,65,45,50,40,25,0,20
2023-07-03 10:15:00,105,60,35,50,35,25,15,20
2023-07-03 10:30:00,95,50,40,45,35,25,20,20
2023-07-03 10:45:00,90,50,45,45,30,25,20,20
2023-07-03 11:00:00,95,55,50,50,35,25,25,20
2023-07-03 11:15:00,85,55,50,55,35,25,15,15
2023-07-03 11:30:00,80,50,45,50,35,25,15,15
2023-07-03 11:45:00,85,50,40,55,35,30,15,15
2023-07-03 12:00:00,85,50,40,55,30,30,15,15
2023-07-03 12:15:00,80,55,45,55,30,30,25,15
2023-07-03 12:30:00,75,55,45,55,30,30,25,15
2023-07-03 12:45:00,75,55,45,50,30,30,20,20
2023-07-03 13:00:00,70,55,45,50,30,30,20,15
2023-07-03 13:15:00,65,45,40,50,30,30,15,20
2023-07-03 13:30:00,65,45,40,45,30,30,20,20
2023-07-03 13:45:00,95,55,40,50,25,20,25,20
2023-07-03 14:00:00,100,55,40,45,30,30,25,20
2023-07-03 14:15:00,110,55,40,50,30,25,15,15
2023-07-03 14:30:00,110,55,40,45,30,30,15,15
2023-07-03 14:45:00,65,55,40,45,30,30,25,20
2023-07-03 15:00:00,60,55,40,45,30,30,30,20
2023-07-03 15:15:00,75,55,45,50,30,30,30,20
2023-07-03 15:30:00,70,55,45,50,30,30,25,20
2023-07-03 15:45:00,70,55,45,50,30,30,15,15
2023-07-03 16:00:00,70,50,35,45,25,25,15,15
2023-07-03 16:15:00,70,50,35,45,25,25,15,15
2023-07-03 16:30:00,70,50,30,45,20,25,20,15
2023-07-03 16:45:00,75,50,30,45,20,25,25,15
2023-07-03 17:00:00,70,55,40,45,20,25,15,15
2023-07-03 17:15:00,75,55,40,45,20,25,15,20
2023-07-03 17:30:00,75,55,40,40,10,25,15,20
2023-07-03 17:45:00,75,55,35,40,20,25,25,15
2023-07-03 18:00:00,70,55,35,35,20,20,20,15
2023-07-03 18:15:00,60,45,60,30,20,20,25,25
2023-07-03 18:30:00,65,55,70,40,20,20,25,15
2023-07-03 18:45:00,65,55,60,45,15,20,15,15
2023-07-03 19:00:00,65,40,60,45,15,15,15,15
2023-07-03 19:15:00,60,35,40,40,5,15,15,15
2023-07-03 19:30:00,55,35,40,30,5,15,20,15
2023-07-03 19:45:00,50,40,30,30,5,10,25,15
2023-07-03 20:00:00,40,35,25,10,5,5,25,15
2023-07-03 20:15:00,35,25,15,10,5,5,15,15
2023-07-03 20:30:00,30,25,20,10,5,5,25,15
2023-07-03 20:45:00,0,0,0,0,5,5,0,25
