時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-07-16 09:00:00,0,0,0,0,0,0,0,0
2023-07-16 09:15:00,150,120,55,60,15,5,0,20
2023-07-16 09:30:00,150,120,55,65,40,20,0,20
2023-07-16 09:45:00,140,130,60,65,60,30,0,20
2023-07-16 10:00:00,120,130,55,75,55,30,0,20
2023-07-16 10:15:00,130,130,60,85,55,45,20,20
2023-07-16 10:30:00,140,130,75,85,50,45,20,30
2023-07-16 10:45:00,150,130,75,100,55,40,25,30
2023-07-16 11:00:00,150,130,90,105,55,40,25,45
2023-07-16 11:15:00,155,130,90,105,55,40,30,45
2023-07-16 11:30:00,155,110,80,105,60,40,30,35
2023-07-16 11:45:00,145,105,80,105,60,45,15,35
2023-07-16 12:00:00,145,95,75,100,60,45,35,35
2023-07-16 12:15:00,130,105,75,100,60,45,20,30
2023-07-16 12:30:00,130,105,75,105,55,45,25,45
2023-07-16 12:45:00,130,120,90,105,60,45,25,30
2023-07-16 13:00:00,130,120,75,100,60,40,30,30
2023-07-16 13:15:00,115,135,75,100,70,40,35,45
2023-07-16 13:30:00,125,120,70,85,60,45,40,35
2023-07-16 13:45:00,125,120,70,90,55,45,20,35
2023-07-16 14:00:00,125,120,70,110,55,45,25,35
2023-07-16 14:15:00,120,115,65,110,55,45,30,45
2023-07-16 14:30:00,120,115,65,105,65,40,35,45
2023-07-16 14:45:00,125,100,75,100,60,40,35,45
2023-07-16 15:00:00,130,100,75,90,60,40,40,45
2023-07-16 15:15:00,130,100,80,90,60,40,40,45
2023-07-16 15:30:00,130,90,80,90,55,40,40,55
2023-07-16 15:45:00,130,100,80,90,55,45,30,55
2023-07-16 16:00:00,140,105,80,90,55,45,30,40
2023-07-16 16:15:00,130,115,90,95,55,40,35,35
2023-07-16 16:30:00,130,120,80,95,55,40,35,55
2023-07-16 16:45:00,130,130,80,100,55,40,25,50
2023-07-16 17:00:00,130,130,85,100,60,40,25,50
2023-07-16 17:15:00,130,130,90,100,60,40,30,55
2023-07-16 17:30:00,140,120,90,105,60,40,35,50
2023-07-16 17:45:00,150,120,85,105,65,40,35,40
2023-07-16 18:00:00,160,110,85,90,60,40,20,35
2023-07-16 18:15:00,150,90,75,80,55,40,25,35
2023-07-16 18:30:00,150,90,75,80,50,40,25,50
2023-07-16 18:45:00,130,120,75,70,50,40,30,40
2023-07-16 19:00:00,115,110,75,70,40,30,20,35
2023-07-16 19:15:00,110,80,70,60,40,25,20,20
2023-07-16 19:30:00,100,80,60,60,40,25,20,20
2023-07-16 19:45:00,0,70,70,65,35,25,20,20
2023-07-16 20:00:00,0,0,70,55,20,25,20,15
2023-07-16 20:15:00,0,0,0,55,25,20,20,15
2023-07-16 20:30:00,0,0,0,0,20,15,20,15
2023-07-16 20:45:00,0,0,0,0,25,15,0,30
