時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-08-21 09:00:00,100,110,40,50,5,5,0,15
2023-08-21 09:15:00,100,100,60,60,15,15,0,20
2023-08-21 09:30:00,120,110,60,70,45,30,0,15
2023-08-21 09:45:00,120,110,65,75,60,45,0,20
2023-08-21 10:00:00,110,130,80,75,70,50,5,45
2023-08-21 10:15:00,110,110,80,95,75,50,25,65
2023-08-21 10:30:00,110,110,85,95,75,50,20,55
2023-08-21 10:45:00,100,110,85,85,75,50,25,35
2023-08-21 11:00:00,100,110,75,85,70,60,30,30
2023-08-21 11:15:00,90,100,75,80,70,60,45,35
2023-08-21 11:30:00,90,95,75,90,75,55,30,35
2023-08-21 11:45:00,90,80,75,100,70,50,35,30
2023-08-21 12:00:00,90,70,70,100,65,50,40,40
2023-08-21 12:15:00,100,85,65,110,65,45,40,60
2023-08-21 12:30:00,100,90,65,100,60,50,40,45
2023-08-21 12:45:00,100,100,65,100,60,50,30,30
2023-08-21 13:00:00,100,110,70,90,60,50,30,35
2023-08-21 13:15:00,100,90,70,90,60,50,35,35
2023-08-21 13:30:00,100,85,70,80,60,45,35,35
2023-08-21 13:45:00,100,80,65,75,75,50,40,35
2023-08-21 14:00:00,100,80,65,80,75,50,25,45
2023-08-21 14:15:00,100,80,65,80,65,55,30,45
2023-08-21 14:30:00,85,70,75,80,65,60,30,50
2023-08-21 14:45:00,85,85,75,90,75,60,35,40
2023-08-21 15:00:00,95,95,80,90,75,60,40,50
2023-08-21 15:15:00,100,95,70,100,65,50,45,35
2023-08-21 15:30:00,105,95,70,95,65,55,35,50
2023-08-21 15:45:00,105,80,70,90,65,60,35,40
2023-08-21 16:00:00,100,80,75,85,70,55,35,40
2023-08-21 16:15:00,100,85,75,80,95,45,40,40
2023-08-21 16:30:00,100,85,70,75,90,50,40,40
2023-08-21 16:45:00,100,80,65,70,75,50,25,35
2023-08-21 17:00:00,110,90,70,75,60,50,30,50
2023-08-21 17:15:00,105,90,70,80,55,50,30,50
2023-08-21 17:30:00,120,100,140,90,60,50,20,35
2023-08-21 17:45:00,120,110,140,90,70,60,35,20
2023-08-21 18:00:00,125,110,140,85,70,70,25,35
2023-08-21 18:15:00,125,105,90,80,70,55,30,40
2023-08-21 18:30:00,125,105,65,80,60,45,30,40
2023-08-21 18:45:00,120,105,70,70,55,50,30,45
2023-08-21 19:00:00,110,105,70,55,60,50,20,20
2023-08-21 19:15:00,100,95,70,55,55,50,25,15
2023-08-21 19:30:00,100,80,70,60,50,40,25,15
2023-08-21 19:45:00,120,75,60,60,45,35,25,20
2023-08-21 20:00:00,0,75,60,50,25,25,25,20
2023-08-21 20:15:00,0,45,55,35,5,25,15,20
2023-08-21 20:30:00,0,0,0,30,15,15,15,20
2023-08-21 20:45:00,0,0,0,0,0,0,0,15
