時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-07-22 09:00:00,0,0,0,0,0,0,0,0
2023-07-22 09:15:00,140,145,90,45,25,10,0,20
2023-07-22 09:30:00,150,130,85,60,45,15,0,20
2023-07-22 09:45:00,135,130,50,60,50,35,0,15
2023-07-22 10:00:00,125,130,45,70,45,40,0,15
2023-07-22 10:15:00,100,115,40,70,45,35,20,15
2023-07-22 10:30:00,100,110,45,60,40,25,20,20
2023-07-22 10:45:00,100,110,50,55,40,25,25,20
2023-07-22 11:00:00,105,90,55,55,40,25,15,20
2023-07-22 11:15:00,105,75,50,55,35,25,15,20
2023-07-22 11:30:00,105,60,40,55,30,25,15,20
2023-07-22 11:45:00,95,55,40,55,35,25,15,15
2023-07-22 12:00:00,95,85,50,55,40,25,20,15
2023-07-22 12:15:00,95,90,50,55,40,30,20,25
2023-07-22 12:30:00,100,85,50,45,35,30,25,15
2023-07-22 12:45:00,105,90,45,40,40,25,15,15
2023-07-22 13:00:00,90,90,40,45,40,25,15,15
2023-07-22 13:15:00,80,90,40,50,35,25,20,20
2023-07-22 13:30:00,75,70,40,50,35,25,25,20
2023-07-22 13:45:00,85,60,40,50,40,25,20,20
2023-07-22 14:00:00,110,70,35,50,35,30,25,25
2023-07-22 14:15:00,110,70,40,50,35,25,15,25
2023-07-22 14:30:00,90,80,50,50,40,30,15,25
2023-07-22 14:45:00,80,90,50,50,30,30,20,15
2023-07-22 15:00:00,85,95,55,45,30,25,20,35
2023-07-22 15:15:00,90,80,40,40,30,25,25,35
2023-07-22 15:30:00,100,85,35,40,40,25,25,35
2023-07-22 15:45:00,105,70,35,40,35,30,30,20
2023-07-22 16:00:00,110,80,35,40,35,30,20,30
2023-07-22 16:15:00,110,85,35,40,30,25,20,15
2023-07-22 16:30:00,80,85,40,45,25,20,20,15
2023-07-22 16:45:00,75,80,45,40,25,20,15,20
2023-07-22 17:00:00,100,90,45,40,25,20,15,35
2023-07-22 17:15:00,110,90,45,35,25,25,20,20
2023-07-22 17:30:00,120,80,45,40,25,25,15,20
2023-07-22 17:45:00,120,70,35,40,25,25,15,20
2023-07-22 18:00:00,100,65,35,35,25,20,25,15
2023-07-22 18:15:00,90,65,30,35,25,20,25,25
2023-07-22 18:30:00,95,70,40,30,25,20,15,20
2023-07-22 18:45:00,90,75,35,35,20,20,15,15
2023-07-22 19:00:00,85,60,35,40,20,10,15,15
2023-07-22 19:15:00,80,50,25,30,15,10,15,20
2023-07-22 19:30:00,70,45,25,25,5,15,20,15
2023-07-22 19:45:00,65,45,25,20,5,10,25,20
2023-07-22 20:00:00,60,40,20,20,5,5,25,20
2023-07-22 20:15:00,0,35,20,15,5,5,25,20
2023-07-22 20:30:00,0,40,20,15,5,5,25,20
2023-07-22 20:45:00,0,0,0,20,5,5,0,25
