時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-07-15 09:00:00,100,90,5,35,5,20,0,0
2022-07-15 09:15:00,100,90,70,40,10,20,0,0
2022-07-15 09:30:00,100,90,65,40,15,20,0,0
2022-07-15 09:45:00,110,90,55,40,40,20,0,0
2022-07-15 10:00:00,110,90,60,45,40,10,5,15
2022-07-15 10:15:00,100,90,70,45,40,5,20,15
2022-07-15 10:30:00,90,80,70,45,30,5,30,20
2022-07-15 10:45:00,90,70,70,50,30,5,25,20
2022-07-15 11:00:00,90,60,65,50,20,10,30,35
2022-07-15 11:15:00,150,60,70,50,20,30,30,30
2022-07-15 11:30:00,100,50,65,40,30,35,15,25
2022-07-15 11:45:00,70,50,60,40,30,35,25,25
2022-07-15 12:00:00,70,50,55,35,30,35,15,15
2022-07-15 12:15:00,80,45,45,35,30,30,25,15
2022-07-15 12:30:00,80,55,50,45,30,30,25,15
2022-07-15 12:45:00,80,55,50,40,30,30,25,20
2022-07-15 13:00:00,70,65,60,40,30,30,20,20
2022-07-15 13:15:00,70,65,60,40,30,25,25,35
2022-07-15 13:30:00,75,65,60,35,30,20,30,20
2022-07-15 13:45:00,65,55,50,35,30,20,20,20
2022-07-15 14:00:00,70,45,50,40,25,25,25,20
2022-07-15 14:15:00,80,55,55,40,45,25,35,20
2022-07-15 14:30:00,90,65,60,40,45,5,25,30
2022-07-15 14:45:00,85,65,60,40,35,10,30,40
2022-07-15 15:00:00,75,60,60,40,25,20,35,30
2022-07-15 15:15:00,75,65,60,35,25,15,20,40
2022-07-15 15:30:00,75,65,70,35,25,10,30,30
2022-07-15 15:45:00,70,65,65,30,25,5,40,25
2022-07-15 16:00:00,70,65,60,30,20,5,20,35
2022-07-15 16:15:00,70,75,50,30,20,5,30,35
2022-07-15 16:30:00,70,65,55,30,20,5,20,35
2022-07-15 16:45:00,70,65,60,30,20,5,25,35
2022-07-15 17:00:00,70,65,5,30,15,0,30,35
2022-07-15 17:15:00,70,65,50,30,10,0,40,35
2022-07-15 17:30:00,70,65,55,30,10,0,25,35
2022-07-15 17:45:00,70,75,65,30,25,5,15,35
2022-07-15 18:00:00,80,75,60,30,30,5,20,20
2022-07-15 18:15:00,95,75,55,30,30,10,25,20
2022-07-15 18:30:00,80,60,60,30,15,25,30,30
2022-07-15 18:45:00,80,60,65,30,15,25,20,30
2022-07-15 19:00:00,70,65,65,30,15,10,25,30
2022-07-15 19:15:00,90,75,70,25,10,5,20,15
2022-07-15 19:30:00,80,75,65,25,10,5,20,20
2022-07-15 19:45:00,70,75,65,25,10,5,0,20
2022-07-15 20:00:00,70,0,70,25,10,0,0,20
2022-07-15 20:15:00,0,0,0,25,10,0,0,20
2022-07-15 20:30:00,0,0,0,30,10,0,0,20
2022-07-15 20:45:00,0,0,0,0,10,0,0,20
