時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-08-11 09:00:00,160,130,110,60,30,5,0,0
2022-08-11 09:15:00,150,130,100,65,35,5,0,0
2022-08-11 09:30:00,150,140,100,70,45,15,0,0
2022-08-11 09:45:00,140,130,100,70,50,40,0,0
2022-08-11 10:00:00,140,120,110,70,55,40,5,5
2022-08-11 10:15:00,160,120,110,70,50,40,20,30
2022-08-11 10:30:00,150,100,100,65,45,40,20,30
2022-08-11 10:45:00,130,90,100,65,45,35,30,30
2022-08-11 11:00:00,120,80,80,65,45,35,20,20
2022-08-11 11:15:00,120,70,70,60,45,35,15,30
2022-08-11 11:30:00,120,70,70,55,45,35,15,15
2022-08-11 11:45:00,110,65,65,55,40,35,15,20
2022-08-11 12:00:00,110,80,60,50,40,35,25,15
2022-08-11 12:15:00,110,90,50,45,40,35,20,15
2022-08-11 12:30:00,100,90,50,50,40,35,20,15
2022-08-11 12:45:00,90,80,60,50,40,30,15,20
2022-08-11 13:00:00,90,80,60,55,40,30,15,20
2022-08-11 13:15:00,90,80,55,55,35,30,15,20
2022-08-11 13:30:00,90,80,65,50,35,30,20,20
2022-08-11 13:45:00,105,65,70,45,35,30,25,30
2022-08-11 14:00:00,95,65,65,45,40,30,25,30
2022-08-11 14:15:00,85,80,55,45,45,35,15,30
2022-08-11 14:30:00,100,85,70,50,40,35,25,30
2022-08-11 14:45:00,100,85,75,50,40,30,25,35
2022-08-11 15:00:00,100,75,70,55,35,30,15,35
2022-08-11 15:15:00,100,80,70,55,35,30,25,35
2022-08-11 15:30:00,100,80,60,50,40,30,30,30
2022-08-11 15:45:00,100,80,65,45,40,35,30,30
2022-08-11 16:00:00,100,75,65,45,35,30,15,20
2022-08-11 16:15:00,85,75,65,40,35,30,20,25
2022-08-11 16:30:00,90,75,70,45,35,30,25,40
2022-08-11 16:45:00,90,75,70,45,35,30,45,30
2022-08-11 17:00:00,100,75,70,45,35,30,35,30
2022-08-11 17:15:00,100,75,65,40,35,30,30,30
2022-08-11 17:30:00,95,75,65,40,35,25,20,30
2022-08-11 17:45:00,110,70,65,40,30,25,25,20
2022-08-11 18:00:00,115,90,65,45,25,25,20,30
2022-08-11 18:15:00,115,90,70,45,30,25,15,35
2022-08-11 18:30:00,115,85,70,45,30,30,20,20
2022-08-11 18:45:00,110,70,70,40,30,30,25,20
2022-08-11 19:00:00,105,70,70,35,25,25,25,20
2022-08-11 19:15:00,90,70,65,40,25,25,15,20
2022-08-11 19:30:00,90,80,65,45,20,25,15,30
2022-08-11 19:45:00,0,80,65,40,20,25,25,15
2022-08-11 20:00:00,0,0,0,30,5,20,0,15
2022-08-11 20:15:00,0,0,0,30,10,20,0,20
2022-08-11 20:30:00,0,0,0,30,10,20,0,15
2022-08-11 20:45:00,0,0,0,20,5,0,0,25
