時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-08-11 09:00:00,135,140,40,65,10,10,0,5
2023-08-11 09:15:00,140,150,55,70,10,10,0,20
2023-08-11 09:30:00,160,145,80,75,45,25,0,20
2023-08-11 09:45:00,160,140,80,80,75,45,0,20
2023-08-11 10:00:00,155,140,80,85,70,60,5,50
2023-08-11 10:15:00,155,140,65,100,65,70,35,50
2023-08-11 10:30:00,150,130,60,105,65,70,35,50
2023-08-11 10:45:00,150,120,70,90,65,55,25,50
2023-08-11 11:00:00,150,100,70,80,65,50,35,30
2023-08-11 11:15:00,130,90,70,75,65,45,30,50
2023-08-11 11:30:00,110,90,70,85,60,45,30,30
2023-08-11 11:45:00,110,90,75,90,65,45,35,40
2023-08-11 12:00:00,105,85,65,80,70,45,35,40
2023-08-11 12:15:00,105,95,55,90,70,45,40,50
2023-08-11 12:30:00,100,110,50,105,65,45,30,50
2023-08-11 12:45:00,100,100,50,95,70,45,30,35
2023-08-11 13:00:00,110,105,45,95,80,70,50,35
2023-08-11 13:15:00,110,105,50,80,90,50,55,50
2023-08-11 13:30:00,115,105,75,70,85,50,35,50
2023-08-11 13:45:00,115,105,70,90,85,55,25,55
2023-08-11 14:00:00,120,110,70,90,85,55,30,55
2023-08-11 14:15:00,110,110,60,80,100,50,30,50
2023-08-11 14:30:00,110,100,60,80,105,50,30,45
2023-08-11 14:45:00,95,100,65,80,100,50,40,35
2023-08-11 15:00:00,105,100,60,80,95,50,40,55
2023-08-11 15:15:00,105,95,65,85,90,50,25,40
2023-08-11 15:30:00,120,105,75,100,85,45,35,40
2023-08-11 15:45:00,120,110,80,100,80,55,35,40
2023-08-11 16:00:00,120,110,95,100,80,55,30,40
2023-08-11 16:15:00,120,105,95,85,85,55,35,35
2023-08-11 16:30:00,120,100,85,75,95,55,40,25
2023-08-11 16:45:00,115,100,75,80,95,55,25,45
2023-08-11 17:00:00,115,100,80,75,95,55,35,50
2023-08-11 17:15:00,115,85,65,80,75,50,40,55
2023-08-11 17:30:00,95,80,60,85,75,40,40,55
2023-08-11 17:45:00,120,90,60,85,75,50,35,40
2023-08-11 18:00:00,130,110,70,70,75,50,25,35
2023-08-11 18:15:00,120,100,75,60,75,50,35,15
2023-08-11 18:30:00,115,100,65,55,70,50,25,35
2023-08-11 18:45:00,110,100,60,65,70,45,15,35
2023-08-11 19:00:00,105,85,60,65,60,45,30,35
2023-08-11 19:15:00,95,80,45,50,40,45,20,15
2023-08-11 19:30:00,80,75,45,45,40,40,20,15
2023-08-11 19:45:00,75,65,45,45,40,40,25,15
2023-08-11 20:00:00,65,60,30,40,40,10,15,15
2023-08-11 20:15:00,55,50,25,40,25,5,15,15
2023-08-11 20:30:00,0,45,35,35,5,10,15,15
2023-08-11 20:45:00,0,0,0,35,10,15,0,20
