時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-08-14 09:00:00,115,125,45,80,10,5,0,15
2023-08-14 09:15:00,130,130,55,80,15,15,0,20
2023-08-14 09:30:00,130,140,80,80,30,35,0,30
2023-08-14 09:45:00,150,170,80,90,80,35,0,35
2023-08-14 10:00:00,150,160,80,90,90,65,5,35
2023-08-14 10:15:00,150,160,80,100,90,70,15,35
2023-08-14 10:30:00,140,140,90,100,90,60,25,45
2023-08-14 10:45:00,140,120,90,100,90,45,15,50
2023-08-14 11:00:00,110,90,90,110,80,40,25,30
2023-08-14 11:15:00,100,90,80,110,70,45,35,30
2023-08-14 11:30:00,90,90,80,110,60,45,45,35
2023-08-14 11:45:00,85,80,60,110,50,45,35,30
2023-08-14 12:00:00,95,80,60,100,50,50,25,20
2023-08-14 12:15:00,100,100,60,110,50,55,35,20
2023-08-14 12:30:00,100,100,65,100,70,55,40,30
2023-08-14 12:45:00,100,100,65,90,70,55,25,40
2023-08-14 13:00:00,120,85,75,85,60,50,30,30
2023-08-14 13:15:00,115,75,80,85,55,50,45,35
2023-08-14 13:30:00,115,75,80,85,60,50,35,35
2023-08-14 13:45:00,105,90,90,85,70,50,40,40
2023-08-14 14:00:00,105,120,90,110,80,55,25,35
2023-08-14 14:15:00,95,120,70,90,80,55,30,20
2023-08-14 14:30:00,105,100,65,90,80,60,35,20
2023-08-14 14:45:00,105,100,65,90,80,60,35,35
2023-08-14 15:00:00,95,80,75,90,80,60,40,50
2023-08-14 15:15:00,95,80,75,0,80,60,25,50
2023-08-14 15:30:00,110,80,60,0,80,65,30,20
2023-08-14 15:45:00,120,90,60,0,80,70,35,40
2023-08-14 16:00:00,110,95,60,0,85,70,40,40
2023-08-14 16:15:00,110,95,65,0,85,70,35,50
2023-08-14 16:30:00,105,90,65,0,85,70,20,45
2023-08-14 16:45:00,100,80,75,0,50,50,25,35
2023-08-14 17:00:00,100,80,75,60,45,50,25,35
2023-08-14 17:15:00,120,90,75,110,40,50,25,45
2023-08-14 17:30:00,120,110,80,100,70,50,25,40
2023-08-14 17:45:00,130,110,80,100,75,50,20,35
2023-08-14 18:00:00,120,110,80,100,70,50,25,20
2023-08-14 18:15:00,100,95,65,80,65,50,30,35
2023-08-14 18:30:00,100,90,65,90,55,55,25,45
2023-08-14 18:45:00,100,90,65,90,55,50,25,35
2023-08-14 19:00:00,110,80,60,80,55,50,15,35
2023-08-14 19:15:00,90,70,55,70,50,40,15,20
2023-08-14 19:30:00,75,60,50,65,45,40,20,20
2023-08-14 19:45:00,75,60,50,60,40,30,20,20
2023-08-14 20:00:00,65,45,40,50,25,25,25,20
2023-08-14 20:15:00,0,40,40,45,20,20,25,15
2023-08-14 20:30:00,0,0,30,45,15,10,25,20
2023-08-14 20:45:00,0,0,0,0,20,0,0,25
