時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-08-29 09:00:00,120,110,50,55,10,5,0,15
2023-08-29 09:15:00,130,120,55,60,15,15,0,15
2023-08-29 09:30:00,130,120,70,70,45,40,0,15
2023-08-29 09:45:00,150,110,75,80,75,55,0,35
2023-08-29 10:00:00,140,95,75,80,80,60,25,35
2023-08-29 10:15:00,130,85,70,80,60,45,20,40
2023-08-29 10:30:00,105,80,70,70,60,45,25,50
2023-08-29 10:45:00,95,80,65,70,60,45,20,30
2023-08-29 11:00:00,95,85,60,70,45,50,25,30
2023-08-29 11:15:00,95,85,50,60,45,50,25,35
2023-08-29 11:30:00,95,70,45,60,50,50,30,20
2023-08-29 11:45:00,105,65,50,70,55,50,35,15
2023-08-29 12:00:00,105,65,55,70,50,35,25,20
2023-08-29 12:15:00,100,65,55,70,50,40,20,30
2023-08-29 12:30:00,80,65,50,65,40,50,25,30
2023-08-29 12:45:00,85,70,60,65,35,50,30,30
2023-08-29 13:00:00,85,75,55,60,45,45,30,30
2023-08-29 13:15:00,85,75,55,60,50,45,20,30
2023-08-29 13:30:00,85,70,50,60,50,45,20,40
2023-08-29 13:45:00,80,60,50,65,50,40,20,35
2023-08-29 14:00:00,90,65,50,70,45,40,30,20
2023-08-29 14:15:00,90,70,50,70,45,50,25,35
2023-08-29 14:30:00,95,70,50,65,45,50,30,35
2023-08-29 14:45:00,95,75,60,60,40,50,30,40
2023-08-29 15:00:00,95,90,55,70,50,50,20,40
2023-08-29 15:15:00,95,90,55,65,55,50,25,20
2023-08-29 15:30:00,95,70,55,65,55,40,35,20
2023-08-29 15:45:00,95,65,55,65,55,45,20,35
2023-08-29 16:00:00,95,65,45,65,55,50,35,20
2023-08-29 16:15:00,85,65,45,65,45,50,35,35
2023-08-29 16:30:00,90,65,50,60,35,50,20,35
2023-08-29 16:45:00,90,65,55,50,35,50,25,35
2023-08-29 17:00:00,100,75,55,50,40,45,25,35
2023-08-29 17:15:00,95,70,50,60,40,40,25,35
2023-08-29 17:30:00,95,75,50,60,50,45,15,35
2023-08-29 17:45:00,100,75,45,55,55,45,25,20
2023-08-29 18:00:00,110,75,50,50,60,45,20,30
2023-08-29 18:15:00,100,80,55,50,50,50,25,40
2023-08-29 18:30:00,95,80,60,55,35,50,20,20
2023-08-29 18:45:00,100,75,65,55,35,50,15,25
2023-08-29 19:00:00,100,70,65,45,45,45,15,15
2023-08-29 19:15:00,90,65,55,40,40,30,15,15
2023-08-29 19:30:00,85,55,55,40,30,25,25,15
2023-08-29 19:45:00,75,45,40,40,15,30,25,15
2023-08-29 20:00:00,0,45,40,40,0,25,15,15
2023-08-29 20:15:00,0,35,40,30,0,35,15,10
2023-08-29 20:30:00,0,0,40,25,0,20,15,15
2023-08-29 20:45:00,0,0,0,0,0,20,0,15
