時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-08-08 09:00:00,130,120,55,70,5,5,0,15
2023-08-08 09:15:00,140,120,70,70,10,15,0,20
2023-08-08 09:30:00,140,130,70,65,45,40,0,20
2023-08-08 09:45:00,140,130,70,70,75,40,0,35
2023-08-08 10:00:00,125,120,70,75,85,55,15,40
2023-08-08 10:15:00,110,115,70,80,75,60,20,50
2023-08-08 10:30:00,95,85,60,90,70,55,20,50
2023-08-08 10:45:00,95,85,60,80,70,50,20,35
2023-08-08 11:00:00,110,80,60,80,55,50,30,30
2023-08-08 11:15:00,100,90,70,90,50,50,45,35
2023-08-08 11:30:00,100,90,70,90,50,45,30,50
2023-08-08 11:45:00,95,100,70,80,60,55,35,30
2023-08-08 12:00:00,95,100,70,75,75,45,35,30
2023-08-08 12:15:00,95,90,70,75,75,45,40,35
2023-08-08 12:30:00,100,90,65,80,65,60,50,35
2023-08-08 12:45:00,100,75,70,80,75,60,45,45
2023-08-08 13:00:00,100,80,70,75,75,60,50,45
2023-08-08 13:15:00,110,90,65,75,75,55,35,35
2023-08-08 13:30:00,110,95,65,75,75,55,25,35
2023-08-08 13:45:00,110,85,65,80,75,55,35,35
2023-08-08 14:00:00,90,95,60,85,75,50,35,35
2023-08-08 14:15:00,85,100,60,90,65,50,30,35
2023-08-08 14:30:00,100,100,60,80,65,55,25,35
2023-08-08 14:45:00,100,100,70,80,60,55,20,40
2023-08-08 15:00:00,100,95,70,80,65,50,40,40
2023-08-08 15:15:00,105,85,70,80,70,50,40,30
2023-08-08 15:30:00,105,90,60,70,70,55,40,45
2023-08-08 15:45:00,105,90,55,60,75,50,40,35
2023-08-08 16:00:00,105,90,50,70,75,50,40,35
2023-08-08 16:15:00,105,95,50,75,75,50,20,35
2023-08-08 16:30:00,95,90,70,60,65,50,25,35
2023-08-08 16:45:00,120,85,70,65,55,55,25,30
2023-08-08 17:00:00,120,90,70,65,45,50,35,40
2023-08-08 17:15:00,120,95,70,75,40,50,35,35
2023-08-08 17:30:00,115,95,70,95,55,45,15,45
2023-08-08 17:45:00,115,110,60,105,60,45,15,35
2023-08-08 18:00:00,105,110,60,85,60,50,35,20
2023-08-08 18:15:00,80,95,60,70,60,40,25,35
2023-08-08 18:30:00,105,90,65,70,60,45,25,40
2023-08-08 18:45:00,105,90,65,70,50,50,30,45
2023-08-08 19:00:00,100,80,55,55,50,45,15,30
2023-08-08 19:15:00,95,80,65,45,45,40,15,20
2023-08-08 19:30:00,85,60,50,45,40,30,20,15
2023-08-08 19:45:00,80,45,50,55,35,30,15,15
2023-08-08 20:00:00,0,45,45,45,25,20,25,15
2023-08-08 20:15:00,0,45,40,35,20,15,15,20
2023-08-08 20:30:00,0,0,40,30,5,20,15,15
2023-08-08 20:45:00,0,0,0,0,0,0,0,15
