時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-07-02 09:00:00,0,0,0,0,0,0,0,0
2023-07-02 09:15:00,140,100,40,50,5,5,0,20
2023-07-02 09:30:00,140,110,50,50,25,10,0,20
2023-07-02 09:45:00,130,90,50,50,35,20,0,20
2023-07-02 10:00:00,125,90,45,50,45,30,0,20
2023-07-02 10:15:00,100,90,45,45,45,30,15,30
2023-07-02 10:30:00,100,80,35,50,40,25,15,25
2023-07-02 10:45:00,100,70,35,55,35,25,20,15
2023-07-02 11:00:00,90,50,50,0,40,20,25,20
2023-07-02 11:15:00,90,45,40,0,40,30,15,20
2023-07-02 11:30:00,85,60,30,0,40,30,25,20
2023-07-02 11:45:00,85,70,30,0,35,30,15,20
2023-07-02 12:00:00,90,55,50,0,35,25,20,30
2023-07-02 12:15:00,90,55,45,0,30,25,20,15
2023-07-02 12:30:00,95,60,40,15,30,30,25,15
2023-07-02 12:45:00,95,65,45,35,35,30,15,20
2023-07-02 13:00:00,100,65,35,55,35,25,20,15
2023-07-02 13:15:00,80,60,35,55,30,25,15,20
2023-07-02 13:30:00,70,60,40,50,30,25,20,20
2023-07-02 13:45:00,75,60,40,50,25,20,20,20
2023-07-02 14:00:00,85,55,40,55,25,20,25,35
2023-07-02 14:15:00,85,55,40,50,20,20,15,30
2023-07-02 14:30:00,80,70,30,55,25,20,15,25
2023-07-02 14:45:00,80,60,30,55,25,20,15,20
2023-07-02 15:00:00,80,60,40,50,20,20,20,20
2023-07-02 15:15:00,80,55,40,45,20,25,20,20
2023-07-02 15:30:00,85,55,40,45,25,25,25,20
2023-07-02 15:45:00,85,55,40,50,25,20,15,30
2023-07-02 16:00:00,80,65,40,55,20,20,15,30
2023-07-02 16:15:00,80,65,35,50,20,20,20,15
2023-07-02 16:30:00,85,60,35,55,20,20,20,30
2023-07-02 16:45:00,85,55,35,45,20,25,25,15
2023-07-02 17:00:00,85,60,35,35,20,25,20,35
2023-07-02 17:15:00,80,60,30,40,15,25,15,20
2023-07-02 17:30:00,80,60,30,45,15,25,25,25
2023-07-02 17:45:00,70,60,25,45,20,25,25,15
2023-07-02 18:00:00,70,60,25,45,20,25,20,15
2023-07-02 18:15:00,70,50,25,40,15,15,25,15
2023-07-02 18:30:00,55,55,30,40,15,15,25,15
2023-07-02 18:45:00,60,50,30,35,5,10,15,20
2023-07-02 19:00:00,0,0,0,0,0,0,0,0
2023-07-02 19:15:00,60,45,20,30,5,15,20,20
2023-07-02 19:30:00,50,30,15,25,5,5,20,20
2023-07-02 19:45:00,40,30,15,15,5,5,25,20
2023-07-02 20:00:00,35,25,15,15,5,5,25,15
2023-07-02 20:15:00,45,35,20,20,5,5,15,15
2023-07-02 20:30:00,0,0,0,35,5,5,20,20
2023-07-02 20:45:00,0,0,0,25,0,10,0,15
