時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-07-07 09:00:00,70,55,50,25,15,5,0,0
2022-07-07 09:15:00,70,55,45,20,10,5,0,0
2022-07-07 09:30:00,60,45,40,20,5,5,0,0
2022-07-07 09:45:00,60,45,40,20,5,5,0,0
2022-07-07 10:00:00,55,40,35,20,5,5,5,5
2022-07-07 10:15:00,50,40,35,15,5,10,20,15
2022-07-07 10:30:00,40,35,35,20,5,10,30,15
2022-07-07 10:45:00,40,30,35,25,5,10,20,15
2022-07-07 11:00:00,35,30,35,30,5,10,20,15
2022-07-07 11:15:00,35,30,35,30,5,10,15,15
2022-07-07 11:30:00,40,35,40,25,5,15,15,20
2022-07-07 11:45:00,45,35,45,15,5,15,25,20
2022-07-07 12:00:00,40,30,45,10,5,15,30,20
2022-07-07 12:15:00,40,35,40,25,5,10,20,20
2022-07-07 12:30:00,35,35,40,15,5,10,25,15
2022-07-07 12:45:00,35,35,40,15,5,5,30,20
2022-07-07 13:00:00,40,40,30,15,5,10,15,20
2022-07-07 13:15:00,45,35,30,10,5,10,25,20
2022-07-07 13:30:00,45,40,30,10,5,10,30,20
2022-07-07 13:45:00,40,30,30,15,5,10,30,20
2022-07-07 14:00:00,40,35,30,15,15,10,25,20
2022-07-07 14:15:00,40,35,30,15,15,5,15,20
2022-07-07 14:30:00,45,45,35,15,15,5,20,20
2022-07-07 14:45:00,45,35,40,15,10,5,30,20
2022-07-07 15:00:00,40,30,35,20,10,10,15,15
2022-07-07 15:15:00,35,35,35,20,5,5,30,20
2022-07-07 15:30:00,35,35,35,10,5,5,25,15
2022-07-07 15:45:00,40,35,30,10,5,5,20,15
2022-07-07 16:00:00,40,35,20,10,5,5,25,15
2022-07-07 16:15:00,40,35,30,10,5,5,30,15
2022-07-07 16:30:00,40,35,35,10,5,5,20,15
2022-07-07 16:45:00,35,35,35,10,5,5,25,20
2022-07-07 17:00:00,35,35,30,10,5,5,30,20
2022-07-07 17:15:00,50,35,30,10,5,5,20,20
2022-07-07 17:30:00,40,35,25,10,5,5,25,15
2022-07-07 17:45:00,40,35,30,10,5,5,30,15
2022-07-07 18:00:00,35,40,30,10,5,10,20,15
2022-07-07 18:15:00,45,35,30,10,5,10,25,15
2022-07-07 18:30:00,45,35,30,10,15,10,30,15
2022-07-07 18:45:00,40,30,30,10,20,10,15,15
2022-07-07 19:00:00,40,30,25,10,20,10,25,15
2022-07-07 19:15:00,35,30,25,10,20,5,15,20
2022-07-07 19:30:00,40,30,35,10,5,5,20,20
2022-07-07 19:45:00,40,30,40,10,5,5,0,20
2022-07-07 20:00:00,50,30,40,10,5,5,0,20
2022-07-07 20:15:00,45,30,45,10,5,5,0,15
2022-07-07 20:30:00,35,25,40,15,5,5,0,15
2022-07-07 20:45:00,0,0,0,10,5,5,0,0
