時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-07-26 09:00:00,130,110,90,45,5,5,0,0
2022-07-26 09:15:00,140,120,90,50,20,5,0,0
2022-07-26 09:30:00,130,110,90,45,35,10,0,0
2022-07-26 09:45:00,110,100,80,40,40,30,0,0
2022-07-26 10:00:00,100,100,80,40,40,30,15,15
2022-07-26 10:15:00,100,100,80,50,35,30,30,20
2022-07-26 10:30:00,90,90,80,50,35,15,30,20
2022-07-26 10:45:00,0,0,80,50,35,20,20,20
2022-07-26 11:00:00,0,40,60,40,35,15,20,30
2022-07-26 11:15:00,40,50,50,40,35,15,30,30
2022-07-26 11:30:00,90,65,40,40,35,15,20,20
2022-07-26 11:45:00,110,70,40,40,30,20,30,20
2022-07-26 12:00:00,100,70,40,45,30,20,30,20
2022-07-26 12:15:00,110,70,40,45,30,25,20,20
2022-07-26 12:30:00,90,70,60,40,30,30,20,30
2022-07-26 12:45:00,85,80,60,40,30,30,30,20
2022-07-26 13:00:00,85,70,60,35,30,30,20,35
2022-07-26 13:15:00,85,70,60,35,35,25,30,35
2022-07-26 13:30:00,80,70,50,45,35,25,35,30
2022-07-26 13:45:00,75,60,50,40,30,30,25,30
2022-07-26 14:00:00,80,60,40,35,30,30,25,20
2022-07-26 14:15:00,80,80,50,35,35,30,35,30
2022-07-26 14:30:00,85,75,60,35,45,30,40,35
2022-07-26 14:45:00,80,70,60,35,45,25,30,35
2022-07-26 15:00:00,80,70,55,35,45,30,35,35
2022-07-26 15:15:00,70,70,60,35,30,30,20,35
2022-07-26 15:30:00,80,70,60,35,25,25,30,20
2022-07-26 15:45:00,80,65,50,35,25,25,20,20
2022-07-26 16:00:00,75,70,45,35,25,25,20,20
2022-07-26 16:15:00,65,65,45,35,25,25,30,25
2022-07-26 16:30:00,75,65,55,35,25,25,15,30
2022-07-26 16:45:00,80,65,50,25,20,25,25,25
2022-07-26 17:00:00,80,65,50,25,20,25,30,25
2022-07-26 17:15:00,80,65,50,30,10,25,15,30
2022-07-26 17:30:00,75,65,50,30,20,20,25,20
2022-07-26 17:45:00,75,65,45,30,25,30,25,35
2022-07-26 18:00:00,70,70,50,30,25,30,20,30
2022-07-26 18:15:00,75,75,55,30,35,25,25,20
2022-07-26 18:30:00,80,75,50,30,25,25,30,30
2022-07-26 18:45:00,80,70,50,25,25,30,25,20
2022-07-26 19:00:00,85,70,45,25,25,30,30,20
2022-07-26 19:15:00,80,70,55,25,15,30,30,15
2022-07-26 19:30:00,70,70,60,25,5,20,15,15
2022-07-26 19:45:00,70,70,65,20,5,15,0,15
2022-07-26 20:00:00,0,0,0,20,10,10,0,15
2022-07-26 20:15:00,0,0,0,25,15,20,0,15
2022-07-26 20:30:00,0,0,0,25,5,15,0,15
2022-07-26 20:45:00,0,0,0,30,5,0,0,15
