時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-07-20 09:00:00,70,5,45,25,5,5,0,0
2022-07-20 09:15:00,70,0,45,30,5,5,0,0
2022-07-20 09:30:00,70,0,40,25,5,5,0,0
2022-07-20 09:45:00,60,45,45,30,5,5,0,0
2022-07-20 10:00:00,50,45,45,25,10,10,5,15
2022-07-20 10:15:00,45,45,35,25,10,15,20,15
2022-07-20 10:30:00,40,30,35,25,10,15,30,15
2022-07-20 10:45:00,45,30,35,25,5,15,20,15
2022-07-20 11:00:00,45,25,35,20,5,15,20,15
2022-07-20 11:15:00,40,25,30,15,5,15,30,20
2022-07-20 11:30:00,30,40,30,10,5,15,15,20
2022-07-20 11:45:00,30,40,35,10,5,10,25,20
2022-07-20 12:00:00,30,25,35,10,5,5,30,20
2022-07-20 12:15:00,40,30,35,10,5,5,15,20
2022-07-20 12:30:00,40,35,35,15,5,5,25,15
2022-07-20 12:45:00,35,35,35,15,5,5,30,20
2022-07-20 13:00:00,30,40,40,15,5,5,15,15
2022-07-20 13:15:00,30,40,40,10,5,5,25,15
2022-07-20 13:30:00,40,35,55,10,5,5,30,20
2022-07-20 13:45:00,35,30,30,10,15,5,20,15
2022-07-20 14:00:00,35,30,20,10,10,5,25,15
2022-07-20 14:15:00,35,30,20,10,10,20,15,15
2022-07-20 14:30:00,45,40,35,20,5,10,20,15
2022-07-20 14:45:00,45,40,35,15,5,10,30,15
2022-07-20 15:00:00,40,40,30,15,5,10,15,15
2022-07-20 15:15:00,30,30,30,5,15,5,20,20
2022-07-20 15:30:00,30,30,20,5,20,5,30,20
2022-07-20 15:45:00,25,30,20,5,20,5,15,20
2022-07-20 16:00:00,20,30,25,10,20,5,20,20
2022-07-20 16:15:00,20,30,20,5,15,5,30,20
2022-07-20 16:30:00,35,40,30,5,15,5,20,20
2022-07-20 16:45:00,35,30,30,5,15,5,20,20
2022-07-20 17:00:00,30,25,25,10,10,5,30,20
2022-07-20 17:15:00,45,35,30,5,10,5,15,15
2022-07-20 17:30:00,45,40,30,5,5,5,25,15
2022-07-20 17:45:00,40,40,30,10,15,5,30,15
2022-07-20 18:00:00,40,40,25,10,15,5,15,20
2022-07-20 18:15:00,35,30,30,10,20,5,25,15
2022-07-20 18:30:00,35,25,25,10,20,10,30,15
2022-07-20 18:45:00,35,30,25,10,20,10,20,15
2022-07-20 19:00:00,35,30,25,5,20,5,25,20
2022-07-20 19:15:00,35,30,25,5,20,5,30,15
2022-07-20 19:30:00,40,25,25,5,20,5,20,20
2022-07-20 19:45:00,40,35,30,5,20,5,0,15
2022-07-20 20:00:00,40,35,45,10,10,5,0,15
2022-07-20 20:15:00,35,30,45,10,5,5,0,15
2022-07-20 20:30:00,35,30,30,10,5,5,0,15
2022-07-20 20:45:00,0,0,0,10,5,5,0,15
